pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y,pt3_cam1_X,pt3_cam1_Y,pt4_cam1_X,pt4_cam1_Y,pt5_cam1_X,pt5_cam1_Y,pt6_cam1_X,pt6_cam1_Y,pt7_cam1_X,pt7_cam1_Y
221.936922,239.397778,151.455379,205.085275,123.289050,192.097940,165.712175,226.379564,179.545340,236.216481,127.735510,164.179175,111.520905,168.187762
222.250791,239.397778,159.063620,205.776933,131.088949,190.177136,165.712175,226.379564,180.160147,236.523885,136.752683,162.129817,120.538079,165.318661
221.936922,239.897778,164.059398,206.468592,138.505531,187.756332,165.712175,226.379564,180.160147,236.523885,145.450114,159.260716,129.645381,161.219946
221.623052,240.525517,168.746835,207.160250,144.230455,185.681358,165.712175,226.379564,179.352744,236.023885,153.967288,155.981744,137.252683,158.121230
221.309182,240.653257,172.705126,208.351908,150.455379,184.298041,165.712175,226.379564,178.737936,235.523885,161.025233,154.342258,144.630371,155.071873
220.995313,240.967126,176.700904,209.581054,156.680303,182.914725,165.712175,226.379564,178.737936,235.523885,168.493049,153.342258,151.917930,153.752130
220.995313,240.967126,180.005025,212.156028,162.442715,183.760554,165.712175,226.379564,178.737936,235.523885,175.780608,154.252130,159.295618,153.932386
220.995313,240.967126,183.579999,215.422661,167.784322,184.989699,165.712175,226.379564,178.737936,235.523885,183.158296,156.301487,166.583177,155.571873
220.995313,240.967126,187.729949,219.418440,173.817588,187.102161,165.712175,226.379564,178.737936,235.523885,191.265598,159.170588,174.141122,157.531102
220.995313,240.967126,190.842411,223.914218,180.734170,190.406282,165.712175,226.379564,178.737936,235.523885,199.463029,162.949560,182.248424,160.810074
220.995313,241.467126,193.454873,228.564168,187.304923,194.710402,165.712175,226.379564,179.237936,236.523885,206.750588,167.868019,190.716240,165.089046
220.995313,241.467126,196.338189,232.405775,193.529847,198.552009,165.712175,226.379564,179.237936,236.523885,214.128276,173.196349,197.413671,169.646991
220.995313,241.467126,198.067335,235.518237,198.025626,201.510301,165.712175,226.379564,179.237936,236.523885,221.005964,178.204936,204.651873,174.745707
220.995313,241.467126,198.758993,236.555724,203.213062,203.047788,165.712175,226.379564,179.237936,236.523885,227.244165,180.983908,210.390074,176.704936
220.995313,241.780996,199.142309,236.018237,207.363012,202.547788,165.712175,226.379564,179.237936,236.523885,233.392238,181.893780,216.128276,176.385193
220.995313,241.780996,200.179797,235.289092,213.396278,202.547788,166.519579,225.379564,179.237936,236.523885,240.450183,181.713523,223.505964,175.655578
220.995313,241.780996,204.867233,233.022459,220.850347,201.856130,169.478808,223.649949,180.737936,236.023885,247.917999,181.713523,231.793523,174.335835
220.995313,241.780996,209.900499,231.793313,230.379391,204.739446,173.245441,221.920335,182.545340,235.023885,257.345045,184.172752,240.310697,177.614807
220.995313,241.780996,216.662910,232.293313,240.216777,208.351908,177.741689,220.768509,185.041587,235.101674,266.681962,187.861596,249.737742,182.943137
220.995313,241.780996,224.233664,233.330800,251.283309,211.272712,183.004569,221.461105,188.308220,235.601674,276.109007,191.640568,259.484531,187.451724
220.995313,241.780996,234.491853,234.368288,261.658182,213.847687,191.841486,224.535142,194.956293,237.753499,285.306438,193.919540,268.591833,190.230697
220.995313,241.780996,242.945923,235.214117,270.149739,216.268490,200.026577,227.531390,199.182156,239.175710,292.774254,195.649155,276.879392,192.870183
220.995313,241.780996,249.862505,236.443262,277.066321,217.343465,208.748687,229.798022,205.141385,239.446096,298.832199,195.649155,282.797851,193.099797
220.995313,241.780996,258.970746,237.289092,283.099587,216.305978,217.663393,230.220233,211.019073,238.523885,303.750657,194.419540,287.945924,192.370183
220.995313,241.780996,270.112252,237.134921,290.478682,214.731003,228.385503,231.527637,217.741182,237.601674,308.759244,192.370183,294.503869,190.230697
220.995313,241.780996,281.641296,236.134921,297.432752,212.810199,242.563089,232.757252,230.340980,236.564655,315.227060,189.410954,300.742070,187.771467
220.995313,241.780996,293.053657,235.751604,305.732650,209.889395,258.125868,233.679463,244.288951,237.409077,322.194876,186.541853,307.209886,185.312238
