pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y,pt3_cam1_X,pt3_cam1_Y,pt4_cam1_X,pt4_cam1_Y,pt5_cam1_X,pt5_cam1_Y,pt6_cam1_X,pt6_cam1_Y,pt7_cam1_X,pt7_cam1_Y
472.083161,428.697776,341.153822,466.771491,285.932796,479.842398,389.240540,433.176834,414.602581,434.404202,251.895896,546.477020,220.735135,553.537181
472.083161,427.724146,344.382331,468.892909,294.546929,480.085234,389.567872,432.040177,415.534708,430.986403,261.236136,548.117060,230.028695,555.223901
469.811358,426.750516,344.382331,469.392909,302.418225,482.328071,388.085878,430.076189,413.981163,427.879312,269.436336,551.350461,237.728896,557.957301
467.864098,425.776886,345.314458,472.932127,313.103752,487.299416,387.603884,429.903520,413.359745,427.257894,279.823257,555.770581,248.162496,562.284061
466.890469,425.452343,345.814458,477.903472,325.532115,491.285088,385.967227,430.558183,412.116908,426.947185,293.443577,559.644021,261.282816,565.564141
465.916839,425.452343,347.057294,482.874817,339.203314,494.185040,384.485233,431.867508,410.563363,426.947185,308.703937,560.144021,277.589857,565.610821
465.916839,425.452343,350.285803,488.156872,356.188743,494.599319,383.675907,433.176834,409.941945,427.136476,326.744378,555.223901,296.723657,560.644021
465.592295,425.127800,357.432112,493.128217,375.659845,492.942204,383.675907,435.140822,409.941945,427.757894,349.111578,547.617060,318.044178,553.630541
465.592295,425.127800,370.171184,498.410271,392.645274,492.527925,383.675907,436.777479,409.941945,427.568603,374.305539,545.883660,340.958058,552.490501
465.592295,425.127800,381.356710,500.895944,406.145031,490.870810,384.330570,437.432142,409.941945,427.568603,394.439339,546.430340,362.231899,552.490501
465.592295,425.127800,389.435146,502.138780,419.659115,492.113646,384.657901,437.432142,409.631236,426.947185,412.573140,548.663740,380.912379,553.083861
465.592295,425.127800,399.067127,502.760198,434.315986,491.699367,384.657901,437.432142,409.631236,426.325767,429.520220,551.943821,399.999499,555.770581
465.592295,425.127800,412.170454,502.760198,448.487186,490.699367,385.312564,439.396130,409.631236,426.325767,448.654021,549.757100,418.039940,554.583861
465.592295,425.127800,421.991726,501.828071,463.072663,487.556580,387.431215,443.806100,409.631236,426.825767,464.507741,545.883660,436.627060,550.897141
465.592295,425.127800,429.516616,502.570907,477.300929,485.899465,391.841185,448.734077,409.631236,430.432857,478.768101,544.883660,451.934101,550.303781
464.618666,425.127800,438.837888,505.867289,487.343668,489.042252,396.578487,458.054018,409.631236,437.214912,492.388422,546.477020,467.334501,551.350461
463.320492,425.452343,449.712706,508.352961,499.943473,490.699367,404.107109,468.701290,411.874072,446.361220,505.555422,546.977020,481.548182,551.350461
463.320492,425.452343,462.141069,510.217216,515.414575,491.699367,414.772387,478.348562,416.534708,455.857456,517.035702,547.523700,492.435102,551.943821
463.320492,425.452343,473.015886,512.081470,529.631761,492.500000,426.556316,485.549852,422.938180,463.503764,527.469303,549.210420,502.228662,552.537181
464.294122,424.803257,483.269285,513.324306,542.074451,494.709487,436.048926,488.495835,430.584489,467.664400,536.216183,551.943821,511.568902,554.630541
464.943209,424.154170,493.333394,513.202888,552.569513,496.971345,447.178192,489.150498,440.784343,471.014327,545.463063,554.083861,520.862462,556.363941
464.943209,423.829627,507.383175,510.527925,568.483548,497.523717,464.854086,486.531847,455.955542,471.689291,559.130063,554.630541,534.169503,557.457301
464.943209,423.829627,532.739900,509.217216,590.078416,496.471345,492.349921,482.931202,478.608649,468.582200,577.763864,554.177221,552.616583,556.270581
