pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y,pt3_cam1_X,pt3_cam1_Y,pt4_cam1_X,pt4_cam1_Y,pt5_cam1_X,pt5_cam1_Y,pt6_cam1_X,pt6_cam1_Y,pt7_cam1_X,pt7_cam1_Y
575.443514,355.269791,481.257802,340.171318,500.670125,291.281025,494.199351,341.609268,541.650174,341.172664,501.535611,256.082734,461.912105,249.413668
575.443514,355.269791,481.257802,340.171318,500.670125,291.281025,493.699351,341.609268,540.691541,342.131297,501.535611,256.082734,462.551194,249.635490
575.443514,355.269791,480.757802,340.171318,501.170125,290.562050,492.699351,341.609268,540.212224,342.610614,501.674699,255.443645,463.329372,249.635490
575.443514,355.269791,479.819853,339.233368,501.889100,289.843075,491.980376,341.609268,539.232908,343.089930,502.313788,254.804556,464.107549,249.496402
575.443514,355.269791,479.319853,337.295419,502.889100,289.124100,491.261401,341.109268,538.274274,343.548564,502.952877,254.026378,465.385727,248.996402
575.443514,355.269791,478.600878,335.857469,504.108074,288.405126,490.323451,340.390293,537.794958,343.548564,504.231055,252.748201,467.302993,248.357313
575.443514,355.269791,477.600878,333.638494,506.483974,287.186151,489.604476,340.390293,537.315641,343.548564,506.009232,252.109112,468.942082,247.218224
575.443514,355.269791,477.881903,331.762594,509.297823,285.748201,489.885501,338.733368,536.836325,343.548564,508.426499,250.330934,470.720260,246.440046
575.443514,355.269791,477.381903,329.824645,511.673723,284.529226,488.947551,338.014394,536.836325,343.548564,510.982854,249.191846,473.276615,245.383691
575.443514,355.269791,478.162928,327.386695,513.611673,283.310251,489.228576,336.795419,536.836325,343.548564,514.317387,247.774579,475.832970,244.105514
575.443514,355.269791,479.662928,324.510795,516.487572,282.653326,488.228576,335.138494,536.836325,343.548564,516.873742,246.357313,478.889325,243.466425
575.443514,355.269791,481.257802,321.540021,519.363472,281.715377,488.509602,332.262594,536.836325,343.548564,519.291008,245.718224,482.723858,241.827336
575.443514,355.269791,483.195752,319.164121,522.958347,281.215377,490.009602,329.886695,536.836325,343.048564,522.486452,244.440046,486.280213,240.688247
575.443514,355.269791,485.352677,316.069247,527.491171,280.715377,490.666526,326.729770,537.336325,342.589930,526.181896,243.161869,490.032012,240.105514
575.443514,355.269791,488.728576,312.193347,531.961945,279.058452,493.480376,324.134896,537.815641,341.631297,531.516429,242.522780,493.588367,239.105514
575.443514,355.269791,491.885501,307.379498,536.337845,277.401527,497.075250,319.758996,538.315641,340.631297,536.629139,240.744602,499.118344,237.827336
575.443514,355.269791,497.418325,303.627699,540.932719,276.025628,500.170125,316.383096,539.294958,339.651981,540.963672,239.966425,502.535611,236.827336
575.443514,355.269791,501.889100,300.970774,546.246568,274.587678,504.764999,314.007197,539.753591,339.172664,546.215471,238.188247,507.287410,235.688247
575.443514,355.269791,507.702949,298.813849,550.341443,274.087678,508.359874,312.131297,540.732908,338.693347,550.689093,236.770981,512.261031,234.910070
575.443514,355.269791,513.954748,295.656925,555.812217,272.368703,513.173723,308.474372,541.191541,338.214031,555.801803,235.575537,517.512831,234.631892
575.443514,355.269791,520.206547,291.718975,563.345041,271.649728,518.925522,306.317448,541.670857,338.234714,562.192691,234.158270,523.764630,232.992803
575.443514,355.269791,527.082447,288.843075,569.067615,270.492803,525.177321,303.441548,542.129491,337.755398,566.944491,232.380093,530.933695,232.075537
575.443514,355.269791,534.429121,286.124100,575.257364,269.054853,530.867070,300.627699,542.129491,337.317448,573.557201,229.962826,538.602761,229.936448
575.443514,355.269791,541.837845,282.591276,582.509163,267.116904,537.899895,297.313849,543.567440,336.379498,580.948089,227.962826,544.354560,227.880093
575.443514,355.269791,548.746568,278.777427,590.260962,264.741004,545.308619,292.718975,548.443340,334.420865,588.478066,225.406471,550.745448,225.462826
575.443514,355.269791,555.998368,276.401527,598.607636,262.803054,552.279393,289.624100,551.298556,332.900181,596.564398,223.350116,559.553603,223.545560
575.443514,355.269791,564.782991,274.025628,607.735334,260.146130,559.250167,285.810251,555.091722,331.544965,605.650730,221.154672,568.639935,220.293761
575.443514,355.269791,574.191715,272.587678,615.987134,259.146130,566.939916,283.153326,557.967622,330.544965,614.097973,219.098317,577.587178,217.737406
575.443514,355.269791,583.538389,271.649728,625.771757,257.489205,574.505564,281.277427,560.843521,329.607015,623.462483,216.959228,587.173510,216.181050
575.443514,355.269791,591.666087,270.868703,633.680481,256.051255,583.352238,279.839477,563.719421,328.689749,632.131548,215.681050,595.342575,215.681050
575.443514,355.269791,598.198912,271.087678,640.870230,254.613305,590.260962,280.058452,566.095321,328.210432,639.800614,214.902873,603.846174,214.402873
575.443514,355.269791,604.512761,271.244602,647.278954,253.956381,595.855836,280.058452,568.409170,327.751799,646.413324,214.402873,611.876151,213.902873
575.443514,355.269791,609.326611,270.963577,651.592803,253.175355,600.450711,279.777427,570.764386,328.293166,651.026034,213.902873,615.627950,213.985606
575.443514,355.269791,611.983535,270.963577,653.749728,253.175355,604.107636,280.496402,572.160969,328.793166,653.304212,213.902873,618.545216,213.485606
575.443514,355.269791,613.078410,271.463577,655.468703,253.175355,605.264560,280.996402,573.202336,329.210432,654.221478,213.402873,619.045216,212.485606
575.443514,355.269791,613.578410,271.463577,655.968703,253.175355,606.202510,281.496402,573.702336,329.710432,655.138745,213.402873,619.545216,213.485606
575.443514,355.269791,613.578410,271.463577,655.968703,253.175355,606.640460,281.934351,573.702336,330.189749,655.138745,213.402873,620.045216,213.485606
575.443514,355.269791,614.078410,271.182552,655.968703,253.175355,606.640460,281.934351,573.681653,330.169066,655.138745,213.902873,620.045216,213.485606
575.443514,355.269791,614.578410,271.182552,655.968703,253.175355,607.140460,281.934351,574.181653,330.627699,655.138745,213.902873,620.045216,213.485606
575.443514,355.269791,614.578410,271.182552,655.968703,253.175355,607.140460,281.934351,574.181653,331.107015,655.138745,214.402873,620.045216,213.485606
