pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y,pt3_cam1_X,pt3_cam1_Y,pt4_cam1_X,pt4_cam1_Y,pt5_cam1_X,pt5_cam1_Y,pt6_cam1_X,pt6_cam1_Y,pt7_cam1_X,pt7_cam1_Y
578.924940,467.294122,454.040483,503.385552,403.472581,456.506618,502.670824,478.549846,521.500914,477.335002,361.990735,401.772149,334.714675,409.251319
580.398570,467.618666,458.596149,506.574519,411.761648,454.595484,503.278247,478.549846,522.715758,477.335002,372.829283,399.462252,345.673016,408.391941
580.398570,467.618666,460.418416,507.985652,419.417415,451.817651,503.278247,480.372113,522.715758,477.942424,379.738143,396.102874,353.011564,403.222667
579.898570,467.618666,461.873983,507.030086,425.839782,446.261984,502.670824,480.372113,522.108336,477.942424,388.527210,390.123704,361.490735,398.363289
579.898570,467.618666,463.285116,505.207819,434.584415,442.073017,502.670824,480.372113,522.108336,477.942424,401.105343,383.334637,374.639180,391.813808
579.749484,467.943209,465.107383,503.841119,442.873482,438.928484,502.670824,480.372113,522.108336,478.657268,415.753788,379.095052,388.167832,386.074222
579.749484,467.943209,466.429650,501.974419,452.807083,438.150651,502.670824,480.372113,522.715758,479.157268,429.522025,377.475259,401.436069,383.834637
579.749484,467.943209,469.574183,499.652152,466.340783,436.783951,502.670824,480.372113,522.715758,479.157268,444.410055,377.475259,415.514203,383.334637
579.749484,467.943209,474.085416,495.685352,481.830050,433.506117,502.670824,480.372113,522.715758,479.157268,461.107982,378.665363,433.331922,383.834637
580.074027,467.943209,480.052217,490.629685,498.686017,432.094984,502.670824,480.372113,522.715758,479.157268,479.425701,377.475259,451.149641,383.524741
580.398570,467.943209,489.119117,484.662885,513.719717,432.139417,502.670824,480.372113,522.715758,479.157268,498.053316,376.355467,471.397049,380.475259
580.723114,467.943209,499.641584,479.651652,529.297851,429.950450,502.670824,479.872113,522.715758,479.157268,518.180931,372.305985,490.644456,375.925778
580.723114,467.943209,507.841784,475.095985,542.009285,429.539317,502.670824,479.372113,522.715758,479.157268,534.188754,370.686192,507.152279,371.876296
580.723114,467.943209,515.630851,470.862585,553.898452,429.539317,502.670824,478.372113,522.715758,479.157268,549.076784,368.136711,524.040309,367.946607
580.723114,467.943209,524.742184,467.718051,563.920919,428.672617,502.670824,477.872113,522.715758,479.157268,562.964814,363.707022,537.738235,362.657540
580.723114,467.943209,531.531251,464.117951,569.798852,426.350350,503.278247,476.657268,522.715758,479.157268,574.183570,359.967437,549.386680,358.298162
580.723114,467.943209,536.998051,461.428985,576.632352,425.028084,506.422780,474.227579,522.715758,479.157268,585.641911,357.227851,558.295540,354.248681
580.723114,467.943209,542.964851,457.873318,583.510286,423.205817,509.567314,471.405313,523.323181,478.549846,594.740874,354.298162,569.134088,350.509096
580.723114,467.943209,551.620618,451.817651,590.710486,420.061284,513.211847,466.868202,524.430603,476.835002,602.839837,350.368473,577.733051,346.959614
580.723114,467.943209,558.409685,448.717551,599.321820,417.783450,518.678647,462.223668,526.645447,474.297890,610.938800,348.438784,586.141911,344.839821
580.723114,467.943209,563.876485,446.895284,607.566453,416.872317,524.145447,459.186557,529.789981,472.975624,618.417971,347.318992,593.430978,345.149718
580.723114,467.943209,575.354519,444.528584,620.277887,416.916750,531.219670,457.149446,535.579048,470.545935,627.946623,349.128888,603.959630,345.959614
580.723114,467.943209,589.799353,442.250751,636.311587,418.283450,543.868114,450.897490,545.190381,465.793979,642.714860,354.488266,616.727867,350.818992
580.723114,467.943209,610.844286,437.150651,662.690021,419.150150,564.057582,436.885756,555.161093,448.715845,660.222683,359.347644,633.115897,354.868473
580.723114,467.943209,634.678287,436.739517,684.290073,417.807622,591.317360,432.385756,578.598604,445.178734,678.040402,360.537748,649.313823,356.988266
580.723114,467.943209,659.956621,437.150651,706.157274,415.377933,632.122072,442.104512,615.043938,452.323268,697.477913,360.847644,668.251335,358.608059
