pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y,pt3_cam1_X,pt3_cam1_Y,pt4_cam1_X,pt4_cam1_Y,pt5_cam1_X,pt5_cam1_Y,pt6_cam1_X,pt6_cam1_Y,pt7_cam1_X,pt7_cam1_Y
177.456536,178.553098,120.122225,183.357649,116.670361,161.742229,129.267212,183.665218,152.613772,178.825077,117.069428,141.938945,87.199920,138.401994
177.456536,178.553098,120.122225,183.357649,118.663360,161.742229,129.267212,183.665218,152.613772,179.679220,118.708285,141.938945,89.098014,138.901994
177.456536,178.553098,120.122225,183.357649,121.364644,161.742229,129.551926,183.665218,152.329057,180.248648,121.365617,141.938945,92.014584,139.920470
177.456536,178.553098,120.762832,183.357649,125.281214,162.311657,129.551926,183.665218,152.329057,181.602791,124.902568,142.318564,95.931153,141.059326
177.456536,178.553098,121.403439,183.357649,130.267212,162.881085,129.551926,183.665218,152.329057,182.241647,129.717232,142.818564,99.227342,141.818564
177.456536,178.553098,122.364349,182.857649,134.537924,163.165799,129.551926,183.665218,152.329057,183.665218,134.272658,142.957421,103.782768,142.698183
177.456536,178.553098,122.684652,182.857649,139.162778,162.311657,129.551926,183.665218,152.259629,185.442931,138.328084,142.818564,108.838195,142.318564
177.456536,178.553098,123.004956,182.537346,145.002919,160.957515,129.551926,183.665218,151.759629,186.512359,144.142748,141.559326,114.652859,141.059326
177.456536,178.553098,125.567383,179.974918,150.266630,159.533944,129.551926,183.165218,151.759629,186.512359,150.337031,140.040851,120.347141,139.540851
177.456536,178.553098,130.192238,177.092187,156.245627,157.325659,133.183781,180.887505,151.759629,186.512359,156.790552,137.263138,126.180281,137.263138
177.456536,178.553098,134.957699,173.287636,161.370482,155.617374,137.808636,177.825077,152.613772,186.512359,161.966359,134.985425,132.115326,135.365044
177.456536,178.553098,140.621644,169.584602,167.641194,153.193803,142.648776,174.977936,153.183200,186.012359,168.058737,132.448474,138.068847,132.966949
177.456536,178.553098,146.848015,166.420658,173.189619,151.061948,148.204203,172.061366,154.822056,184.588789,173.614163,130.550379,144.401986,130.309617
177.456536,178.553098,154.394690,164.139444,178.953330,148.999521,154.037342,169.998939,157.669198,183.165218,179.549208,128.272666,150.975888,128.670761
177.456536,178.553098,163.363186,162.077017,183.862899,148.145378,161.155196,168.005940,159.801053,181.456933,185.243491,127.513429,157.549790,128.031904
177.456536,179.193705,172.792592,162.436410,192.119609,148.145378,168.842478,167.436512,162.009338,180.387505,192.715487,127.133810,165.401405,127.652285
177.456536,179.193705,183.862604,163.959748,202.084604,148.714806,179.661615,168.860082,169.134193,179.887505,202.085577,127.133810,173.753019,127.893047
177.456536,179.193705,193.971707,166.701871,212.264885,150.353663,189.980753,170.283653,179.731044,179.463934,211.714905,128.152285,184.002729,128.911523
177.456536,179.193705,203.901112,168.225209,221.660452,150.923091,199.945748,171.776652,189.689038,179.109792,221.464615,128.272666,192.233962,129.291142
177.456536,179.193705,212.088394,168.264299,228.354735,150.138377,207.563601,171.561366,197.237463,179.748648,227.918135,127.254191,199.307864,128.531904
179.456536,179.693705,217.213249,167.803389,233.764304,149.568949,212.403742,171.137795,202.654033,180.318076,233.612418,126.494953,205.261385,127.133810
181.058053,180.115525,219.635069,167.303389,237.326731,149.568949,214.681455,170.568367,204.001174,180.533362,237.269750,126.494953,208.677954,126.754191
181.261087,181.357649,220.916283,166.342478,239.389158,149.853663,215.820312,169.429511,204.785888,179.963934,239.306701,126.874572,211.214905,127.633810
182.581391,183.959166,220.877193,165.381568,240.528015,150.353663,215.820312,168.575368,205.285888,179.963934,240.445558,127.254191,212.733381,127.893047
184.565638,187.123110,221.517800,165.920658,241.097443,150.353663,216.674454,169.644796,207.209459,181.456933,240.825176,126.754191,213.233381,127.893047
189.971707,192.607358,221.838103,165.240961,241.097443,150.353663,217.528596,169.360082,209.271886,181.880504,241.325176,126.754191,213.233381,127.893047
