pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y,pt3_cam1_X,pt3_cam1_Y,pt4_cam1_X,pt4_cam1_Y,pt5_cam1_X,pt5_cam1_Y,pt6_cam1_X,pt6_cam1_Y,pt7_cam1_X,pt7_cam1_Y
611.328594,590.600397,485.587972,605.536667,448.155491,549.936078,533.750644,585.844829,551.712965,590.207328,418.275510,494.135995,388.954731,502.509012
611.328594,590.924940,487.106650,607.247875,456.941413,548.917400,533.750644,587.498086,551.712965,591.164332,431.238050,491.286484,401.024763,500.647014
610.179508,591.249484,488.625329,606.247875,467.842278,545.591250,533.750644,587.998086,551.255962,591.642833,443.157594,487.479970,412.732798,496.871010
609.530421,591.872200,489.240272,604.132932,475.128200,541.861364,533.391768,587.639210,550.277461,591.642833,453.727626,483.216452,423.716836,493.904995
607.583161,591.574027,490.451479,601.403046,485.010386,538.227742,532.674016,586.780334,549.320457,591.685830,465.604173,479.845442,435.700875,489.800977
606.460445,591.574027,492.258951,599.788103,494.200044,536.709063,532.674016,586.780334,548.841956,591.207328,478.980720,477.366941,449.179190,486.918639
606.460445,591.574027,495.277629,596.558217,506.330795,535.094120,532.674016,586.780334,548.841956,591.207328,494.771273,476.388439,462.939233,485.366631
605.960445,591.574027,500.333665,592.924595,520.442867,533.882913,532.674016,586.062581,548.841956,591.207328,511.040328,474.974432,478.251285,483.165292
605.960445,591.574027,507.004645,587.676031,534.977353,532.882913,532.315140,584.050448,548.841956,590.250325,529.701891,474.974432,495.914006,481.314622
605.960445,591.574027,517.501774,581.216259,551.915576,531.075442,532.674016,582.614943,548.841956,589.293322,549.798959,476.366941,513.628736,479.463953
605.635902,591.898570,527.383960,578.793844,568.257534,533.709063,532.674016,582.614943,548.841956,589.293322,569.417525,480.716452,536.395474,479.262614
605.635902,591.898570,536.573618,578.082637,580.869606,538.650156,532.674016,582.614943,548.841956,589.293322,589.514593,485.979970,555.311543,480.963953
606.135902,591.898570,544.052068,578.986373,589.751792,543.072571,532.674016,582.614943,548.841956,589.293322,604.826645,489.329481,572.285345,482.644952
606.135902,591.898570,552.049197,579.390109,598.441450,544.687514,532.674016,582.614943,548.841956,589.293322,618.289185,490.678992,587.321392,483.006949
606.135902,591.898570,558.797762,578.793844,606.016165,545.802457,532.674016,582.614943,548.841956,589.293322,628.773224,491.678992,600.891425,482.092943
606.135902,591.898570,563.335119,578.793844,612.590879,546.609928,533.250644,582.256067,548.841956,589.793322,637.864755,492.221989,608.403724,483.015961
606.135902,591.898570,568.679948,578.082637,618.569330,546.417400,535.980530,580.743933,548.841956,589.793322,646.106774,493.178992,617.410420,483.165292
606.135902,591.898570,576.465870,575.660223,626.932838,546.609928,539.928169,579.014047,548.841956,589.793322,654.676806,492.678992,625.417115,484.015961
606.135902,591.898570,585.751792,572.334073,635.526231,544.994985,547.029064,573.925285,548.841956,588.814820,664.225340,491.264986,633.923810,483.165292
606.135902,591.898570,598.056393,567.200451,645.486003,543.265099,554.706588,568.259894,552.212965,583.051303,674.230877,490.286484,644.183854,480.762614
606.135902,591.898570,611.053522,565.681772,659.616754,543.976307,565.613999,564.247761,560.847493,577.809283,682.822408,491.243487,654.277634,481.540934
606.135902,591.898570,625.991744,566.278037,676.573655,548.013664,582.916685,561.158999,572.353030,572.153257,693.784949,495.964008,665.433659,484.006949
606.135902,591.898570,641.333702,567.681772,691.415613,551.743550,600.142744,562.594504,585.208079,570.674756,706.290486,499.770523,675.606618,489.619978
606.135902,591.898570,658.405546,569.200451,707.565042,554.262229,615.497792,565.106637,599.149121,572.545765,716.839020,501.770523,687.814652,491.119978
606.135902,591.898570,675.169919,571.526601,723.810736,556.088379,633.300479,571.130904,614.396677,578.266286,731.672570,502.249025,701.477374,492.171987
