pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y,pt3_cam1_X,pt3_cam1_Y,pt4_cam1_X,pt4_cam1_Y,pt5_cam1_X,pt5_cam1_Y,pt6_cam1_X,pt6_cam1_Y,pt7_cam1_X,pt7_cam1_Y
539.086801,460.195784,399.614391,536.929123,367.018603,541.586815,429.821657,473.350917,466.276086,462.966603,401.674095,611.873101,383.622550,609.874089
538.436410,460.195784,406.541314,539.051101,373.502486,542.834800,429.821657,473.849574,466.276086,462.966603,408.157978,612.373101,392.487562,610.874089
537.436410,460.195784,414.895161,541.234068,381.222266,543.830771,429.821657,474.348231,466.276086,462.966603,416.131116,612.373101,399.306569,610.874089
537.111214,460.520980,422.870985,542.100002,391.202120,544.330771,429.821657,474.846888,466.276086,462.493269,425.439378,611.708225,408.831084,610.101087
536.460823,460.520980,430.785820,542.600002,398.929959,544.082785,429.821657,474.846888,465.802751,461.993269,435.077393,610.708225,417.809594,609.214586
536.135628,460.520980,438.639667,543.782969,408.153768,545.578756,429.821657,474.846888,466.302751,462.019934,446.050531,611.208225,428.834110,609.101087
535.485237,460.520980,445.493513,544.282969,417.133622,545.578756,429.821657,474.846888,465.829417,461.519934,458.018297,611.708225,440.472124,610.101087
534.485237,460.520980,453.908348,544.782969,427.361461,545.578756,429.821657,474.846888,465.329417,461.019934,469.986062,612.373101,451.883140,610.601087
534.009650,460.520980,464.067140,544.721980,439.077212,546.326741,429.821657,475.345545,464.856082,460.546600,481.953828,611.708225,465.180658,610.601087
534.009650,460.520980,475.469887,543.782969,451.296993,545.578756,429.323000,475.345545,464.856082,460.073265,495.916222,610.043349,479.864677,608.441583
534.009650,460.520980,487.433624,539.539013,463.260729,543.086815,429.323000,475.345545,464.409413,459.573265,511.208367,608.048722,494.435197,606.668581
533.684454,460.195784,494.738569,535.307145,476.224466,540.098902,429.323000,476.342858,463.409413,459.573265,526.500512,605.724342,508.619215,604.395579
533.684454,460.195784,500.287470,531.441211,487.444246,538.098902,429.323000,477.840172,462.936079,459.073265,541.792657,603.729715,523.689735,602.622576
533.684454,460.195784,505.519339,530.075277,497.668056,535.854946,429.323000,479.833457,461.489410,458.599931,557.749679,602.064839,537.873754,600.849574
533.034063,460.195784,509.568240,527.831321,511.875749,534.854946,429.323000,482.325398,461.042741,458.626596,571.712072,602.064839,554.717276,600.463073
532.708868,460.195784,513.434174,526.892310,524.839485,535.354946,430.320314,487.309281,459.676068,459.626596,586.169093,603.894591,568.674297,601.463073
532.708868,460.195784,519.361097,527.392310,538.303222,535.850917,433.312255,496.289135,458.309396,462.966603,601.796363,605.724342,583.858316,603.622576
532.883672,459.545393,523.288020,526.892310,551.766959,538.346888,437.801510,503.766302,457.336061,466.753279,614.923632,607.218970,596.382832,604.895579
532.883672,459.545393,528.702856,527.453299,563.986739,541.838829,442.786736,511.250185,457.836061,472.486624,627.561646,609.213598,608.907347,607.055082
532.883672,459.545393,533.934724,528.453299,573.462563,542.830771,448.275992,517.735411,458.282730,478.246634,639.194288,610.543349,620.704864,608.441583
532.883672,459.545393,539.922636,527.892310,582.938388,544.330771,454.262561,524.220637,460.702734,484.506645,649.502550,611.543349,630.456377,609.714586
532.883672,459.545393,544.910548,527.892310,589.670256,544.330771,460.747787,530.208550,463.069406,490.793321,659.310812,611.543349,637.548387,609.714586
532.883672,459.545393,549.398461,526.392310,598.898095,543.334800,467.216896,534.184374,466.409413,496.553331,666.124447,611.043349,646.413398,608.828084
532.883672,459.545393,555.008351,523.965387,607.873920,542.838829,474.202122,536.680345,470.399005,502.362329,673.602958,610.213598,654.391909,608.441583
531.107304,459.220198,559.435274,523.038463,613.105788,542.838829,479.186005,539.177658,473.554569,507.095674,679.916592,611.873101,659.710916,609.328084
527.204958,458.895002,563.301208,522.538463,620.085641,543.838829,484.172574,540.674972,474.763463,509.804568,685.919450,613.647092,666.416424,611.874089
526.729371,458.569807,569.472087,522.038463,628.065495,545.578756,489.660486,543.172286,479.181252,511.697906,693.511459,614.920094,673.508434,613.147092
525.578980,458.569807,578.008901,519.977474,635.545349,546.326741,498.137653,542.170943,485.492378,513.906801,700.103469,615.420094,680.600443,614.147092
524.278198,457.269025,588.228681,519.977474,646.529232,545.578756,509.110792,539.177658,493.119061,514.537913,708.968481,615.920094,690.351956,614.147092
523.627807,456.293438,599.326484,518.294507,658.501027,545.330771,521.582587,536.683031,504.110201,515.169026,720.492996,615.920094,700.603469,613.760590
523.302612,456.293438,613.168242,516.611540,671.712749,545.578756,536.538265,532.193776,516.732454,514.222357,733.290513,615.920094,710.854982,613.260590
523.302612,456.293438,630.119891,512.684617,686.176485,544.830771,555.991257,525.705863,532.825827,510.751237,746.201530,615.920094,725.812003,613.260590
523.302612,456.293438,648.693518,506.574727,700.380149,543.090844,574.437533,515.735411,551.521432,502.940111,761.999047,614.420094,740.496022,613.260590
523.302612,456.293438,670.204690,501.443590,718.079783,539.594873,593.381123,497.782419,570.692586,487.346738,778.115572,613.147092,757.726045,611.874089
523.302612,456.293438,690.896266,497.955678,732.047549,536.602932,615.828743,478.337486,590.003046,472.879962,794.413090,609.714586,772.796565,607.941583
