pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y,pt3_cam1_X,pt3_cam1_Y,pt4_cam1_X,pt4_cam1_Y,pt5_cam1_X,pt5_cam1_Y,pt6_cam1_X,pt6_cam1_Y,pt7_cam1_X,pt7_cam1_Y
226.086167,328.711441,156.123100,342.055218,146.489196,307.934954,187.139560,337.332655,198.256778,336.137829,121.036069,274.382489,96.482149,271.649088
225.811470,328.887349,157.160588,344.167680,150.073801,309.462867,187.139560,338.027481,198.719995,337.295872,124.636170,276.615889,100.308909,274.109149
225.811470,328.887349,158.179331,344.205167,155.051992,309.395904,187.139560,338.722307,198.719995,337.759090,129.782950,276.569209,105.502369,274.655829
225.811470,328.887349,160.254306,342.630193,162.161490,308.356853,187.139560,338.722307,198.719995,337.759090,137.709810,275.202509,112.882549,273.562469
225.811470,328.887349,163.885512,338.961499,171.185235,306.130205,187.139560,338.222307,198.488387,337.759090,148.143410,272.469108,123.589489,272.149088
225.774903,328.814450,168.535461,334.311550,180.443282,303.708305,187.444734,337.259090,198.256778,337.527481,160.443710,268.869008,135.889790,269.142348
225.774903,328.814450,174.760385,330.699088,191.123228,301.942606,187.749908,336.869437,198.025169,337.295872,173.017351,264.542248,147.643410,265.315588
225.774903,328.814450,178.929078,328.586626,198.076525,301.520707,188.176343,336.211394,198.025169,336.832655,181.944211,263.995568,155.570270,264.495568
225.860865,329.288559,180.429078,326.549139,200.725073,301.403556,187.407951,335.284959,197.330343,336.637829,187.137671,264.542248,160.943710,264.315588
225.684957,330.217492,180.966565,325.492908,203.912672,301.864506,186.944734,334.590133,196.403908,336.174611,192.284451,265.862268,165.637171,264.268908
225.459654,331.118702,182.541540,325.436677,207.139320,303.247355,186.444734,334.358524,196.172300,335.943003,197.204571,267.548988,170.830631,265.088928
225.234352,331.168097,185.635258,325.511651,212.748818,305.552104,186.213125,334.126915,195.940691,335.711394,204.491391,270.189028,177.164131,266.682288
225.234352,331.118702,190.303951,326.511651,217.780216,308.239703,186.249908,334.163698,195.709082,335.711394,212.284952,272.695768,185.044311,267.502308
225.401248,331.430031,194.972644,327.030395,223.155413,310.661603,186.249908,334.163698,195.709082,335.711394,221.031832,274.062469,193.517851,267.822328
225.401248,331.430031,199.660081,327.511651,228.843011,311.583502,186.749908,333.663698,195.709082,335.711394,227.958692,275.429169,201.671371,267.275648
225.401248,331.430031,204.828774,326.567882,234.374409,312.505402,187.249908,332.200481,195.477474,335.479785,235.018852,276.202509,208.824892,267.002308
225.401248,331.430031,211.072442,325.492908,239.827707,312.427301,188.676343,330.384394,195.477474,335.053350,241.079012,276.202509,215.658392,266.455628
225.401248,331.430031,217.834853,323.917933,246.781004,311.583502,191.992430,326.141872,196.635517,333.163698,248.459193,275.475849,223.038572,265.088928
225.401248,331.430031,225.559777,322.917933,253.656201,311.044452,197.429778,324.057393,198.914822,332.005655,255.839373,275.155829,230.418752,264.222228
225.401248,331.430031,234.434650,322.436677,262.031398,311.044452,203.888952,322.741306,202.888952,330.616002,264.039573,275.749189,238.392292,265.135608
225.401248,331.430031,245.828267,321.861702,272.211344,311.161603,213.822257,321.462002,209.910779,327.799915,273.059793,277.389229,247.092492,266.455628
225.401248,331.430031,256.203141,321.305471,282.735089,311.200653,224.428562,320.230393,218.822257,326.873480,281.533333,277.662569,255.292693,267.275648
225.401248,331.430031,268.171733,320.824215,294.297884,309.778753,238.325085,322.741306,232.292345,328.726350,290.280214,278.435909,263.812913,268.415688
