pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y,pt3_cam1_X,pt3_cam1_Y,pt4_cam1_X,pt4_cam1_Y,pt5_cam1_X,pt5_cam1_Y,pt6_cam1_X,pt6_cam1_Y,pt7_cam1_X,pt7_cam1_Y
258.222120,299.741180,195.087270,267.329707,167.402469,257.201121,215.989833,285.859033,229.747277,290.692729,158.498184,232.188372,146.458969,234.047486
258.222120,299.741180,203.190138,269.355424,173.817240,256.863501,215.989833,285.859033,229.747277,290.692729,165.319172,230.572904,152.408134,232.444726
257.884500,300.078800,207.916811,271.043521,179.894391,256.863501,215.989833,285.859033,229.747277,290.692729,172.627451,228.341967,159.972767,229.713790
257.884500,300.078800,215.006821,274.082097,187.322021,256.863501,215.989833,285.859033,229.747277,290.692729,180.935730,228.713790,167.652869,229.341967
257.884500,300.078800,220.408733,277.120673,195.762509,257.538741,215.989833,285.859033,229.747277,290.692729,191.103123,229.457435,176.948439,229.713790
257.884500,300.754039,225.810646,279.821629,205.553475,259.564458,215.989833,285.859033,229.747277,290.692729,203.014161,230.701081,188.103123,229.957435
257.884500,300.754039,232.225417,281.847346,214.331582,261.927794,215.989833,285.859033,229.747277,290.692729,213.297023,232.688372,198.757807,231.444726
257.884500,300.754039,236.952090,287.924497,223.447309,265.641609,215.989833,285.859033,229.747277,290.692729,225.438998,235.906600,210.040668,234.047486
257.884500,300.754039,241.678763,293.326409,232.225417,269.355424,215.989833,285.859033,229.747277,290.692729,237.337328,239.753005,221.567175,237.278423
257.884500,300.754039,245.392578,296.702605,241.341144,274.419716,215.989833,285.859033,229.747277,290.692729,248.235657,243.714879,232.965505,239.881182
257.884500,300.754039,248.431154,300.078800,247.755914,277.458292,215.989833,285.859033,229.747277,290.692729,258.646696,247.061284,244.248366,242.599410
257.884500,300.754039,250.794490,300.754039,254.845924,278.471151,215.989833,285.859033,229.747277,290.692729,268.057734,249.907689,253.415759,244.458525
257.884500,300.754039,251.807349,301.091658,258.559739,277.458292,215.989833,285.859033,229.747277,290.692729,273.994190,250.651335,260.364924,244.830347
257.884500,300.754039,252.820207,299.403561,262.611173,277.120673,215.989833,285.859033,229.747277,290.692729,278.558824,250.394981,265.314089,243.843056
257.884500,300.754039,253.157827,300.078800,266.324988,277.795912,215.989833,285.859033,229.747277,290.692729,283.777052,250.523158,270.775962,243.343056
257.884500,300.754039,254.845924,298.390702,269.701183,279.146390,215.989833,285.859033,229.747277,290.692729,288.238925,250.394981,274.494190,243.343056
257.884500,300.754039,256.196402,297.715463,273.752617,279.146390,215.989833,285.859033,229.747277,290.692729,292.213508,252.882272,278.340595,245.458525
257.884500,300.754039,259.910217,297.040224,279.492149,279.484009,215.989833,285.859033,229.747277,290.692729,297.419027,254.741386,283.789760,247.317639
257.884500,300.754039,264.299271,294.676888,283.881203,279.484009,217.105301,285.859033,229.747277,290.692729,304.727306,255.356854,291.226216,248.804930
257.884500,300.754039,269.363564,293.326409,289.958354,279.484009,223.798112,286.230856,229.747277,290.692729,312.907407,255.356854,298.534495,249.176753
257.884500,300.754039,277.128813,292.313551,301.437418,279.146390,230.490922,285.602678,232.478214,290.192729,321.831155,255.728677,306.842774,249.548575
257.884500,300.754039,285.569301,291.638312,310.215525,278.471151,240.658315,284.730856,238.799201,289.320907,329.767611,255.485031,314.151053,249.048575
257.884500,300.754039,294.685028,292.988790,318.656013,278.808770,248.838417,283.743564,243.261075,286.833615,336.460421,254.869563,321.215686,249.420398
257.884500,300.754039,301.437418,294.676888,324.395545,279.146390,256.787582,282.243564,250.941176,285.115387,343.153232,254.741386,328.280320,249.420398
256.534022,302.104517,312.578862,298.390702,332.836033,280.496868,268.801380,282.256273,261.749455,281.640805,350.089688,254.369563,334.844953,250.535867
256.871641,302.104517,325.070784,301.091658,341.276521,281.847346,281.802469,283.256273,273.878722,280.653514,358.154321,254.369563,342.781409,251.651335
