pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y,pt3_cam1_X,pt3_cam1_Y,pt4_cam1_X,pt4_cam1_Y,pt5_cam1_X,pt5_cam1_Y,pt6_cam1_X,pt6_cam1_Y,pt7_cam1_X,pt7_cam1_Y
261.097240,186.929553,187.802932,212.866941,171.095799,178.048011,219.056704,201.629630,227.984688,199.469136,155.316650,143.800089,131.687209,153.763260
261.097240,186.538564,192.112260,215.122771,179.172616,178.399177,219.907870,202.480796,228.687020,199.469136,164.563530,142.660049,141.256356,152.576540
261.097240,186.147575,197.433247,218.283265,188.005264,178.548011,220.961368,202.980796,229.389352,199.469136,173.583750,142.340029,150.503237,152.076540
261.097240,186.147575,200.391409,219.187929,195.677417,178.750343,222.014866,203.683128,229.740518,199.820302,181.237271,141.246669,158.156757,151.118726
261.097240,186.256586,201.242575,220.241427,200.944907,179.803841,223.068364,204.736626,230.442850,200.320302,188.390791,140.473329,165.310277,149.796460
261.097240,186.256586,201.944907,220.943759,205.861231,179.803841,223.770696,206.141289,231.145181,200.724966,194.950951,139.926649,172.370437,148.703100
261.097240,186.256586,203.647239,220.241427,210.926389,179.803841,223.770696,206.141289,231.496347,201.224966,200.691091,139.333289,178.337237,147.380833
261.097240,186.256586,205.200737,218.836763,215.545044,178.750343,223.770696,206.141289,231.496347,201.224966,206.884551,138.239929,184.168491,146.058566
261.097240,186.256586,206.105401,217.580933,219.354372,178.399177,223.770696,206.141289,231.847513,201.224966,213.444711,137.693248,190.228651,144.600753
261.097240,186.256586,207.361231,215.973937,223.770696,178.048011,223.770696,206.141289,231.847513,201.224966,220.004872,137.646568,195.924358,143.007393
261.097240,186.256586,208.765895,214.771605,227.984688,178.048011,223.770696,206.141289,231.847513,201.224966,226.885052,137.419908,202.120065,141.549579
261.097240,186.256586,209.819393,213.164609,232.752177,178.399177,223.770696,206.141289,231.847513,201.224966,234.445212,138.966588,209.409131,139.685126
261.097240,186.256586,211.075223,210.908779,237.317335,177.845679,223.770696,206.141289,231.847513,201.224966,241.552052,138.739929,216.698198,139.320673
261.097240,186.256586,213.182219,208.801783,242.031327,177.494513,223.770696,206.141289,231.847513,201.224966,248.112212,138.739929,223.122812,137.998406
261.097240,186.256586,217.045044,206.545953,246.947651,176.089849,223.770696,206.141289,231.847513,201.224966,254.492392,137.193248,229.318519,135.811686
261.097240,186.256586,220.759036,204.236626,251.363974,173.982853,223.770696,206.141289,231.847513,201.224966,259.959193,134.733188,234.920865,132.896059
261.097240,186.256586,225.121862,200.022634,256.631464,170.673525,223.770696,206.141289,231.847513,201.224966,264.832633,130.906428,240.294305,128.887072
261.097240,186.256586,229.687020,195.957476,262.047788,166.959534,223.770696,206.141289,231.847513,201.224966,269.299433,127.079668,244.396652,124.878086
261.097240,186.256586,234.954509,190.689986,266.964112,162.596708,223.770696,205.641289,231.847513,201.224966,274.492893,123.252908,249.634546,120.869099
261.097240,186.256586,240.924331,186.124829,271.529269,159.085048,225.526526,202.534294,231.847513,201.224966,278.866333,120.746168,254.736892,117.360112
261.097240,186.256586,249.501149,182.262003,278.903755,155.924554,229.389352,198.820302,234.252177,199.522634,285.153153,118.059448,260.568146,115.173392
261.097240,186.256586,258.280298,175.589849,287.831738,152.764060,235.656841,189.945816,236.763837,195.659808,291.713313,115.872728,267.857213,112.986672
261.097240,186.256586,266.559448,165.608368,296.813220,150.305898,243.638323,181.666667,242.935991,189.689986,300.186854,115.552708,275.739640,112.122219
261.097240,186.256586,277.445593,160.894376,307.348199,149.401235,256.429132,178.208505,253.268638,186.124829,309.404894,115.902299,284.986520,113.444485
