pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y,pt3_cam1_X,pt3_cam1_Y,pt4_cam1_X,pt4_cam1_Y,pt5_cam1_X,pt5_cam1_Y,pt6_cam1_X,pt6_cam1_Y,pt7_cam1_X,pt7_cam1_Y
558.000000,454.426691,444.983478,520.269334,453.069023,581.974807,451.754189,511.591831,492.607468,481.384466,451.191120,622.041380,397.424286,611.449789
558.000000,454.426691,444.983478,521.120444,454.845688,582.400362,451.754189,512.159238,492.040061,480.817059,453.460747,622.797922,399.070000,612.570000
555.845628,454.426691,445.483478,521.897109,457.399018,583.251472,452.254189,512.726645,491.040061,480.249652,455.730373,623.554464,401.530000,613.030000
555.127504,454.426691,445.409033,522.248219,460.877903,583.677027,452.754189,513.226645,489.905248,480.182246,459.513084,624.311007,404.970000,614.640000
553.691256,454.426691,447.887918,523.099329,464.633453,584.102582,453.321596,513.794051,488.837841,480.182246,463.295795,625.824091,408.790000,615.700000
553.691256,454.426691,450.792358,523.599329,470.091222,584.528137,455.091222,514.996271,488.770435,480.682246,468.348133,626.837175,413.880000,617.450000
553.691256,454.426691,454.271243,524.375994,474.846772,585.879247,457.793442,516.265898,489.270435,481.182246,472.630844,627.337175,419.140000,618.530000
553.691256,453.708567,458.250128,525.375994,480.804542,587.007022,460.563069,516.833304,490.270435,482.182246,478.439724,627.837175,425.060000,619.320000
552.973132,453.708567,462.505678,526.375994,486.187867,588.134797,464.332696,517.535524,491.337841,483.317059,482.735519,628.093718,430.520000,619.890000
552.973132,453.708567,466.186783,526.578214,492.220082,589.411462,467.102322,518.737744,492.040061,483.817059,488.031315,629.106802,435.320000,620.790000
552.973132,453.708567,470.240112,527.354879,496.401187,590.188127,470.371949,520.305151,493.242281,484.451872,492.570568,630.119886,440.650000,621.660000
552.973132,453.708567,474.921217,528.631544,501.858957,591.390347,474.411202,521.574778,495.011908,485.519279,498.622905,632.132971,444.900000,622.930000
552.973132,453.708567,478.751212,529.982654,507.040061,592.518122,478.085269,523.411811,497.146721,486.586686,504.918701,634.146055,449.600000,624.240000
552.973132,453.708567,483.581207,531.259319,512.572276,594.369232,481.489708,525.114031,498.848941,487.721499,509.457954,635.915682,454.000000,626.500000
552.973132,453.708567,488.187867,532.035984,517.604491,596.773672,483.961555,526.248844,500.483754,488.356312,513.997207,637.172224,458.170000,628.210000
552.973132,453.708567,493.294527,532.738203,523.636706,597.699226,487.433402,527.816251,503.185974,489.491125,517.806087,637.941851,463.090000,628.910000
552.973132,453.708567,498.177852,533.014868,529.466701,599.050336,491.905248,528.451064,505.523008,489.991125,522.088798,639.454935,468.020000,630.050000
552.973132,453.708567,503.784511,533.589313,535.275581,599.752556,497.579315,528.951064,508.657821,490.558532,527.384593,639.954935,473.180000,630.930000
552.973132,453.708567,509.667836,534.163758,541.158905,601.103666,503.820788,530.451064,511.494854,491.125939,532.963100,640.968019,478.200000,631.890000
552.973132,453.708567,516.051161,534.163758,547.765565,602.178111,510.062261,530.451064,514.899294,491.260752,537.758895,641.468019,483.980000,632.590000
552.973132,453.708567,523.636706,534.812648,554.000000,602.954776,517.303734,530.316251,518.871141,491.328159,543.041606,642.481104,491.090000,633.020000
552.973132,453.708567,530.445586,533.887093,560.883325,603.231441,524.247427,529.681437,522.775581,491.328159,547.837402,643.250730,496.960000,634.340000
552.973132,453.708567,538.680020,533.887093,569.192205,604.731441,531.556307,529.181437,527.314834,490.828159,553.928992,644.263815,503.070000,635.130000
552.973132,453.708567,545.967785,532.887093,576.777749,604.656996,539.134813,528.681437,533.421494,490.328159,560.507499,645.020357,509.930000,634.940000
552.973132,453.708567,556.829995,532.610429,584.586629,604.805886,549.145913,527.546624,538.460747,490.760752,567.724788,644.263815,518.470000,634.300000
552.973132,453.708567,566.692205,529.482654,593.023284,603.103666,559.359233,524.276998,545.404440,488.693345,573.816379,642.994188,528.270000,633.570000
552.973132,453.708567,577.331079,525.578214,603.162159,599.273672,570.572552,519.805151,552.780726,486.193345,583.125258,640.468019,538.245811,630.376429
552.973132,453.708567,588.395509,520.045999,612.875478,594.167012,580.988092,515.063678,560.157013,482.558532,594.729934,635.928766,551.337402,625.824091
552.973132,453.708567,599.959939,514.088229,624.567683,587.358132,592.471038,509.457018,567.100706,478.721499,608.564982,628.863344,561.455161,619.258669
552.973132,453.708567,611.375478,507.502684,637.206558,580.474807,604.386578,502.148138,575.016246,474.912619,621.939284,622.811007,576.072921,612.962874
552.973132,453.708567,620.035468,503.247134,649.824317,575.368147,612.965084,498.108885,581.959939,473.142992,637.043959,620.028296,587.447223,609.423620
