pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y,pt3_cam1_X,pt3_cam1_Y,pt4_cam1_X,pt4_cam1_Y,pt5_cam1_X,pt5_cam1_Y,pt6_cam1_X,pt6_cam1_Y,pt7_cam1_X,pt7_cam1_Y
480.592713,363.447833,382.703646,333.496701,397.313954,284.552167,389.278284,339.340824,449.911065,343.723917,395.852923,248.756911,346.908390,249.987426
480.592713,363.447833,382.703646,333.496701,398.774985,283.630105,389.278284,339.340824,449.911065,344.454432,397.274985,248.065365,348.369420,249.256911
480.592713,363.447833,382.703646,333.496701,400.966531,282.899590,389.278284,339.340824,449.180549,345.184947,399.736016,247.065365,351.291482,248.295880
480.592713,363.447833,382.703646,332.996701,404.158078,282.399590,389.047769,339.340824,449.180549,345.184947,402.658078,245.873818,354.944059,246.604334
480.592713,363.447833,382.703646,331.496701,408.541170,281.438559,389.317254,338.840824,448.450034,345.915463,407.041170,244.182272,360.057667,245.104334
480.592713,363.447833,384.164676,327.652577,414.654778,280.708044,389.817254,335.918762,447.219519,346.645978,412.654778,242.682272,365.901791,243.643303
480.592713,363.447833,386.356223,323.769485,422.112509,279.477528,391.778284,332.227216,445.489003,346.876494,419.959932,241.990726,372.476430,242.951757
480.592713,363.447833,390.008800,319.694846,429.417664,278.516497,394.430862,327.613608,445.489003,346.876494,428.956633,241.260210,381.242615,241.490726
480.592713,363.447833,395.852923,313.811753,438.222818,277.785982,398.813954,323.230515,444.989003,345.876494,436.992303,240.529695,389.278284,240.490726
480.592713,363.447833,403.197047,309.159176,446.950034,277.324951,404.658078,319.616907,444.989003,344.376494,445.489003,240.799180,398.044470,239.990726
480.592713,363.447833,410.963232,306.006599,453.524673,277.324951,411.963232,316.694846,444.989003,344.376494,452.024673,240.068664,408.271685,239.490726
480.592713,363.447833,420.998901,302.815053,462.599312,276.594436,421.498901,314.772784,445.489003,342.876494,460.829827,239.299180,415.576840,239.260210
480.592713,363.447833,431.226117,300.662475,471.557043,275.863920,430.995602,312.081238,446.989003,342.376494,469.634981,237.838149,425.804056,239.260210
480.592713,363.447833,441.222818,297.740414,481.245290,274.402889,439.992303,309.389691,446.989003,342.376494,479.131682,236.107633,438.222818,237.799180
480.592713,363.447833,451.680549,295.548867,492.972506,272.672374,449.680549,307.198145,449.950034,341.145978,490.280960,234.916087,448.680549,236.299180
480.592713,363.447833,463.099312,293.126806,504.469206,271.711343,460.407765,305.237114,455.255188,337.840824,500.969206,233.494025,458.677250,235.146602
480.592713,363.447833,477.787559,292.665775,514.926938,269.980828,472.557043,304.276083,460.138281,336.496701,511.965907,232.263510,468.212920,234.146602
480.592713,363.447833,491.397867,291.665775,525.884669,269.250312,485.245290,302.084537,468.404466,335.766185,522.462608,230.263510,478.170651,232.685572
480.592713,363.447833,504.047145,292.357321,537.533947,267.519797,497.394568,302.545568,475.248589,334.035670,534.111885,229.071964,490.858898,231.224541
480.592713,363.447833,515.504876,293.357321,549.222194,266.558766,508.352299,302.584537,483.514774,334.727216,544.839101,227.610933,501.777660,229.763510
480.592713,363.447833,526.962608,294.087837,559.910441,264.867220,519.310030,302.584537,491.819929,335.649278,557.296833,226.419386,512.735392,228.071964
480.592713,363.447833,535.189824,294.548867,570.176626,263.175673,527.115185,302.815053,499.586114,335.610309,566.563018,224.458356,524.154154,226.841448
480.592713,363.447833,542.072916,294.279383,577.751265,262.175673,534.920339,303.045568,506.199722,338.110309,574.059718,223.727840,531.881370,225.649902
480.592713,363.447833,547.417040,295.009898,582.095388,261.945158,541.264462,304.006599,517.387969,341.954432,577.981780,223.227840,537.456009,225.419386
480.592713,363.447833,549.800132,295.509898,585.247965,261.945158,545.147555,304.737114,525.193123,345.607009,580.403842,223.227840,541.147555,225.419386
