pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y,pt3_cam1_X,pt3_cam1_Y,pt4_cam1_X,pt4_cam1_Y,pt5_cam1_X,pt5_cam1_Y,pt6_cam1_X,pt6_cam1_Y,pt7_cam1_X,pt7_cam1_Y
228.482744,179.478733,142.356355,204.406590,121.799690,219.082447,186.111950,182.039478,195.134297,184.671550,112.293994,253.326548,90.703504,253.326548
230.199782,179.478733,144.132517,205.044670,125.447215,219.082447,186.111950,181.188703,195.907309,182.625525,116.214114,253.506528,94.943644,253.506528
230.443189,179.478733,146.184840,206.820832,128.180497,219.082447,186.111950,180.550622,196.293816,181.659259,119.404204,252.916538,98.403704,253.506528
230.443189,179.478733,147.780042,207.416034,131.370901,218.763407,185.899256,179.699848,196.793816,181.079500,123.004304,252.506528,101.683784,253.506528
230.430004,179.478733,149.375244,207.096993,135.337467,217.806286,185.899256,179.274461,196.793816,180.306487,126.604404,252.186508,105.463864,252.506528
230.916819,179.478733,150.013324,206.777953,139.665951,216.849165,185.899256,178.849074,196.987069,179.340222,130.974474,251.686508,110.204004,252.276498
230.916819,179.478733,150.970446,206.777953,144.589638,216.211084,185.899256,178.636380,196.987069,179.146969,135.534635,251.456478,115.124124,251.866488
230.416819,179.478733,152.746607,207.916034,149.694284,216.849165,185.899256,178.636380,196.987069,179.146969,141.044745,251.456478,120.274274,251.686508
230.416819,179.478733,154.979890,210.287397,154.798930,217.625326,185.899256,178.636380,196.987069,179.146969,145.874875,251.366488,126.694394,252.276498
230.416819,179.478733,157.532213,212.701640,160.722617,219.220528,185.899256,178.636380,196.987069,179.146969,152.025025,251.776498,132.024525,252.596518
230.173411,179.478733,159.127415,214.296842,164.870142,220.496690,185.899256,178.636380,196.987069,179.146969,157.535135,251.776498,137.854655,252.506528
230.173411,179.478733,161.222617,215.753963,168.698626,221.772851,185.899256,178.636380,196.987069,179.146969,161.865265,252.006528,142.684785,253.506528
230.173411,179.478733,163.317819,217.668205,173.803273,223.687094,185.899256,178.423687,196.987069,179.146969,167.515415,252.506528,147.604905,253.826548
230.173411,179.478733,165.732061,219.582447,179.546000,224.144215,185.899256,178.423687,196.987069,179.146969,172.935536,252.916538,153.435035,253.826548
230.173411,179.478733,167.646303,221.496690,184.193525,224.963255,185.899256,178.923687,196.987069,179.146969,178.995696,252.916538,159.995195,253.416538
230.173411,179.478733,168.741505,222.272851,188.202969,224.963255,185.899256,178.923687,196.987069,179.146969,184.645846,252.096518,165.325325,253.006528
230.173411,179.478733,169.879586,222.910932,191.436252,225.144215,185.399256,179.423687,196.987069,179.146969,189.245946,251.776498,170.245445,252.776498
230.186597,179.235326,170.793828,223.868053,193.807615,225.144215,185.399256,179.423687,196.793816,179.146969,193.026026,251.866488,174.255556,252.596518
230.186597,179.235326,172.069990,224.825174,195.498019,225.963255,185.399256,179.423687,196.600562,178.953715,196.486086,252.096518,177.125626,253.096518
230.186597,179.235326,173.346151,225.144215,196.774180,226.282295,185.399256,179.423687,196.407309,178.953715,199.266166,252.596518,179.675676,253.416538
230.186597,179.235326,174.941353,226.101336,199.964584,227.239417,185.399256,179.423687,196.407309,178.953715,202.046246,253.326548,182.775776,254.326548
230.673411,179.235326,177.036555,226.739417,203.293069,228.015578,185.399256,179.636380,196.407309,178.953715,206.056356,254.556578,185.825826,255.146568
230.916819,179.235326,179.269838,227.377497,206.483473,228.791740,185.324644,179.636380,196.600562,178.953715,209.516416,255.376598,189.925926,255.966588
230.916819,179.235326,182.141202,228.015578,209.078675,229.291740,185.537337,180.636380,196.793816,178.953715,213.526527,255.876598,193.526026,255.966588
230.673411,179.235326,184.374484,228.653659,212.088119,229.610780,185.537337,181.136380,196.793816,178.953715,218.036637,255.376598,198.356156,255.466588
230.186597,178.991918,186.926807,229.291740,216.235644,229.929820,185.537337,181.561767,196.793816,179.453715,222.136737,254.966588,202.226226,255.556578
230.186597,178.991918,190.117211,229.929820,219.107008,230.567901,185.750031,182.487155,196.793816,180.340222,226.006807,254.966588,205.916316,255.556578
230.186597,178.991918,193.169534,230.886942,221.978371,230.886942,185.813499,183.188703,196.600562,180.886247,228.876877,254.966588,209.606406,255.556578
230.186597,178.991918,196.040898,231.525022,225.211654,230.886942,186.238886,184.752171,196.681641,182.312595,232.886987,254.556578,212.886486,255.556578
230.186597,178.991918,199.688423,232.482144,229.221098,230.886942,186.664273,186.166414,196.681641,183.987557,236.577077,253.736558,216.756557,255.556578
229.943189,178.991918,203.197867,233.758305,232.868623,230.886942,187.802354,188.218737,197.160202,185.923239,240.037137,253.326548,220.676677,254.646568
230.186597,178.991918,207.664432,234.715426,237.016148,231.205982,189.153128,189.707592,198.595883,188.098201,244.047247,252.506528,225.366767,254.236558
230.186597,178.991918,212.769079,235.491588,242.120794,230.705982,190.567370,193.674157,199.792285,190.469564,248.967367,251.276498,229.696897,253.096518
230.186597,178.991918,218.692765,235.310628,246.587360,229.748861,192.630838,198.215335,201.488686,193.362367,254.297497,249.636458,235.117017,251.276498
230.186597,178.991918,222.840290,235.310628,251.553925,228.472699,193.907000,201.756514,202.945808,196.255170,259.717618,247.996418,240.767167,249.636458
230.186597,178.991918,227.306856,235.310628,256.020490,227.196538,195.757774,205.021530,204.142209,198.126533,263.957758,246.856378,244.867267,248.816438
230.186597,178.991918,230.316300,235.310628,259.848975,227.196538,197.172017,207.786547,205.599330,200.280056,268.237838,246.766388,248.787387,249.316438
230.186597,178.991918,234.006704,235.810628,263.358419,227.196538,199.586259,210.476951,207.577891,202.151420,271.517918,247.996418,252.427427,250.136458
230.186597,178.991918,239.111350,235.810628,268.601146,226.877497,203.914744,214.518129,210.320618,203.869260,276.528028,248.816438,256.937538,250.366488
230.186597,178.991918,246.449279,235.172547,275.758116,225.739417,210.444777,217.708533,214.866943,205.544222,282.268168,248.726448,262.497698,250.046468
229.943189,178.991918,255.615692,233.577345,284.053166,224.187094,219.728682,219.410082,222.284632,206.719184,290.608408,248.726448,269.467868,250.046468
229.943189,178.991918,266.463065,231.525022,293.124377,221.315730,232.352217,217.772001,231.616563,205.544222,297.118519,247.906428,276.848048,249.226448
229.943189,178.991918,277.629479,229.291740,301.557508,219.082447,244.113832,212.805435,240.709214,201.715738,303.678679,247.176398,283.408208,248.406428
229.943189,178.991918,284.648367,229.153659,308.438316,218.125326,253.759657,209.615032,247.648343,199.322935,309.098799,247.176398,288.238338,248.086408
229.943189,178.991918,290.614933,230.567901,313.862002,218.263407,262.468949,208.413483,256.023153,198.844374,312.878879,246.676398,292.248448,247.676398
