pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y,pt3_cam1_X,pt3_cam1_Y,pt4_cam1_X,pt4_cam1_Y,pt5_cam1_X,pt5_cam1_Y,pt6_cam1_X,pt6_cam1_Y,pt7_cam1_X,pt7_cam1_Y
228.418969,177.487639,158.935082,221.395748,140.128441,229.368008,172.498688,185.044995,192.990886,189.721108,137.812039,260.478459,128.407121,259.978459
228.418969,177.487639,166.097177,222.363969,151.053605,227.995123,172.247938,184.292746,192.490886,188.990886,148.216957,258.981278,138.644432,258.313672
227.430545,177.487639,172.322828,223.832190,160.105884,228.307270,171.746438,184.544995,192.004071,189.234293,157.289481,259.481278,148.300760,258.813672
226.934403,177.487639,178.516701,224.939186,168.533867,229.243713,171.244938,186.047995,191.760663,189.221108,166.113416,259.813672,156.624694,259.229868
225.701767,177.487639,183.996582,225.375629,176.025408,229.868008,170.494188,187.050995,191.517256,189.464515,173.604957,259.397475,164.532432,258.897475
224.701767,177.487639,188.678795,225.141518,182.331916,229.243713,170.241938,187.552495,191.030441,189.464515,179.847907,258.565082,170.775383,258.065082
222.217202,177.487639,192.222234,224.907407,187.262720,228.182975,168.738939,188.304744,190.813403,189.721108,185.174661,256.900295,176.685940,256.400295
221.472990,177.487639,195.404447,224.736854,192.381375,226.622237,167.988189,189.307744,190.569996,189.721108,191.501416,254.403114,182.096498,253.819311
221.224919,177.487639,198.511443,224.502743,198.312178,224.873647,167.735939,190.812244,190.569996,190.194738,196.579579,251.822131,187.507055,250.822131
221.224919,177.487639,201.288992,224.502743,202.742982,224.249352,168.235939,192.565993,190.569996,190.438145,201.406333,250.657344,192.001416,249.573541
221.224919,177.487639,203.395988,224.470965,206.552310,224.561500,168.986689,193.318243,190.569996,190.694738,206.235907,251.157344,196.079579,250.073541
221.224919,177.739568,204.034762,224.470965,211.110228,225.497942,169.486689,193.567493,190.326589,190.194738,209.897874,251.822131,200.325350,251.238327
221.224919,177.739568,205.002984,224.502743,214.419555,226.934385,169.986689,194.067493,190.326589,190.194738,213.976038,253.570721,204.071120,252.070721
221.224919,177.739568,206.439426,224.268633,217.916736,228.058680,170.486689,194.819743,190.326589,190.194738,217.638005,254.319311,208.400694,253.403114
221.224919,177.739568,207.609979,224.502743,221.786801,228.995123,170.986689,195.071993,190.326589,190.438145,222.216169,255.484098,212.311251,254.651705
221.224919,177.739568,209.312311,224.470965,226.593309,229.743713,172.238939,196.327242,190.569996,191.168368,226.878137,256.816491,216.805612,255.732688
221.224919,177.739568,211.855750,224.939186,232.336260,231.492303,173.740439,198.083991,191.056811,191.898590,231.704891,259.313672,222.467579,257.981278
221.224919,177.739568,215.569742,225.236854,238.579211,233.677336,175.995688,200.340741,191.773848,192.385405,238.115448,262.643245,228.042923,260.810852
221.224919,177.739568,221.220176,225.502743,246.819342,234.550221,178.756937,203.603489,193.247478,194.076072,245.939382,264.724229,236.618268,263.391836
221.224919,177.239568,227.572942,225.034522,256.059473,235.798811,183.021185,207.867738,195.681553,196.753554,255.595710,266.056622,246.190792,264.640426
221.224919,177.239568,236.735037,224.034522,266.984637,235.486664,191.292933,213.137986,200.536517,199.431037,265.833021,266.556622,256.095710,265.140426
221.224919,177.239568,246.333573,223.268633,276.973358,235.298811,199.827430,217.903734,205.904666,203.082149,276.321743,266.056622,266.168235,264.640426
221.224919,176.739568,256.432110,223.034522,285.401342,235.298811,209.609676,221.415733,212.233261,206.246446,285.561874,265.640426,274.492169,264.640426
221.224919,176.739568,265.530647,223.034522,292.768588,234.486664,217.385924,222.918733,218.292077,206.963483,292.388628,265.140426,281.318923,264.308032
221.224919,176.739568,273.926852,221.598080,298.011538,233.301631,226.412921,222.917233,224.633856,206.963483,296.466792,264.308032,285.064693,263.308032
221.224919,176.739568,283.493610,219.491084,303.458333,231.012295,235.686169,219.152984,231.936080,204.286001,300.128759,262.975639,288.726661,262.143245
221.224919,176.739568,296.603807,215.884088,310.366070,228.182721,249.731164,211.624487,242.646009,198.931037,306.287906,260.646065,294.553415,259.897475
