pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y,pt3_cam1_X,pt3_cam1_Y,pt4_cam1_X,pt4_cam1_Y,pt5_cam1_X,pt5_cam1_Y,pt6_cam1_X,pt6_cam1_Y,pt7_cam1_X,pt7_cam1_Y
244.465027,223.812339,164.933746,217.014794,138.951456,210.901040,196.664869,227.232344,212.866235,229.809834,138.619022,189.911057,119.944804,194.697824
247.863799,224.831971,168.672396,217.014794,143.974649,209.244082,197.033082,227.232344,215.075512,229.441621,143.878641,188.701779,125.572636,193.383908
247.863799,225.171848,173.430678,217.014794,148.340885,207.087125,197.033082,227.232344,215.075512,229.441621,149.665408,184.415012,130.622977,189.806418
247.863799,225.171848,178.528837,215.655285,154.397551,204.119090,197.033082,227.232344,215.075512,229.441621,155.188601,180.469309,136.882596,185.151438
247.863799,225.171848,184.646628,215.995162,158.956446,202.759581,197.033082,227.232344,215.075512,229.441621,161.343581,177.996458,142.142215,182.337522
247.863799,225.171848,188.385277,218.034426,162.894482,201.919703,197.033082,227.232344,215.075512,229.441621,167.339626,176.787180,147.692557,180.732883
247.863799,225.171848,192.463805,219.054058,167.672396,201.220317,197.033082,227.232344,215.075512,229.441621,173.231032,174.946116,154.056814,177.787180
247.863799,225.171848,195.522700,220.073689,172.411046,199.200685,197.033082,227.232344,215.075512,229.441621,179.490651,172.736839,160.080007,175.209690
247.863799,225.171848,200.280982,220.073689,176.149696,198.321544,197.033082,227.232344,215.075512,229.441621,185.145631,171.632200,165.971413,173.105052
247.863799,225.171848,202.660123,220.413567,179.868714,197.821544,197.033082,227.232344,215.075512,229.441621,190.300611,171.263987,171.626393,172.132200
247.863799,225.171848,205.719018,221.773076,185.506137,198.161422,197.033082,227.232344,215.075512,229.441621,196.060230,171.263987,177.386012,171.395774
247.863799,225.171848,208.098159,222.452830,190.764418,198.661422,197.033082,227.232344,215.075512,229.441621,202.319849,171.395774,183.645631,171.159349
247.863799,225.171848,210.477300,224.152217,195.342946,199.001299,197.033082,227.232344,215.075512,229.441621,208.947681,171.527561,190.273463,171.054710
247.863799,225.171848,212.856441,225.171848,201.980368,199.001299,197.033082,227.232344,215.075512,229.441621,216.075512,171.027561,197.296656,169.686497
247.863799,225.171848,215.915336,226.531358,206.719018,197.481667,197.033082,227.232344,215.075512,229.441621,223.176196,169.554710,204.765552,166.740794
247.863799,225.171848,218.294477,225.171848,211.657054,195.582894,197.033082,227.232344,215.075512,229.441621,229.672240,167.845433,211.129809,164.795091
247.863799,225.171848,219.653986,222.792708,216.555827,193.563263,197.033082,227.232344,215.075512,229.441621,235.931859,167.213646,217.284790,162.690453
247.863799,225.171848,219.653986,222.792708,221.333741,192.883508,197.401294,227.232344,215.075512,229.441621,241.218626,166.845433,223.544408,161.217601
247.863799,225.171848,221.353372,224.152217,224.892636,192.883508,197.401294,226.864131,215.075512,229.441621,247.110032,167.477220,229.672240,160.849388
247.863799,225.171848,223.052759,225.171848,229.131286,192.883508,197.401294,226.864131,215.075512,229.441621,253.001438,168.186497,235.195433,161.585814
247.863799,225.171848,224.412268,225.171848,232.709813,193.743017,197.401294,226.864131,215.075512,229.441621,256.919993,170.527561,238.745775,163.426878
247.863799,225.171848,225.092022,224.492094,236.128218,195.442403,197.401294,226.495918,215.075512,229.441621,260.497483,173.473264,241.927904,166.740794
247.523922,225.171848,228.830672,225.511726,239.866868,197.141790,197.401294,226.495918,215.075512,229.441621,264.547825,176.287180,245.978245,169.581859
247.523922,225.171848,231.209813,226.191480,245.125149,197.641790,197.401294,226.495918,215.075512,229.441621,268.729953,177.391819,250.528587,171.422923
247.523922,225.171848,234.948463,226.191480,249.723308,198.321544,198.505933,225.627705,215.075512,228.941621,274.016721,177.760032,255.419993,171.659349
247.523922,225.171848,238.347236,224.831971,257.200608,199.020931,199.610572,224.891280,215.075512,228.941621,280.144552,178.732883,261.338547,172.368626
247.523922,225.171848,242.765640,224.831971,263.279136,199.020931,204.029126,223.182002,215.075512,228.441621,285.535958,179.364670,267.598166,173.868626
247.523922,225.171848,249.903063,224.831971,270.557049,198.720317,208.447681,221.604512,215.075512,228.441621,291.532003,180.101096,273.121359,175.077903
247.523922,225.171848,256.360731,224.152217,277.583603,200.959293,213.234448,220.236299,215.075512,228.441621,296.582344,181.205735,278.276339,176.550755
247.523922,225.171848,262.478522,223.812339,280.897519,200.959293,218.625854,220.236299,216.916577,227.678047,302.105538,182.073948,283.563107,178.023606
247.523922,225.171848,269.615945,225.171848,287.525351,201.511612,224.649047,218.763448,220.598706,225.441621,307.260518,181.942161,288.349874,178.760032
247.523922,225.171848,275.393858,225.171848,293.600863,202.063931,230.908666,217.290596,225.385473,223.364131,313.151924,181.942161,294.004854,179.260032
247.523922,225.171848,281.171772,226.191480,299.676375,202.063931,239.982201,216.317745,233.986156,221.654854,318.306904,181.337522,299.528047,179.260032
247.523922,225.171848,291.368090,225.851603,309.618123,200.959293,253.474290,215.817745,245.637181,220.604512,323.461884,179.732883,304.919453,178.391819
