pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y,pt3_cam1_X,pt3_cam1_Y,pt4_cam1_X,pt4_cam1_Y,pt5_cam1_X,pt5_cam1_Y,pt6_cam1_X,pt6_cam1_Y,pt7_cam1_X,pt7_cam1_Y
608.904267,460.837398,498.401557,526.051491,507.420527,594.928184,507.420527,519.113821,546.852776,484.037940,506.418646,625.068805,449.183928,612.235170
608.210500,460.837398,500.595324,526.051491,509.614294,594.928184,508.114294,519.113821,546.465242,482.956640,508.563131,624.891047,451.328412,612.557412
607.516733,460.837398,501.789091,526.051491,513.083129,594.928184,508.114294,519.613821,544.771475,480.956640,511.852100,624.891047,454.295139,613.235170
606.516733,460.837398,503.870391,526.051491,517.939497,594.621951,508.808061,520.501355,543.496408,480.262873,517.930038,625.891047,458.406350,613.235170
605.516733,460.837398,505.951692,526.051491,523.989633,594.815718,509.308061,520.695122,542.802641,480.262873,522.863492,625.391047,465.839804,613.557412
604.516733,460.837398,508.226760,526.051491,532.314836,594.121951,509.614294,521.195122,542.415107,479.956640,531.085915,625.068805,472.384470,612.557412
603.516733,460.837398,512.001828,526.051491,539.558738,593.121951,511.614294,521.582656,541.915107,480.456640,538.986096,625.068805,479.784650,612.557412
603.322966,460.337398,517.164429,526.051491,547.771475,593.428184,515.889362,521.970190,541.915107,480.456640,547.208518,625.068805,488.040346,612.557412
603.322966,460.337398,522.408332,526.245257,555.902912,593.428184,518.664429,523.357724,542.802641,480.650407,555.430941,625.891047,496.407254,613.557412
602.322966,459.337398,529.846001,527.245257,566.003183,594.315718,523.908332,525.245257,544.383942,481.844173,564.475607,626.391047,504.807434,613.879655
601.322966,458.643631,537.089904,528.745257,573.859551,595.509485,530.152234,526.826558,547.852776,482.925474,572.698030,627.213289,512.885373,615.201897
599.322966,458.643631,547.415107,530.326558,580.684755,597.090786,538.477438,528.020325,552.515378,485.119241,580.453726,628.680016,521.930038,616.668624
597.322966,458.143631,554.852776,531.020325,588.622424,598.090786,545.302641,528.907859,556.677980,485.619241,588.676149,629.502258,528.330219,617.668624
596.822966,458.143631,562.146814,531.214092,595.447627,599.172087,552.934077,529.601626,559.565513,486.619241,594.898572,630.824501,537.408157,617.668624
596.822966,458.143631,570.696950,531.714092,602.385297,599.559621,560.759280,530.295393,564.421882,487.313008,602.654268,631.646743,544.663853,617.990866
596.822966,458.143631,577.909687,531.601626,610.822966,600.059621,568.278251,529.795393,569.472017,487.506775,610.376691,633.291228,552.241792,618.313109
596.822966,458.143631,584.847356,531.601626,618.260635,600.253388,576.297221,530.020325,574.328386,487.200542,617.276871,632.968985,559.641972,618.313109
596.822966,457.643631,592.978793,532.407859,626.085839,600.253388,583.428657,530.214092,578.490988,487.200542,625.499294,633.291228,566.186638,618.313109
596.822966,457.643631,600.916462,532.101626,634.023508,600.365854,591.753860,530.214092,582.347356,487.119241,633.721717,632.791228,574.086818,618.490866
596.822966,457.643631,607.241665,531.520325,641.348711,598.865854,599.691530,529.520325,586.428657,487.619241,641.121898,631.646743,580.131483,617.668624
596.822966,457.643631,613.985568,530.439024,649.286381,597.478320,605.935432,527.939024,590.672559,487.231707,649.844321,630.824501,587.709422,615.668624
596.822966,457.143631,619.617004,528.745257,656.611584,595.703252,611.291801,526.745257,595.366326,486.731707,656.744502,628.180016,594.609603,614.057412
596.822966,457.643631,626.360906,526.970190,663.049253,593.815718,617.923237,524.857724,598.947627,485.731707,663.144682,626.535531,602.476510,613.557412
596.822966,457.643631,631.411042,526.970190,669.099389,592.428184,622.279606,524.663957,602.528928,485.731707,669.900378,624.891047,608.087722,612.557412
596.822966,457.143631,637.186110,527.082656,674.568223,592.234417,628.748440,524.663957,605.691530,485.813008,675.156074,623.891047,614.021175,611.557412
596.822966,457.143631,641.348711,526.888889,678.230825,591.040650,633.104809,524.663957,610.660364,487.588076,678.445044,623.246562,618.454629,611.735170
596.322966,457.643631,644.092614,527.082656,681.005893,590.846883,636.267410,524.776423,613.210500,489.475610,680.911771,622.424320,621.276871,611.235170
596.322966,457.643631,646.173915,526.582656,682.974728,589.846883,638.154944,524.776423,613.485568,489.863144,682.878497,621.602078,623.743598,610.912928
596.322966,458.143631,647.561448,527.082656,684.249795,589.846883,639.236245,524.776423,615.841936,491.138211,684.200740,621.102078,625.565841,610.912928
594.822966,458.143631,648.255215,526.582656,685.443562,590.153117,639.930012,525.276423,617.810771,492.719512,685.845224,621.779835,626.854810,610.912928
