pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y,pt3_cam1_X,pt3_cam1_Y,pt4_cam1_X,pt4_cam1_Y,pt5_cam1_X,pt5_cam1_Y,pt6_cam1_X,pt6_cam1_Y,pt7_cam1_X,pt7_cam1_Y
487.870564,454.574718,379.188233,505.959237,392.917627,587.663501,386.742787,502.783412,429.675962,478.846749,390.947797,627.213791,321.813868,613.818619
486.493525,454.574718,378.770208,506.418250,395.212691,587.663501,386.198771,503.283412,426.587932,477.126673,393.526832,627.213791,323.892902,614.173860
485.805006,454.574718,378.270208,507.877262,397.507755,587.663501,385.654756,504.283412,423.911872,475.582658,396.250625,626.713791,327.380000,614.280000
484.927968,454.574718,378.770208,508.754300,401.261831,587.663501,385.654756,505.371442,423.367857,475.582658,399.974418,626.569032,331.850000,614.860000
484.550930,454.574718,379.647246,509.172326,405.392945,587.204488,386.198771,505.871442,422.823842,475.582658,403.842970,625.924274,336.280000,615.200000
484.550930,454.574718,381.024284,509.590351,409.942085,586.704488,387.242787,506.415457,422.779827,476.126673,408.356280,625.924274,341.020000,615.430000
484.550930,454.574718,383.319348,510.508377,414.950238,586.704488,389.330817,506.959472,422.779827,476.670689,413.369590,625.924274,347.090000,615.800000
484.550930,454.574718,386.114411,511.926402,420.999378,587.163501,391.418847,508.003487,423.279827,477.170689,419.817176,626.424274,353.680000,617.420000
484.050930,454.574718,389.704538,513.344428,426.048518,587.622514,394.050892,509.179548,423.779827,478.258719,425.120004,627.213791,360.670000,618.800000
482.796854,454.574718,394.753678,514.680479,432.097658,588.581526,397.947028,510.811593,424.323842,478.802734,431.278072,629.148067,367.190000,620.820000
482.108335,454.574718,399.343805,516.475542,438.523836,589.540539,400.667103,512.355608,424.323842,479.846749,437.870417,630.937584,373.350000,622.770000
480.919816,454.574718,403.556894,518.352580,444.868039,591.835603,404.475209,514.487653,425.323842,481.434779,444.462762,632.871860,380.710000,625.030000
479.042777,454.574718,409.188009,520.147644,453.671255,593.171653,408.827329,516.707729,426.367857,482.522809,452.844624,634.950894,388.330000,627.040000
477.542777,454.574718,414.237149,520.983695,461.015459,594.548692,411.723465,518.927804,427.955887,483.698869,460.581727,636.885170,395.410000,628.890000
477.542777,454.574718,419.786289,522.401720,469.318675,596.843755,415.987555,520.103864,430.631947,485.374930,468.318830,638.174687,402.970000,630.260000
476.854258,454.574718,428.343581,524.237771,477.744853,598.220793,422.471721,522.823940,433.352023,486.550990,476.411175,639.964205,410.670000,630.790000
476.165739,454.574718,435.687785,525.614809,485.966095,599.597832,429.631947,524.000000,436.748158,487.683035,483.937795,640.608963,418.770000,631.790000
476.165739,454.574718,443.450014,526.114809,493.228324,601.015857,437.380204,524.455985,440.056264,488.227050,491.030140,641.898480,427.430000,631.700000
474.788701,454.574718,451.794217,526.573822,501.908578,601.933882,445.364369,524.955985,442.776339,488.271065,498.412002,642.687998,436.670000,630.940000
474.100182,454.574718,461.638421,526.237771,511.088833,601.433882,455.244671,524.455985,447.172475,488.227050,505.938623,642.832756,446.310000,630.560000
474.100182,454.574718,474.613739,524.401720,520.269087,600.974870,466.668987,522.735910,451.524595,486.639020,513.030967,641.687998,455.370000,629.240000
474.100182,454.574718,486.425108,522.483695,528.826380,600.056844,478.593304,520.103864,459.052776,485.506975,522.557588,640.108963,464.990000,626.840000
474.100182,454.574718,498.613515,517.811593,539.760710,596.802768,491.105651,515.663714,465.580957,483.374930,533.018484,637.529929,474.620000,623.060000
474.100182,454.574718,511.178960,512.303440,551.277016,591.671653,502.073982,510.267578,474.065123,480.198869,544.189863,633.661377,484.710000,619.030000
474.100182,454.574718,521.777240,507.672326,562.334308,587.540539,513.454284,505.871442,480.225349,478.478794,554.795518,629.437584,495.530000,616.090000
474.100182,454.574718,529.498481,507.082199,572.473575,585.204488,521.070495,504.783412,485.797545,476.978794,565.045932,627.213791,505.500000,614.730000
474.100182,454.574718,536.588608,506.582199,580.858766,583.868437,527.642691,504.239397,489.561636,478.022809,574.717311,625.713791,513.690000,614.110000
