pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y,pt3_cam1_X,pt3_cam1_Y,pt4_cam1_X,pt4_cam1_Y,pt5_cam1_X,pt5_cam1_Y,pt6_cam1_X,pt6_cam1_Y,pt7_cam1_X,pt7_cam1_Y
289.219063,177.735663,210.313544,215.874492,205.795722,219.203413,240.509342,183.137363,247.930234,182.714218,200.496997,252.524877,177.858703,255.076050
289.219063,177.735663,211.502445,215.874492,208.411303,219.203413,240.297982,181.869203,248.300695,181.288066,204.641530,251.795970,181.503237,254.982690
289.219063,177.735663,212.929125,216.850052,212.453565,219.203413,240.297982,181.235123,248.485925,181.176683,208.514971,250.838157,185.512223,253.389330
289.219063,177.735663,213.404685,216.850052,215.544706,218.465633,240.086622,180.812402,248.485925,180.750531,212.159504,250.109250,188.750117,252.067064
289.219063,177.735663,213.880246,217.087832,218.422507,218.465633,239.875261,180.178322,248.485925,180.009610,215.439584,249.380344,193.165744,251.338157
289.002701,177.735663,214.118026,217.325612,221.013649,218.441194,239.375261,179.755602,248.300695,179.824379,219.084117,248.880344,197.174730,250.973704
289.002701,177.735663,214.831366,217.563393,224.555910,218.941194,239.452541,179.544242,248.671156,179.453919,222.957558,249.015890,201.183717,251.338157
288.786338,177.735663,215.782486,218.252293,228.598172,219.154534,239.241181,179.121522,248.671156,178.953919,227.237638,249.015890,205.421610,251.202610
288.786338,177.735663,217.660287,219.178974,233.878214,220.154534,239.029821,178.910162,248.671156,178.953919,232.204438,249.380344,210.066144,251.702610
288.786338,177.735663,219.849188,220.154534,238.133816,220.392314,239.029821,178.910162,248.671156,178.398227,237.077878,249.744797,215.032944,251.702610
288.786338,177.735663,222.440329,221.105654,242.913858,220.605654,239.029821,178.910162,248.671156,178.027766,241.680225,249.744797,220.135291,251.702610
288.786338,177.735663,224.580350,222.294555,247.193899,220.843434,239.029821,178.910162,248.671156,177.842536,245.918118,250.473704,224.966544,252.202610
288.786338,177.735663,226.244811,223.007895,252.138402,221.081214,239.029821,178.910162,248.671156,177.842536,251.020465,250.838157,230.475531,252.067064
288.786338,177.735663,228.384832,223.959015,256.442884,221.081214,239.029821,178.910162,248.671156,177.842536,255.758358,251.567064,235.484518,253.524877
288.786338,177.735663,230.975973,224.672356,260.485145,222.081214,239.029821,179.544242,248.671156,177.842536,260.496252,252.524877,239.451318,254.253784
288.786338,177.735663,233.591554,225.623476,264.289627,222.556775,238.818461,180.044242,248.671156,177.842536,264.734145,253.982690,243.824758,254.982690
288.786338,177.735663,236.207135,226.099036,268.094108,222.532335,238.607101,180.678322,248.671156,178.027766,269.607585,254.847144,248.562652,255.711597
288.786338,177.735663,239.347156,226.812377,271.874150,223.245675,238.107101,181.735123,248.356386,178.212997,273.709932,255.304957,252.800545,256.804957
288.786338,177.735663,242.438297,227.787937,275.203072,223.696796,237.895741,183.291923,248.597308,178.953919,278.083372,256.169411,257.445078,257.762771
288.786338,177.519301,245.291659,228.739057,278.794213,224.434576,238.607101,185.194164,248.726847,179.880071,283.092359,256.762771,262.276332,258.262771
288.786338,177.302939,249.358360,229.427958,282.836475,224.910136,238.818461,187.307765,249.171156,181.861914,287.694706,257.398317,267.514225,258.262771
288.786338,177.302939,252.925062,230.379078,286.878736,225.147916,239.875261,189.921366,249.485925,184.028987,292.797053,257.262771,272.116572,258.262771
288.786338,177.302939,256.967323,231.592418,290.683218,225.623476,241.220702,192.823606,250.171156,186.066522,298.170493,256.898317,277.218919,258.262771
288.786338,177.302939,260.960705,232.519099,295.176600,225.861256,242.911583,196.282648,251.726847,188.289287,302.543933,255.804957,283.050172,257.262771
288.786338,177.302939,265.478527,233.732439,300.194422,225.861256,245.525183,199.721210,253.597308,190.512052,307.875186,255.211597,288.516973,255.804957
288.786338,177.302939,271.874150,234.421340,305.187804,225.385696,248.963745,203.871131,255.708690,192.790508,314.206440,253.753784,294.483773,254.711597
288.786338,177.302939,277.605312,234.659120,310.894526,224.434576,252.922786,207.830173,257.560994,195.254194,319.537693,251.931517,300.815026,253.389330
288.786338,177.302939,284.500935,234.421340,316.863469,223.221235,258.649988,211.134654,259.913299,197.476959,325.504493,250.702610,306.417373,252.660424
288.786338,177.302939,290.469878,234.183560,322.545751,222.507895,264.145351,213.939136,262.954088,199.992105,330.971294,249.973704,311.977533,251.931517
288.786338,177.302939,297.389940,233.945780,327.801353,222.032335,269.217993,215.975457,266.283009,202.181005,335.573640,249.744797,317.579880,251.067064
288.786338,177.302939,303.834443,232.970219,334.196976,220.867874,275.001995,217.300418,270.136370,203.894346,340.904894,249.380344,322.453320,251.202610
288.786338,177.302939,309.730066,231.567979,340.854819,218.727853,280.997357,217.568579,274.154192,204.607686,346.507241,248.880344,328.284573,250.838157
288.786338,177.302939,316.363469,229.665738,347.256682,217.180928,286.704080,217.857218,278.958674,206.083246,352.338494,248.515890,332.658014,250.473704
288.786338,177.302939,322.807971,228.214617,353.463404,215.595727,292.967602,217.357218,283.214276,206.534367,356.483027,248.151437,338.353720,250.109250
288.786338,177.302939,329.014694,227.739057,358.853086,214.644607,298.597045,217.357218,287.780977,207.247707,360.627561,248.651437,342.404894,250.609250
288.786338,177.302939,335.434756,228.452398,364.242769,214.327567,306.706008,217.357218,293.512139,206.985487,365.001001,249.015890,346.278334,250.744797
288.786338,177.302939,342.330379,229.641298,369.949491,214.644607,315.196733,216.032257,300.194422,205.509927,369.332254,249.244797,349.787321,250.838157
