pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y,pt3_cam1_X,pt3_cam1_Y,pt4_cam1_X,pt4_cam1_Y,pt5_cam1_X,pt5_cam1_Y,pt6_cam1_X,pt6_cam1_Y,pt7_cam1_X,pt7_cam1_Y
668.107582,452.532782,519.654760,525.809532,467.830616,529.489154,555.181433,471.524014,590.214622,460.894459,485.137433,599.501178,460.883205,596.000737
668.107582,452.532782,531.355535,530.895119,478.538326,532.834214,555.181433,470.936678,591.155420,459.953661,494.186752,601.785584,468.783316,598.000737
667.616632,452.041831,542.704315,536.569509,489.131017,538.466824,554.887765,470.936678,591.625819,459.012862,502.343869,608.050498,477.383390,603.600811
667.125681,452.041831,553.493893,541.303101,500.838727,543.926904,555.387765,470.936678,591.625819,459.012862,514.677595,613.423208,488.383512,610.100872
666.634731,452.041831,566.224269,544.625495,514.661458,549.002004,555.887765,470.936678,591.625819,459.012862,529.991829,616.707614,503.683672,613.500921
666.634731,452.041831,579.895443,545.007092,530.886758,550.059514,556.387765,470.936678,591.625819,459.012862,549.786570,617.099817,521.283869,613.400909
666.634731,452.041831,592.155420,544.007092,549.284589,550.059514,556.268768,471.524014,591.625819,459.012862,570.757920,614.619310,543.284114,611.700885
666.634731,452.041831,604.296994,542.714298,568.797440,547.829474,556.649772,473.579689,591.625819,459.012862,595.317575,608.158295,565.984385,605.700823
666.634731,452.041831,616.527370,538.980706,592.212861,541.811884,556.443440,474.754360,590.685021,459.483262,622.573331,599.305076,589.484630,598.100749
666.634731,452.041831,628.287347,532.835917,616.185792,535.006744,556.943440,477.310035,589.744223,459.953661,647.329088,590.755756,615.784913,589.300651
666.634731,452.041831,638.195328,527.779931,639.543703,529.989154,558.705447,481.715052,589.273824,460.424060,671.996540,584.883046,640.885232,583.800590
666.634731,452.041831,645.721714,525.339133,662.459124,526.086584,561.642125,489.144084,588.803425,462.776055,696.752296,588.559655,663.585503,586.200577
666.634731,452.041831,653.688897,525.809532,682.971974,527.644094,567.309149,497.954119,589.273824,467.480046,717.939240,593.040163,685.785712,591.400663
666.634731,452.041831,661.744883,526.809532,699.254785,529.489154,574.595170,507.351489,591.625819,474.536032,736.037880,596.324569,704.085933,593.600688
666.634731,452.041831,669.652865,526.809532,715.422576,530.546664,582.611537,514.931178,593.977815,479.240023,750.156012,595.628467,719.686068,593.100688
666.634731,452.041831,677.179250,526.779931,727.630286,530.546664,591.096244,521.947545,596.329810,485.503216,762.881941,594.432366,733.486228,592.400663
666.634731,452.041831,683.176035,528.720729,737.107957,536.121764,595.707593,526.733566,600.063402,491.677606,771.931261,600.697279,743.486350,598.600749
666.634731,452.041831,688.820824,531.072725,745.413097,541.696864,600.406279,529.670244,602.826594,495.851995,779.784479,605.766091,750.086424,603.300774
666.634731,452.041831,695.495213,530.513523,758.678317,544.484414,608.041642,532.900591,607.560186,499.615188,790.739490,609.172860,761.686559,605.800835
666.634731,452.041831,707.755190,530.543124,772.731088,545.599434,620.082023,536.718272,616.086571,504.848780,805.589656,609.957266,774.386707,607.900848
666.634731,452.041831,726.571154,529.072725,792.916469,544.484414,638.289429,538.186612,632.228145,510.052771,823.652363,610.957266,793.086916,608.900848
666.634731,452.041831,749.650310,524.839133,816.356398,544.110281,665.600537,535.837269,652.073709,512.463968,846.355747,609.529130,815.687174,607.600811
666.634731,452.041831,788.693433,518.723945,841.360226,537.920160,701.095067,526.758340,683.353640,506.582372,871.464937,605.225673,840.587468,604.900786
666.634731,452.041831,833.297510,520.105541,869.620707,532.716733,752.389048,506.788928,729.393548,491.322394,896.540223,601.275617,864.687726,601.000737
