pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y,pt3_cam1_X,pt3_cam1_Y,pt4_cam1_X,pt4_cam1_Y,pt5_cam1_X,pt5_cam1_Y,pt6_cam1_X,pt6_cam1_Y,pt7_cam1_X,pt7_cam1_Y
252.594301,177.618089,174.946651,214.684004,170.284304,221.969731,205.809130,182.383810,216.819248,182.069236,161.534635,255.318574,136.793994,258.598654
252.594301,177.268138,177.834100,216.363660,177.362237,222.941593,205.179980,180.940086,216.504673,180.496362,169.324825,254.728584,144.814214,258.188644
252.594301,177.268138,181.316791,218.430764,185.299482,223.857180,204.865405,179.996362,216.504673,179.238062,177.115015,254.818574,153.604404,258.188644
252.594301,177.268138,185.327620,220.346351,193.141484,224.357180,204.550830,179.052637,216.504673,177.979763,185.725225,253.908564,161.714615,257.368624
252.594301,177.268138,187.951000,220.554144,199.747555,223.885318,204.236255,178.423488,216.504673,177.350613,194.515415,252.768524,170.004805,255.728584
252.594301,177.268138,189.574380,220.318213,207.269213,222.677524,203.921681,177.479763,216.190098,176.721464,201.805606,251.128484,177.705005,254.498554
252.594301,177.418188,192.405553,220.554144,214.931560,221.469731,203.921681,177.036039,216.190098,176.406889,210.235836,250.308464,185.995195,253.678534
252.594301,177.418188,195.000795,221.733800,221.509493,220.554144,203.921681,177.036039,216.190098,176.406889,218.206006,249.398454,193.785385,252.448504
252.594301,177.418188,198.067900,222.913455,227.171839,220.261938,203.921681,177.479763,216.190098,176.406889,225.176176,249.988444,200.575576,252.768524
252.594301,177.418188,200.899073,223.885318,230.918599,221.469731,203.607106,178.108913,216.190098,176.406889,231.646346,250.718474,206.815716,253.678534
252.594301,177.418188,203.022453,224.357180,234.457566,222.385318,203.607106,178.423488,216.190098,176.406889,235.566466,252.768524,211.555856,254.998554
252.594301,177.418188,205.173971,224.800904,237.024671,224.272767,203.607106,179.552637,216.190098,176.406889,240.306607,255.138594,216.655956,256.868624
252.594301,176.918188,207.533282,225.772767,240.327706,226.103940,203.607106,181.310936,216.190098,176.721464,244.586687,258.098654,220.666066,259.238694
252.594301,176.918188,209.628524,226.688353,243.338535,227.991389,203.736255,182.569236,216.190098,177.665188,248.596797,260.058714,224.356156,261.378734
252.244350,176.568237,212.044111,227.424284,245.669708,229.406975,204.050830,183.198385,216.190098,178.294338,253.016917,261.288744,227.636236,262.108764
252.244350,176.568237,214.167491,227.868009,248.057157,229.671044,204.050830,184.142110,216.504673,179.238062,256.886987,260.878734,231.236336,262.198754
252.244350,176.568237,216.998664,229.047664,251.124262,229.406975,204.679980,186.214984,216.504673,180.052637,260.667067,260.468724,234.696396,261.788744
252.244350,176.568237,220.357975,230.255458,254.663228,229.406975,205.844109,189.543094,217.004673,181.996362,264.677177,260.148704,237.656456,261.788744
252.244350,176.568237,224.340666,231.435113,257.994402,229.406975,207.734498,192.851275,217.819248,184.883810,269.597297,259.648704,242.166567,261.378734
251.744350,176.568237,229.946737,232.378838,263.477093,228.699182,210.097484,196.868351,218.262972,187.271259,274.927427,258.508664,247.496697,260.238694
251.544449,176.368335,236.788739,233.114769,269.555026,227.783595,213.405664,201.830622,219.706697,190.602433,280.757558,256.778634,254.646847,258.918674
251.544449,176.368335,244.810397,234.322562,277.076684,227.103940,217.895338,206.792893,222.594146,195.821055,287.497698,256.048604,261.117017,258.098654
251.544449,176.368335,253.511710,234.030355,285.598341,226.868009,224.984296,211.755163,227.385642,201.056276,293.877878,255.138594,268.177177,257.688644
251.544449,176.368335,263.392679,234.474080,295.035586,225.952422,234.908837,215.772240,234.620863,205.758299,302.168068,254.638594,275.467367,257.598654
251.544449,176.368335,272.829924,233.322562,305.152486,222.941593,246.251170,216.953733,244.041509,208.331173,312.738338,253.498554,283.167568,256.868624
251.544449,176.368335,283.682755,231.435113,315.410314,221.076512,258.066100,216.953733,255.922477,208.572874,321.348549,253.088544,291.867768,256.138594
