pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y,pt3_cam1_X,pt3_cam1_Y,pt4_cam1_X,pt4_cam1_Y,pt5_cam1_X,pt5_cam1_Y,pt6_cam1_X,pt6_cam1_Y,pt7_cam1_X,pt7_cam1_Y
492.108181,426.400953,340.640244,468.687146,301.226615,475.790749,404.991822,429.559661,431.813891,431.526414,266.106707,549.532025,236.726026,553.632125
493.406354,425.535504,344.784500,470.918669,308.660918,477.424221,405.491822,428.804013,432.951469,430.070047,274.626927,549.532025,244.566266,553.992085
493.406354,424.020969,347.972390,472.693824,315.828278,478.990957,405.491822,428.426189,433.589046,429.613680,283.647147,551.172065,253.586486,554.632125
492.540905,423.588245,348.428757,473.968980,322.762581,480.557693,405.113998,428.048365,433.270258,428.657313,292.167367,551.992085,262.966667,554.632125
491.459095,423.804607,347.972390,474.468980,330.763620,481.824636,404.102702,427.170541,432.632680,428.019735,302.827628,551.992085,273.626927,554.632125
490.377284,423.804607,347.016023,474.925347,340.398132,482.958108,402.347054,426.792717,431.495102,427.700946,312.847848,552.492085,283.427227,555.452145
489.295473,424.886418,347.016023,476.062925,350.032643,484.091580,401.469230,426.792717,430.857524,427.700946,324.648148,553.632125,296.727528,557.092185
489.079110,424.886418,348.428757,477.613237,361.367362,485.791788,400.969230,426.792717,430.538735,427.700946,336.948448,554.272165,309.707808,558.092185
489.079110,424.886418,352.254225,480.938705,372.702081,485.225052,400.969230,427.292717,430.538735,427.700946,349.888789,555.272165,322.508108,557.912205
489.295473,424.886418,357.492426,486.220539,384.036800,486.358524,400.969230,427.292717,430.538735,427.382157,363.329129,554.452145,335.948448,556.592185
489.511835,424.886418,364.324573,490.683585,397.071727,485.358524,401.469230,427.292717,430.538735,427.063368,378.769469,553.132125,350.708809,554.812105
489.728197,424.886418,372.975508,495.921787,409.473182,485.925260,401.469230,428.292717,430.538735,426.425790,393.029830,551.812105,364.969169,554.132125
489.728197,424.886418,380.807655,500.566043,422.008109,486.058732,401.347054,429.426189,430.538735,426.107001,407.110210,551.992085,378.909510,554.492085
489.728197,424.453693,388.864645,504.572722,433.909564,487.192204,401.602702,431.059661,430.538735,425.788212,421.410511,551.672065,393.669870,553.992085
489.728197,424.453693,399.384681,508.035768,445.677548,488.192204,402.102702,432.437485,430.538735,425.788212,436.630931,550.852045,408.750250,552.992085
489.728197,424.453693,408.448351,509.673346,458.345947,488.192204,402.602702,433.193132,430.538735,425.788212,452.031331,549.352045,423.510611,551.852045
490.228197,424.237331,418.512020,511.086079,469.480458,488.692204,403.602702,434.570956,430.538735,425.788212,465.151652,549.352045,437.450951,551.352045
491.377284,423.737331,428.438111,512.542446,481.515385,488.192204,404.719119,436.522385,430.538735,425.788212,477.631932,549.212005,451.071271,551.532025
491.377284,423.737331,437.320569,513.636391,491.016424,488.692204,406.726650,439.537446,430.538735,425.788212,489.072272,549.532025,462.551552,552.492085
491.377284,423.737331,447.021817,514.592758,501.351143,489.192204,408.741711,444.410943,430.538735,426.288212,499.592492,548.891985,473.211812,551.672065
491.377284,423.737331,458.498220,515.867914,511.485655,490.392412,412.435990,451.799500,430.401157,429.019735,512.532833,549.212005,485.512112,551.812105
491.377284,423.237331,470.837045,516.643070,525.154053,491.459148,417.809486,460.538963,431.676313,434.439147,526.113213,549.212005,497.492392,551.352045
492.093646,422.588245,485.907393,515.324281,538.188980,490.892412,426.862201,468.270895,434.226624,439.539771,538.553554,548.891985,511.752753,551.352045
492.310008,422.155520,498.752897,514.686703,550.090436,490.892412,436.601663,474.151922,438.189670,445.234339,551.573774,550.032025,524.053053,553.172065
492.310008,422.155520,512.823245,514.049125,564.892306,491.392412,449.535404,479.212166,444.246661,450.791330,564.694094,552.492085,537.493393,555.812105
492.242732,421.939158,530.588161,514.367914,583.027857,493.226092,464.155894,483.398915,454.447908,458.304687,580.594494,555.132125,552.613714,558.592185
492.675457,421.722796,556.453701,514.005492,603.863615,493.926299,491.479624,484.210664,472.937668,463.217421,599.314915,556.592185,571.614214,559.052245
492.175457,421.722796,583.642775,511.418392,629.433469,493.159356,524.361605,478.165481,501.628676,462.130155,619.675375,554.632125,592.114715,558.232225
492.675457,421.722796,614.596620,507.943028,655.369852,489.325676,563.568167,470.211957,539.883353,458.304687,643.775976,550.532025,613.115215,553.812105
