"Sweep","GRF0SumVN","GRF0SumMLN","GRF0SumHzN"
26100,-0.0372310363636364,-0.0252741530469530,0.0059639040959041
26101,-0.0343806363636364,-0.0226255530469530,0.0032687040959041
26102,-0.0293924363636364,-0.0213012530469530,0.00192110409590410
26103,-0.0258294363636364,-0.0173283530469530,-0.00212169590409591
26104,-0.0236916363636364,-0.0160040530469530,-0.0034692959040959
26105,-0.0208412363636364,-0.0133554530469530,-0.0088596959040959
26106,-0.0179908363636364,-0.00938255304695305,-0.0061644959040959
26107,-0.0158530363636364,-0.00673395304695305,-0.0102072959040959
26108,-0.0158530363636364,-0.00540965304695305,-0.0102072959040959
26109,-0.0151404363636364,-0.00540965304695305,-0.0115548959040959
26110,-0.0151404363636364,-0.00408535304695305,-0.0102072959040959
26111,-0.0144278363636364,-0.00276105304695305,-0.0102072959040959
26112,-0.0144278363636364,-0.00408535304695305,-0.0102072959040959
26113,-0.0151404363636364,-0.00143675304695305,-0.0115548959040959
26114,-0.0137152363636364,-0.000112453046953047,-0.0102072959040959
26115,-0.0179908363636364,0.00121184695304695,-0.0102072959040959
26116,-0.0158530363636364,-0.000112453046953047,-0.0088596959040959
26117,-0.0165656363636364,-0.00143675304695305,-0.0075120959040959
26118,-0.0187034363636364,-0.00143675304695305,-0.0061644959040959
26119,-0.0187034363636364,-0.00408535304695305,-0.00212169590409591
26120,-0.0229790363636364,-0.00540965304695305,0.000573504095904096
26121,-0.0251168363636364,-0.00805825304695305,0.0086591040959041
26122,-0.0286798363636364,-0.0107068530469530,0.0113543040959041
26123,-0.0308176363636364,-0.0160040530469530,0.0113543040959041
26124,-0.0308176363636364,-0.0173283530469530,0.0180923040959041
26125,-0.0336680363636364,-0.0199769530469530,0.0221351040959041
26126,-0.0336680363636364,-0.0239498530469530,0.0248303040959041
26127,-0.0336680363636364,-0.0252741530469530,0.0275255040959041
26128,-0.0301050363636364,-0.0239498530469530,0.0315683040959041
26129,-0.0251168363636364,-0.0213012530469530,0.0315683040959041
26130,-0.0201286363636364,-0.0160040530469530,0.0275255040959041
26131,-0.0122900363636364,-0.00673395304695305,0.0207875040959041
26132,0.00124936363636364,0.00518474695304695,0.0113543040959041
26133,0.0112257636363636,0.0144548469530470,0.0032687040959041
26134,0.0197769636363636,0.0237249469530470,-0.0061644959040959
26135,0.0283281636363636,0.0316707469530470,-0.0115548959040959
26136,0.0333163636363636,0.034319346953047,-0.0142500959040959
26137,0.0361667636363636,0.0356436469530470,-0.0129024959040959
26138,0.0375919636363636,0.034319346953047,-0.0155976959040959
26139,0.0375919636363636,0.0316707469530470,-0.0169452959040959
26140,0.0368793636363636,0.0290221469530470,-0.0155976959040959
26141,0.0318911636363636,0.0237249469530470,-0.0142500959040959
