"Sweep","GRF0SumVN","GRF0SumMLN","GRF0SumHzN"
26297,0.183402228771229,-0.00466325674325674,-0.0586236686313686
26298,0.184097128771229,-0.00731925674325674,-0.0677478686313686
26299,0.185486928771229,-0.00997525674325674,-0.0799134686313686
26300,0.188961428771229,-0.0139592567432567,-0.0875169686313686
26301,0.189656328771229,-0.0179432567432567,-0.0875169686313686
26302,0.193130828771229,-0.0205992567432567,-0.0875169686313686
26303,0.195910428771229,-0.0298952567432567,-0.0768720686313686
26304,0.195910428771229,-0.0312232567432567,-0.0677478686313686
26305,0.196605328771229,-0.0365352567432567,-0.0555822686313686
26306,0.195910428771229,-0.0378632567432567,-0.0449373686313686
26307,0.196605328771229,-0.0378632567432567,-0.0327717686313686
26308,0.197300228771229,-0.0352072567432567,-0.0221268686313686
26309,0.195910428771229,-0.0352072567432567,-0.0114819686313686
26310,0.193825728771229,-0.0338792567432567,-0.00387846863136863
26311,0.188266528771229,-0.0325512567432567,0.00524573136863137
26312,0.179232828771229,-0.0338792567432567,0.00828713136863137
26313,0.170894028771229,-0.0352072567432567,0.0174113313686314
26314,0.159775628771229,-0.0338792567432567,0.0204527313686314
26315,0.147267428771229,-0.0352072567432567,0.0219734313686314
26316,0.138233728771229,-0.0365352567432567,0.0219734313686314
26317,0.129894928771229,-0.0365352567432567,0.0219734313686314
26318,0.124335728771229,-0.0338792567432567,0.0158906313686314
26319,0.120166328771229,-0.0312232567432567,0.0113285313686314
26320,0.119471428771229,-0.0285672567432567,0.00828713136863137
26321,0.120166328771229,-0.0285672567432567,-0.00235776863136863
26322,0.125725528771229,-0.0259112567432567,-0.0114819686313686
26323,0.131284728771229,-0.0272392567432567,-0.0190854686313686
26324,0.137538828771229,-0.0245832567432567,-0.0266889686313686
26325,0.147267428771229,-0.0259112567432567,-0.0373338686313686
26326,0.158385828771229,-0.0272392567432567,-0.0479787686313686
26327,0.169504228771229,-0.0285672567432567,-0.0555822686313686
26328,0.179927728771229,-0.0272392567432567,-0.0662271686313686
26329,0.191046128771229,-0.0285672567432567,-0.0753513686313686
26330,0.198690028771229,-0.0272392567432567,-0.0829548686313686
26331,0.204249228771229,-0.0259112567432567,-0.0844755686313686
26332,0.204944128771229,-0.0245832567432567,-0.0814341686313686
26333,0.203554328771229,-0.0232552567432567,-0.0814341686313686
26334,0.197995128771229,-0.0245832567432567,-0.0753513686313686
26335,0.188961428771229,-0.0259112567432567,-0.0662271686313686
26336,0.179232828771229,-0.0285672567432567,-0.0555822686313686
26337,0.166724628771229,-0.0298952567432567,-0.0449373686313686
26338,0.152826628771229,-0.0352072567432567,-0.0282096686313686
26339,0.138928628771229,-0.0418472567432567,-0.0160440686313686
26340,0.127115328771229,-0.0445032567432568,-0.00235776863136863
26341,0.118776528771229,-0.0458312567432567,0.00980783136863137
26342,0.117386728771229,-0.0471592567432567,0.0189320313686314
26343,0.120166328771229,-0.0445032567432568,0.0265355313686314
26344,0.127115328771229,-0.0378632567432567,0.0265355313686314
26345,0.141708228771229,-0.0259112567432567,0.0204527313686314
26346,0.160470528771229,-0.00997525674325674,0.0158906313686314
26347,0.182012428771229,0.00197674325674326,0.00980783136863137
26348,0.199384928771229,0.0139287432567433,0.00220433136863137
26349,0.216062528771229,0.0258807432567433,-0.00539916863136863
26350,0.229960528771229,0.0285367432567433,-0.0114819686313686
26351,0.243163628771229,0.0311927432567433,-0.0160440686313686
26352,0.252892228771229,0.0311927432567433,-0.0221268686313686
26353,0.258451428771229,0.0285367432567433,-0.0266889686313686
26354,0.261231028771229,0.0245527432567433,-0.0342924686313686
26355,0.259841228771229,0.0205687432567433,-0.0388545686313686
26356,0.259146328771229,0.0139287432567433,-0.0434166686313686
26357,0.250807528771229,0.00596074325674326,-0.0434166686313686
26358,0.240384028771229,0.000648743256743257,-0.0449373686313686
26359,0.229960528771229,-0.00200725674325674,-0.0449373686313686
26360,0.218842128771229,-0.00731925674325674,-0.0434166686313686
26361,0.207028828771229,-0.00997525674325674,-0.0449373686313686
26362,0.197995128771229,-0.00864725674325675,-0.0434166686313686
26363,0.189656328771229,-0.00997525674325674,-0.0388545686313686
26364,0.182012428771229,-0.00864725674325675,-0.0327717686313686
26365,0.176453228771229,-0.00864725674325675,-0.0312510686313686
26366,0.175758328771229,-0.00731925674325674,-0.0266889686313686
26367,0.177843028771229,-0.00599125674325674,-0.0175647686313686
26368,0.180622628771229,-0.00599125674325674,-0.0114819686313686
26369,0.189656328771229,-0.00731925674325674,-0.00539916863136863
26370,0.194520628771229,-0.00466325674325674,0.000683631368631369
26371,0.203554328771229,-0.00466325674325674,0.00676643136863137
26372,0.213977828771229,-0.00200725674325674,0.00980783136863137
26373,0.221621728771229,0.00197674325674326,0.00828713136863137
26374,0.232045228771229,0.00596074325674326,0.00372503136863137
26375,0.241078928771229,0.0112727432567433,-0.000837068631368631
26376,0.247333028771229,0.0165847432567433,-0.00996126863136863
26377,0.250807528771229,0.0205687432567433,-0.0206061686313686
26378,0.252892228771229,0.0245527432567433,-0.0251682686313686
26379,0.251502428771229,0.0258807432567433,-0.0342924686313686
26380,0.247333028771229,0.0245527432567433,-0.0449373686313686
26381,0.242468728771229,0.0258807432567433,-0.0510201686313686
26382,0.236214628771229,0.0232247432567433,-0.0601443686313686
26383,0.223011528771229,0.0179127432567433,-0.0647064686313686
26384,0.210503328771229,0.00994474325674326,-0.0631857686313686
26385,0.194520628771229,-0.000679256743256744,-0.0616650686313686
26386,0.176453228771229,-0.0113032567432567,-0.0555822686313686
26387,0.159080728771229,-0.0245832567432567,-0.0434166686313686
26388,0.147962328771229,-0.0338792567432567,-0.0327717686313686
26389,0.138233728771229,-0.0378632567432567,-0.0206061686313686
26390,0.134759228771229,-0.0391912567432567,-0.0130026686313686
26391,0.136843928771229,-0.0378632567432567,-0.00691986863136863
26392,0.141013328771229,-0.0365352567432567,-0.000837068631368631
26393,0.147267428771229,-0.0285672567432567,0.00372503136863137
26394,0.155606228771229,-0.0232552567432567,0.00828713136863137
26395,0.161165428771229,-0.0166152567432567,0.00980783136863137
26396,0.168114428771229,-0.0126312567432567,0.0143699313686314
26397,0.175758328771229,-0.00864725674325675,0.0174113313686314
26398,0.179927728771229,-0.00599125674325674,0.0158906313686314
26399,0.180622628771229,-0.00466325674325674,0.00980783136863137
26400,0.179927728771229,-0.00466325674325674,0.00676643136863137
26401,0.179927728771229,0.000648743256743257,-0.000837068631368631
26402,0.177843028771229,-0.000679256743256744,-0.0114819686313686
26403,0.172978728771229,0.000648743256743257,-0.0160440686313686
26404,0.168114428771229,-0.00200725674325674,-0.0236475686313686
26405,0.163945028771229,-0.00333525674325674,-0.0327717686313686
26406,0.157690928771229,-0.00466325674325674,-0.0449373686313686
26407,0.148657228771229,-0.00864725674325675,-0.0555822686313686
26408,0.144487828771229,-0.00997525674325674,-0.0616650686313686
26409,0.140318428771229,-0.0126312567432567,-0.0677478686313686
26410,0.136843928771229,-0.0152872567432567,-0.0692685686313686
26411,0.136843928771229,-0.0179432567432567,-0.0738306686313686
26412,0.137538828771229,-0.0192712567432567,-0.0723099686313686
26413,0.143098028771229,-0.0219272567432567,-0.0723099686313686
26414,0.149352128771229,-0.0219272567432567,-0.0662271686313686
26415,0.157690928771229,-0.0232552567432567,-0.0586236686313686
26416,0.165334828771229,-0.0232552567432567,-0.0494994686313686
26417,0.170894028771229,-0.0219272567432567,-0.0403752686313686
26418,0.175758328771229,-0.0192712567432567,-0.0312510686313686
26419,0.180622628771229,-0.0179432567432567,-0.0160440686313686
26420,0.183402228771229,-0.0152872567432567,-0.00691986863136863
26421,0.187571628771229,-0.0152872567432567,0.00676643136863137
26422,0.185486928771229,-0.0152872567432567,0.0174113313686314
26423,0.183402228771229,-0.0139592567432567,0.0250148313686314
26424,0.180622628771229,-0.0166152567432567,0.0310976313686314
26425,0.175758328771229,-0.0166152567432567,0.0371804313686314
26426,0.170894028771229,-0.0126312567432567,0.0387011313686314
26427,0.168809328771229,-0.00864725674325675,0.0326183313686314
26428,0.170894028771229,0.00197674325674326,0.0219734313686314
26429,0.172978728771229,0.00728874325674326,0.00980783136863137
26430,0.176453228771229,0.0192407432567433,-0.00387846863136863
26431,0.179232828771229,0.0245527432567433,-0.0175647686313686
26432,0.182707328771229,0.0311927432567433,-0.0266889686313686
26433,0.185486928771229,0.0325207432567433,-0.0358131686313686
26434,0.188266528771229,0.0325207432567433,-0.0449373686313686
26435,0.195215528771229,0.0365047432567433,-0.0494994686313686
26436,0.199384928771229,0.0351767432567433,-0.0540615686313686
26437,0.207723728771229,0.0325207432567433,-0.0555822686313686
26438,0.213977828771229,0.0298647432567433,-0.0555822686313686
26439,0.225096228771229,0.0272087432567433,-0.0540615686313686
26440,0.232045228771229,0.0272087432567433,-0.0510201686313686
26441,0.237604428771229,0.0218967432567433,-0.0434166686313686
26442,0.241773828771229,0.0179127432567433,-0.0373338686313686
26443,0.242468728771229,0.0112727432567433,-0.0312510686313686
26444,0.242468728771229,0.00596074325674326,-0.0251682686313686
26445,0.240384028771229,0.00330474325674326,-0.0160440686313686
26446,0.234129928771229,0.00197674325674326,-0.00844056863136863
26447,0.228570728771229,0.00330474325674326,-0.00387846863136863
26448,0.222316628771229,0.000648743256743257,0.00220433136863137
26449,0.213977828771229,0.000648743256743257,0.00980783136863137
26450,0.202164528771229,0.00197674325674326,0.0113285313686314
26451,0.193825728771229,0.00197674325674326,0.0158906313686314
26452,0.185486928771229,0.00197674325674326,0.0174113313686314
26453,0.179232828771229,0.00463274325674326,0.0204527313686314
26454,0.174368528771229,0.00463274325674326,0.0204527313686314
26455,0.171588928771229,0.00330474325674326,0.0204527313686314
26456,0.170894028771229,0.00463274325674326,0.0158906313686314
26457,0.174368528771229,0.00728874325674326,0.00980783136863137
26458,0.179232828771229,0.0112727432567433,0.00676643136863137
26459,0.188961428771229,0.0139287432567433,-0.00235776863136863
26460,0.199384928771229,0.0232247432567433,-0.0130026686313686
26461,0.210503328771229,0.0258807432567433,-0.0221268686313686
26462,0.220231928771229,0.0325207432567433,-0.0312510686313686
26463,0.230655428771229,0.0391607432567433,-0.0358131686313686
26464,0.237604428771229,0.0444727432567433,-0.0479787686313686
26465,0.245248328771229,0.0484567432567433,-0.0510201686313686
26466,0.247333028771229,0.0484567432567433,-0.0571029686313686
26467,0.243858528771229,0.0444727432567433,-0.0555822686313686
26468,0.236214628771229,0.0378327432567433,-0.0540615686313686
26469,0.227180928771229,0.0245527432567433,-0.0449373686313686
26470,0.208418628771229,0.0112727432567433,-0.0327717686313686
26471,0.192435928771229,-0.00466325674325674,-0.0190854686313686
26472,0.172978728771229,-0.0179432567432567,-0.00996126863136863
26473,0.158385828771229,-0.0285672567432567,0.00220433136863137
26474,0.144487828771229,-0.0365352567432567,0.0143699313686314
26475,0.133369428771229,-0.0365352567432567,0.0189320313686314
26476,0.125725528771229,-0.0378632567432567,0.0219734313686314
26477,0.119471428771229,-0.0352072567432567,0.0234941313686314
26478,0.116691828771229,-0.0338792567432567,0.0234941313686314
26479,0.118081628771229,-0.0298952567432567,0.0234941313686314
26480,0.120861228771229,-0.0259112567432567,0.0219734313686314
26481,0.127115328771229,-0.0192712567432567,0.0158906313686314
26482,0.134759228771229,-0.0166152567432567,0.0128492313686314
26483,0.145877628771229,-0.0139592567432567,0.00524573136863137
26484,0.154911328771229,-0.00864725674325675,-0.000837068631368631
26485,0.167419528771229,-0.00466325674325674,-0.00844056863136863
26486,0.177148128771229,-0.000679256743256744,-0.0160440686313686
26487,0.185486928771229,0.000648743256743257,-0.0221268686313686
26488,0.191741028771229,0.00197674325674326,-0.0251682686313686
26489,0.194520628771229,0.00596074325674326,-0.0312510686313686
26490,0.195215528771229,0.00861674325674326,-0.0358131686313686
26491,0.193130828771229,0.00728874325674326,-0.0403752686313686
26492,0.189656328771229,0.00728874325674326,-0.0464580686313686
26493,0.184097128771229,0.00728874325674326,-0.0464580686313686
26494,0.177148128771229,0.00463274325674326,-0.0494994686313686
26495,0.169504228771229,0.00197674325674326,-0.0510201686313686
26496,0.163250128771229,0.000648743256743257,-0.0494994686313686
