"Sweep","GRF0SumVN","GRF0SumMLN","GRF0SumHzN"
22352,-0.0210009083916084,-0.051133514985015,0.047619364035964
22353,-0.0189156083916084,-0.048346514985015,0.043055164035964
22354,-0.0154401083916084,-0.045559514985015,0.041533764035964
22355,-0.0140499083916084,-0.044166014985015,0.035448164035964
22356,-0.00779400839160839,-0.037198514985015,0.026319764035964
22357,-0.00431850839160839,-0.033018014985015,0.020234164035964
22358,-0.00223320839160839,-0.030231014985015,0.015669964035964
22359,0.00332759160839161,-0.030231014985015,0.00958436403596404
22360,0.00749819160839161,-0.027444014985015,0.00654156403596404
22361,0.00819329160839161,-0.024657014985015,0.000455964035964036
22362,0.00958349160839161,-0.020476514985015,-0.00106543596403596
22363,0.00888839160839161,-0.020476514985015,-0.00715103596403596
22364,0.0102785916083916,-0.020476514985015,-0.00562963596403596
22365,0.0102785916083916,-0.021870014985015,-0.00867243596403596
22366,0.0116687916083916,-0.021870014985015,-0.013236635964036
22367,0.00958349160839161,-0.023263514985015,-0.013236635964036
22368,0.0109736916083916,-0.026050514985015,-0.016279435964036
22369,0.00888839160839161,-0.024657014985015,-0.017800835964036
22370,0.00958349160839161,-0.021870014985015,-0.019322235964036
22371,0.00610799160839161,-0.023263514985015,-0.016279435964036
22372,0.00749819160839161,-0.024657014985015,-0.013236635964036
22373,0.00332759160839161,-0.028837514985015,-0.010193835964036
22374,0.000547191608391609,-0.031624514985015,-0.00410823596403596
22375,-0.00362340839160839,-0.035805014985015,0.00502016403596404
22376,-0.00640380839160839,-0.037198514985015,0.011105764035964
22377,-0.00987930839160839,-0.044166014985015,0.015669964035964
22378,-0.0112695083916084,-0.046953014985015,0.023276964035964
22379,-0.0133548083916084,-0.046953014985015,0.027841164035964
22380,-0.0168303083916084,-0.051133514985015,0.032405364035964
22381,-0.0168303083916084,-0.053920514985015,0.035448164035964
22382,-0.0168303083916084,-0.051133514985015,0.030883964035964
22383,-0.0119646083916084,-0.045559514985015,0.026319764035964
22384,-0.00501360839160839,-0.033018014985015,0.012627164035964
22385,0.00402269160839161,-0.019083014985015,-0.00715103596403596
22386,0.0165344916083916,-0.00375451498501499,-0.025407835964036
22387,0.0283511916083916,0.012967485014985,-0.042143235964036
22388,0.0373874916083916,0.024115485014985,-0.057357235964036
22389,0.0436433916083916,0.032476485014985,-0.066485635964036
22390,0.0492041916083916,0.036656985014985,-0.072571235964036
22391,0.0512894916083916,0.042230985014985,-0.072571235964036
22392,0.0498992916083916,0.039443985014985,-0.072571235964036
22393,0.0478139916083916,0.039443985014985,-0.071049835964036
22394,0.0457286916083916,0.039443985014985,-0.069528435964036
22395,0.0443384916083916,0.033869985014985,-0.068007035964036
22396,0.0422531916083916,0.032476485014985,-0.061921435964036
22397,0.0387776916083916,0.029689485014985,-0.055835835964036
22398,0.0353021916083916,0.024115485014985,-0.051271635964036
22399,0.0332168916083916,0.018541485014985,-0.045186035964036
22400,0.0297413916083916,0.018541485014985,-0.039100435964036
22401,0.0290462916083916,0.014360985014985,-0.036057635964036
22402,0.0255707916083916,0.011573985014985,-0.033014835964036
22403,0.0255707916083916,0.00878698501498501,-0.031493435964036
22404,0.0241805916083916,0.00460648501498502,-0.028450635964036
22405,0.0234854916083916,0.00739348501498501,-0.025407835964036
22406,0.0241805916083916,0.00599998501498502,-0.025407835964036
22407,0.0241805916083916,0.00599998501498502,-0.022365035964036
22408,0.0248756916083916,0.00599998501498502,-0.023886435964036
22409,0.0227903916083916,0.00460648501498502,-0.023886435964036
22410,0.0241805916083916,0.00739348501498501,-0.019322235964036
22411,0.0241805916083916,0.00878698501498501,-0.020843635964036
22412,0.0248756916083916,0.00878698501498501,-0.017800835964036
22413,0.0262658916083916,0.010180485014985,-0.019322235964036
22414,0.0290462916083916,0.014360985014985,-0.023886435964036
