"Sweep","GRF0SumVN","GRF0SumMLN","GRF0SumHzN"
24755,-0.0280081552447552,-0.0339395904095904,0.0467241546453546
24756,-0.0349591552447552,-0.0395135904095904,0.0558525546453547
24757,-0.0398248552447553,-0.0423005904095904,0.0558525546453547
24758,-0.0439954552447553,-0.0450875904095904,0.0528097546453546
24759,-0.0433003552447552,-0.0450875904095904,0.0512883546453546
24760,-0.0419101552447552,-0.0436940904095904,0.0482455546453546
24761,-0.0384346552447552,-0.0395135904095904,0.0452027546453546
24762,-0.0349591552447552,-0.0367265904095904,0.0360743546453546
24763,-0.0314836552447553,-0.0325460904095904,0.0299887546453546
24764,-0.0245326552447552,-0.0311525904095904,0.0269459546453546
24765,-0.0175816552447552,-0.0241850904095904,0.0208603546453546
24766,-0.00993555524475525,-0.0186110904095904,0.0147747546453546
24767,-0.00298455524475524,-0.0144305904095904,0.00868915464535465
24768,0.000490944755244755,-0.0144305904095904,0.00260355464535465
24769,0.00674684475524475,-0.0102500904095904,0.00108215464535465
24770,0.0109174447552448,-0.00746309040959041,-0.00196064535464536
24771,0.0123076447552448,-0.00467609040959041,-0.00348204535464535
24772,0.0150880447552448,-0.00328259040959041,-0.00348204535464535
24773,0.0136978447552448,-0.00328259040959041,-0.00196064535464536
24774,0.0143929447552448,-0.00188909040959041,-0.00348204535464535
24775,0.0150880447552448,-0.00188909040959041,-0.00196064535464536
24776,0.0130027447552448,-0.00467609040959041,-0.00348204535464535
24777,0.0102223447552448,-0.00467609040959041,-0.00348204535464535
24778,0.00744194475524476,-0.00328259040959041,-0.00348204535464535
24779,0.000490944755244755,-0.00746309040959041,-0.000439245354645354
24780,-0.00228945524475524,-0.00885659040959041,0.00260355464535465
24781,-0.00646005524475524,-0.0172175904095904,0.00564635464535465
24782,-0.00993555524475525,-0.0213980904095904,0.0117319546453546
24783,-0.0134110552447552,-0.0269720904095904,0.0178175546453546
24784,-0.0175816552447552,-0.0325460904095904,0.0208603546453546
24785,-0.0238375552447552,-0.0381200904095904,0.0269459546453546
24786,-0.0259228552447552,-0.0409070904095904,0.0345529546453546
24787,-0.0266179552447552,-0.0492680904095904,0.0391171546453546
24788,-0.0280081552447552,-0.0506615904095904,0.0406385546453546
24789,-0.0259228552447552,-0.0506615904095904,0.0391171546453546
24790,-0.0203620552447552,-0.0464810904095904,0.0345529546453546
24791,-0.0113257552447552,-0.0381200904095904,0.0239031546453546
24792,-0.00228945524475524,-0.0227915904095904,0.00716775464535465
24793,0.0102223447552448,-0.00746309040959041,-0.0110890453546454
24794,0.0227341447552448,0.0120459095904096,-0.0293458453546454
24795,0.0352459447552448,0.0273744095904096,-0.0460812453546454
24796,0.0435871447552448,0.0399159095904096,-0.0552096453546454
24797,0.0477577447552448,0.0468834095904096,-0.0612952453546454
24798,0.0484528447552448,0.0538509095904096,-0.0658594453546454
24799,0.0491479447552448,0.0580314095904096,-0.0658594453546454
24800,0.0449773447552448,0.0566379095904096,-0.0643380453546454
24801,0.0421969447552448,0.0552444095904096,-0.0612952453546454
24802,0.0366361447552448,0.0510639095904096,-0.0612952453546454
24803,0.0338557447552448,0.0496704095904096,-0.0536882453546454
24804,0.0282949447552448,0.0454899095904096,-0.0506454453546454
24805,0.0241243447552448,0.0385224095904096,-0.0460812453546454
24806,0.0178684447552448,0.0301614095904096,-0.0430384453546454
24807,0.0150880447552448,0.0245874095904096,-0.0369528453546454
24808,0.0130027447552448,0.0190134095904096,-0.0323886453546454
24809,0.0116125447552448,0.0176199095904096,-0.0293458453546454
24810,0.0102223447552448,0.0092589095904096,-0.0278244453546454
24811,0.0136978447552448,0.00647190959040959,-0.0278244453546454
24812,0.0150880447552448,0.00507840959040959,-0.0263030453546454
24813,0.0171733447552448,0.00229140959040959,-0.0232602453546454
24814,0.0206488447552448,0.00368490959040959,-0.0217388453546454
24815,0.0234292447552448,0.00229140959040959,-0.0247816453546454
24816,0.0227341447552448,0.00229140959040959,-0.0232602453546454
24817,0.0255145447552448,0.00507840959040959,-0.0217388453546454
24818,0.0269047447552448,0.00786540959040959,-0.0247816453546454
24819,0.0275998447552448,0.00647190959040959,-0.0232602453546454
24820,0.0248194447552448,0.0134394095904096,-0.0247816453546454
24821,0.0248194447552448,0.0190134095904096,-0.0278244453546454
24822,0.0234292447552448,0.0231939095904096,-0.0293458453546454
24823,0.0241243447552448,0.0273744095904096,-0.0384742453546454
24824,0.0255145447552448,0.0301614095904096,-0.0384742453546454
24825,0.0248194447552448,0.0329484095904096,-0.0445598453546454
24826,0.0269047447552448,0.0385224095904096,-0.0476026453546454
24827,0.0262096447552448,0.0413094095904096,-0.0460812453546454
24828,0.0282949447552448,0.0440964095904096,-0.0521668453546454
24829,0.0303802447552448,0.0454899095904096,-0.0536882453546454
24830,0.0324655447552448,0.0468834095904096,-0.0521668453546454
24831,0.0345508447552448,0.0454899095904096,-0.0476026453546454
24832,0.0331606447552448,0.0399159095904096,-0.0415170453546454
24833,0.0289900447552448,0.0301614095904096,-0.0278244453546454
24834,0.0213439447552448,0.0148329095904096,-0.00956764535464536
24835,0.0123076447552448,0.000897909590409588,0.0117319546453546
24836,0.00257624475524475,-0.0130370904095904,0.0299887546453546
24837,-0.00576495524475525,-0.0241850904095904,0.0467241546453546
24838,-0.0120208552447552,-0.0339395904095904,0.0558525546453547
24839,-0.0175816552447552,-0.0423005904095904,0.0573739546453546
24840,-0.0182767552447552,-0.0409070904095904,0.0573739546453546
24841,-0.0182767552447552,-0.0409070904095904,0.0528097546453546
24842,-0.0196669552447552,-0.0381200904095904,0.0528097546453546
24843,-0.0196669552447552,-0.0353330904095904,0.0482455546453546
24844,-0.0203620552447552,-0.0339395904095904,0.0360743546453546
24845,-0.0210571552447552,-0.0283655904095904,0.0330315546453546
24846,-0.0210571552447552,-0.0255785904095904,0.0284673546453546
24847,-0.0217522552447552,-0.0186110904095904,0.0223817546453546
24848,-0.0196669552447552,-0.0144305904095904,0.0147747546453546
24849,-0.0175816552447552,-0.0130370904095904,0.0102105546453546
24850,-0.0148012552447552,-0.0102500904095904,0.00412495464535465
24851,-0.0154963552447552,-0.00746309040959041,0.00564635464535465
24852,-0.0148012552447552,-0.00885659040959041,0.00260355464535465
24853,-0.0141061552447552,-0.00885659040959041,0.00260355464535465
24854,-0.0120208552447552,-0.0102500904095904,0.00412495464535465
24855,-0.00785025524475524,-0.0102500904095904,0.00564635464535465
24856,-0.00785025524475524,-0.0102500904095904,0.00412495464535465
24857,-0.00367965524475525,-0.00885659040959041,0.00564635464535465
24858,-0.00228945524475524,-0.0116435904095904,0.00716775464535465
24859,0.00118604475524476,-0.0116435904095904,0.00716775464535465
24860,0.00466154475524475,-0.0116435904095904,0.00716775464535465
24861,0.00674684475524475,-0.0116435904095904,0.00868915464535465
24862,0.00535664475524476,-0.0116435904095904,0.0117319546453546
24863,0.00744194475524476,-0.0130370904095904,0.0162961546453546
24864,0.00327134475524476,-0.0144305904095904,0.0208603546453546
24865,-0.000899255244755245,-0.0172175904095904,0.0208603546453546
24866,-0.00715515524475525,-0.0241850904095904,0.0269459546453546
24867,-0.0127159552447552,-0.0255785904095904,0.0330315546453546
24868,-0.0210571552447552,-0.0325460904095904,0.0345529546453546
24869,-0.0273130552447552,-0.0367265904095904,0.0360743546453546
24870,-0.0342640552447552,-0.0423005904095904,0.0406385546453546
24871,-0.0377395552447553,-0.0436940904095904,0.0421599546453546
24872,-0.0398248552447553,-0.0450875904095904,0.0467241546453546
24873,-0.0412150552447553,-0.0436940904095904,0.0360743546453546
24874,-0.0391297552447552,-0.0381200904095904,0.0254245546453546
24875,-0.0314836552447553,-0.0283655904095904,0.0117319546453546
24876,-0.0196669552447552,-0.0130370904095904,-0.00652484535464535
24877,-0.00506985524475525,0.00507840959040959,-0.0263030453546454
24878,0.00813704475524476,0.0204069095904096,-0.0445598453546454
24879,0.0220390447552448,0.0301614095904096,-0.0689022453546454
24880,0.0331606447552448,0.0385224095904096,-0.0643380453546454
24881,0.0421969447552448,0.0440964095904096,-0.0689022453546454
24882,0.0449773447552448,0.0482769095904096,-0.0704236453546454
24883,0.0463675447552448,0.0468834095904096,-0.0689022453546454
24884,0.0498430447552448,0.0510639095904096,-0.0643380453546454
24885,0.0484528447552448,0.0496704095904096,-0.0628166453546453
24886,0.0449773447552448,0.0482769095904096,-0.0582524453546454
24887,0.0435871447552448,0.0454899095904096,-0.0567310453546454
24888,0.0373312447552448,0.0427029095904096,-0.0491240453546454
24889,0.0310753447552448,0.0357354095904096,-0.0415170453546454
24890,0.0241243447552448,0.0343419095904096,-0.0369528453546454
24891,0.0171733447552448,0.0315549095904096,-0.0308672453546454
24892,0.0116125447552448,0.0273744095904096,-0.0293458453546454
24893,0.00744194475524476,0.0245874095904096,-0.0232602453546454
24894,0.00118604475524476,0.0218004095904096,-0.0247816453546454
24895,-0.00298455524475524,0.0190134095904096,-0.0247816453546454
24896,-0.00506985524475525,0.0162264095904096,-0.0232602453546454
24897,-0.00228945524475524,0.0176199095904096,-0.0217388453546454
24898,-0.00437475524475524,0.0148329095904096,-0.0217388453546454
24899,-0.00437475524475524,0.0134394095904096,-0.0247816453546454
24900,-0.00159435524475525,0.0092589095904096,-0.0217388453546454
24901,-0.000204155244755245,0.0092589095904096,-0.0217388453546454
24902,0.00327134475524476,0.00786540959040959,-0.0232602453546454
24903,0.00535664475524476,0.0120459095904096,-0.0247816453546454
24904,0.0123076447552448,0.0148329095904096,-0.0293458453546454
24905,0.0178684447552448,0.0162264095904096,-0.0308672453546454
24906,0.0234292447552448,0.0218004095904096,-0.0384742453546454
24907,0.0303802447552448,0.0315549095904096,-0.0430384453546454
24908,0.0366361447552448,0.0371289095904096,-0.0506454453546454
24909,0.0408067447552448,0.0427029095904096,-0.0552096453546454
24910,0.0449773447552448,0.0496704095904096,-0.0582524453546454
24911,0.0470626447552447,0.0566379095904096,-0.0673808453546453
24912,0.0477577447552448,0.0608184095904096,-0.0704236453546454
24913,0.0484528447552448,0.0608184095904096,-0.0719450453546454
24914,0.0456724447552447,0.0622119095904096,-0.0719450453546454
24915,0.0387214447552448,0.0566379095904096,-0.0673808453546453
24916,0.0324655447552448,0.0468834095904096,-0.0552096453546454
24917,0.0213439447552448,0.0343419095904096,-0.0384742453546454
24918,0.00674684475524475,0.0204069095904096,-0.0202174453546454
24919,-0.00785025524475524,0.00229140959040959,-0.00196064535464536
24920,-0.0238375552447552,-0.0144305904095904,0.0132533546453546
24921,-0.0314836552447553,-0.0269720904095904,0.0299887546453546
24922,-0.0349591552447552,-0.0381200904095904,0.0391171546453546
24923,-0.0377395552447553,-0.0436940904095904,0.0406385546453546
24924,-0.0370444552447552,-0.0464810904095904,0.0452027546453546
24925,-0.0342640552447552,-0.0478745904095904,0.0452027546453546
24926,-0.0280081552447552,-0.0450875904095904,0.0452027546453546
24927,-0.0217522552447552,-0.0436940904095904,0.0452027546453546
24928,-0.0161914552447552,-0.0381200904095904,0.0421599546453546
24929,-0.00993555524475525,-0.0353330904095904,0.0360743546453546
24930,-0.00506985524475525,-0.0297590904095904,0.0330315546453546
24931,0.00118604475524476,-0.0213980904095904,0.0299887546453546
24932,0.00674684475524475,-0.0130370904095904,0.0239031546453546
24933,0.00952724475524476,-0.00746309040959041,0.0193389546453546
24934,0.0102223447552448,-0.00328259040959041,0.0162961546453546
24935,0.0109174447552448,-0.000495590409590411,0.0147747546453546
24936,0.0109174447552448,0.00368490959040959,0.0102105546453546
24937,0.00883214475524476,0.00229140959040959,0.00412495464535465
24938,0.00535664475524476,0.000897909590409588,0.00412495464535465
24939,0.00466154475524475,-0.000495590409590411,0.00108215464535465
24940,0.00257624475524475,0.000897909590409588,-0.00500344535464536
24941,-0.000204155244755245,-0.00188909040959041,-0.00348204535464535
24942,0.00118604475524476,-0.00328259040959041,-0.00804624535464535
24943,0.000490944755244755,-0.00885659040959041,-0.0126104453546454
24944,-0.000899255244755245,-0.0116435904095904,-0.0126104453546454
24945,-0.000899255244755245,-0.0158240904095904,-0.0141318453546454
24946,0.000490944755244755,-0.0186110904095904,-0.0110890453546454
24947,0.000490944755244755,-0.0241850904095904,-0.00804624535464535
24948,-0.000204155244755245,-0.0283655904095904,-0.00196064535464536
24949,0.00118604475524476,-0.0311525904095904,0.00260355464535465
24950,-0.00228945524475524,-0.0395135904095904,0.00868915464535465
24951,-0.00228945524475524,-0.0436940904095904,0.0147747546453546
24952,-0.00228945524475524,-0.0436940904095904,0.0223817546453546
24953,-0.00367965524475525,-0.0450875904095904,0.0315101546453547
24954,-0.00715515524475525,-0.0450875904095904,0.0360743546453546
24955,-0.00993555524475525,-0.0478745904095904,0.0375957546453546
24956,-0.0120208552447552,-0.0436940904095904,0.0375957546453546
24957,-0.00785025524475524,-0.0339395904095904,0.0315101546453547
24958,-0.00646005524475524,-0.0200045904095904,0.0239031546453546
24959,0.000490944755244755,-0.00467609040959041,0.00716775464535465
24960,0.0102223447552448,0.0162264095904096,-0.00956764535464536
24961,0.0199537447552448,0.0315549095904096,-0.0263030453546454
24962,0.0275998447552448,0.0454899095904096,-0.0430384453546454
24963,0.0324655447552448,0.0538509095904096,-0.0506454453546454
24964,0.0352459447552448,0.0566379095904096,-0.0536882453546454
24965,0.0359410447552448,0.0580314095904096,-0.0612952453546454
24966,0.0380263447552448,0.0608184095904096,-0.0597738453546454
24967,0.0373312447552448,0.0552444095904096,-0.0597738453546454
24968,0.0359410447552448,0.0468834095904096,-0.0612952453546454
24969,0.0366361447552448,0.0440964095904096,-0.0582524453546454
24970,0.0345508447552448,0.0399159095904096,-0.0567310453546454
24971,0.0310753447552448,0.0343419095904096,-0.0536882453546454
24972,0.0324655447552448,0.0231939095904096,-0.0476026453546454
24973,0.0331606447552448,0.0218004095904096,-0.0430384453546454
24974,0.0310753447552448,0.0190134095904096,-0.0399956453546454
24975,0.0282949447552448,0.0176199095904096,-0.0354314453546454
24976,0.0289900447552448,0.0134394095904096,-0.0354314453546454
24977,0.0296851447552448,0.0148329095904096,-0.0369528453546454
24978,0.0275998447552448,0.0148329095904096,-0.0354314453546454
24979,0.0275998447552448,0.0162264095904096,-0.0339100453546454
24980,0.0241243447552448,0.0162264095904096,-0.0308672453546454
24981,0.0248194447552448,0.0176199095904096,-0.0308672453546454
24982,0.0234292447552448,0.0190134095904096,-0.0308672453546454
24983,0.0185635447552448,0.0190134095904096,-0.0293458453546454
24984,0.0150880447552448,0.0231939095904096,-0.0247816453546454
24985,0.0130027447552448,0.0218004095904096,-0.0217388453546454
24986,0.00952724475524476,0.0218004095904096,-0.0232602453546454
24987,0.0116125447552448,0.0231939095904096,-0.0232602453546454
24988,0.0102223447552448,0.0245874095904096,-0.0232602453546454
24989,0.0143929447552448,0.0259809095904096,-0.0263030453546454
24990,0.0178684447552448,0.0287679095904096,-0.0323886453546454
24991,0.0220390447552448,0.0329484095904096,-0.0354314453546454
24992,0.0262096447552448,0.0357354095904096,-0.0399956453546454
24993,0.0296851447552448,0.0371289095904096,-0.0430384453546454
24994,0.0352459447552448,0.0385224095904096,-0.0491240453546454
24995,0.0435871447552448,0.0413094095904096,-0.0521668453546454
24996,0.0477577447552448,0.0454899095904096,-0.0552096453546454
24997,0.0505381447552448,0.0440964095904096,-0.0552096453546454
24998,0.0512332447552448,0.0413094095904096,-0.0521668453546454
24999,0.0470626447552447,0.0371289095904096,-0.0445598453546454
25000,0.0401116447552448,0.0273744095904096,-0.0323886453546454
25001,0.0275998447552448,0.0148329095904096,-0.0110890453546454
25002,0.0136978447552448,-0.000495590409590411,0.00716775464535465
25003,0.00188114475524476,-0.0130370904095904,0.0208603546453546
25004,-0.00993555524475525,-0.0241850904095904,0.0315101546453547
25005,-0.0224473552447552,-0.0297590904095904,0.0406385546453546
25006,-0.0273130552447552,-0.0325460904095904,0.0421599546453546
25007,-0.0300934552447552,-0.0353330904095904,0.0436813546453547
25008,-0.0321787552447552,-0.0353330904095904,0.0406385546453546
25009,-0.0342640552447552,-0.0339395904095904,0.0375957546453546
25010,-0.0349591552447552,-0.0339395904095904,0.0345529546453546
25011,-0.0328738552447553,-0.0325460904095904,0.0315101546453547
25012,-0.0300934552447552,-0.0283655904095904,0.0284673546453546
25013,-0.0252277552447552,-0.0213980904095904,0.0223817546453546
25014,-0.0196669552447552,-0.0186110904095904,0.0162961546453546
25015,-0.0168865552447552,-0.0186110904095904,0.00868915464535465
25016,-0.0106306552447552,-0.0130370904095904,0.00716775464535465
25017,-0.00506985524475525,-0.00746309040959041,0.00716775464535465
25018,-0.000899255244755245,-0.00746309040959041,0.00108215464535465
25019,0.00327134475524476,-0.00606959040959041,0.00412495464535465
25020,0.00535664475524476,-0.00467609040959041,0.00260355464535465
25021,0.00883214475524476,-0.00885659040959041,-0.000439245354645354
25022,0.00952724475524476,-0.00467609040959041,0.00260355464535465
25023,0.0123076447552448,-0.00467609040959041,-0.000439245354645354
25024,0.0116125447552448,-0.00606959040959041,0.00108215464535465
25025,0.0136978447552448,-0.00606959040959041,0.00412495464535465
25026,0.0116125447552448,-0.00606959040959041,-0.000439245354645354
25027,0.00883214475524476,-0.00606959040959041,-0.00196064535464536
25028,0.00674684475524475,-0.00885659040959041,-0.000439245354645354
25029,0.00466154475524475,-0.00885659040959041,-0.000439245354645354
25030,-0.000899255244755245,-0.0102500904095904,0.00260355464535465
25031,-0.00646005524475524,-0.0130370904095904,0.00716775464535465
25032,-0.00993555524475525,-0.0186110904095904,0.0117319546453546
25033,-0.0148012552447552,-0.0227915904095904,0.0162961546453546
25034,-0.0196669552447552,-0.0269720904095904,0.0208603546453546
25035,-0.0259228552447552,-0.0339395904095904,0.0254245546453546
25036,-0.0293983552447552,-0.0409070904095904,0.0299887546453546
25037,-0.0328738552447553,-0.0436940904095904,0.0330315546453546
25038,-0.0342640552447552,-0.0478745904095904,0.0360743546453546
25039,-0.0287032552447552,-0.0436940904095904,0.0345529546453546
25040,-0.0252277552447552,-0.0409070904095904,0.0269459546453546
25041,-0.0161914552447552,-0.0353330904095904,0.0208603546453546
25042,-0.00785025524475524,-0.0200045904095904,0.00564635464535465
25043,0.00466154475524475,-0.00467609040959041,-0.0156532453546454
25044,0.0199537447552448,0.0148329095904096,-0.0323886453546454
25045,0.0310753447552448,0.0273744095904096,-0.0476026453546454
25046,0.0428920447552448,0.0399159095904096,-0.0536882453546454
25047,0.0484528447552448,0.0468834095904096,-0.0612952453546454
25048,0.0456724447552447,0.0496704095904096,-0.0658594453546454
25049,0.0484528447552448,0.0524574095904096,-0.0643380453546454
25050,0.0442822447552448,0.0538509095904096,-0.0612952453546454
25051,0.0428920447552448,0.0538509095904096,-0.0612952453546454
25052,0.0380263447552448,0.0510639095904096,-0.0582524453546454
25053,0.0331606447552448,0.0454899095904096,-0.0536882453546454
25054,0.0310753447552448,0.0399159095904096,-0.0491240453546454
25055,0.0262096447552448,0.0357354095904096,-0.0430384453546454
25056,0.0206488447552448,0.0315549095904096,-0.0354314453546454
25057,0.0150880447552448,0.0231939095904096,-0.0308672453546454
25058,0.0164782447552448,0.0190134095904096,-0.0232602453546454
25059,0.0136978447552448,0.0148329095904096,-0.0202174453546454
25060,0.0130027447552448,0.0120459095904096,-0.0186960453546454
