"Sweep","GRF0SumVN","GRF0SumMLN","GRF0SumHzN"
28136,0.00966474005994006,-0.0544450200799201,0.0420162137862138
28137,0.00757854005994006,-0.0572312200799201,0.0420162137862138
28138,0.00549234005994006,-0.0586243200799201,0.0478362137862138
28139,0.00757854005994006,-0.0586243200799201,0.0420162137862138
28140,0.00966474005994006,-0.0516588200799201,0.0347412137862138
28141,0.0138371400599401,-0.0446933200799201,0.0260112137862138
28142,0.0256589400599401,-0.0293692200799201,0.0100062137862138
28143,0.0381761400599401,-0.0168313200799201,-0.0103637862137862
28144,0.0499979400599401,0.00267207992007992,-0.0307337862137862
28145,0.0618197400599401,0.0179961799200799,-0.0438287862137862
28146,0.0701645400599401,0.0249616799200799,-0.0540137862137862
28147,0.0764231400599401,0.0319271799200799,-0.0627437862137862
28148,0.0736415400599401,0.0347133799200799,-0.0641987862137862
28149,0.0757277400599401,0.0361064799200799,-0.0656537862137862
28150,0.0764231400599401,0.0347133799200799,-0.0641987862137862
28151,0.0736415400599401,0.0333202799200799,-0.0656537862137862
28152,0.0687737400599401,0.0291409799200799,-0.0583787862137862
28153,0.0687737400599401,0.0263547799200799,-0.0540137862137862
28154,0.0666875400599401,0.0221754799200799,-0.0496487862137862
28155,0.0639059400599401,0.0193892799200799,-0.0423737862137862
28156,0.0562565400599401,0.00963757992007992,-0.0350987862137862
28157,0.0520841400599401,0.00406517992007992,-0.0307337862137862
28158,0.0499979400599401,0.00267207992007992,-0.0234587862137862
28159,0.0513887400599401,-0.00150722007992008,-0.0190937862137862
28160,0.0472163400599401,-0.00150722007992008,-0.0176387862137862
28161,0.0499979400599401,-0.00429342007992008,-0.0147287862137862
28162,0.0486071400599401,-0.00290032007992008,-0.0161837862137862
28163,0.0499979400599401,-0.00150722007992008,-0.0161837862137862
28164,0.0499979400599401,-0.00429342007992008,-0.0147287862137862
28165,0.0534749400599401,-0.00150722007992008,-0.0161837862137862
28166,0.0541703400599401,-0.00011412007992008,-0.0205487862137862
28167,0.0562565400599401,-0.00150722007992008,-0.0190937862137862
28168,0.0548657400599401,-0.00011412007992008,-0.0220037862137862
28169,0.0555611400599401,0.00127897992007992,-0.0161837862137862
28170,0.0583427400599401,0.00406517992007992,-0.0205487862137862
28171,0.0590381400599401,0.00406517992007992,-0.0234587862137862
28172,0.0618197400599401,0.00406517992007992,-0.0278237862137862
28173,0.0666875400599401,0.0110306799200799,-0.0321887862137862
28174,0.0715553400599401,0.0152099799200799,-0.0380087862137862
28175,0.0743369400599401,0.0179961799200799,-0.0438287862137862
28176,0.0785093400599401,0.0221754799200799,-0.0511037862137862
28177,0.0840725400599401,0.0263547799200799,-0.0525587862137862
28178,0.0819863400599401,0.0333202799200799,-0.0583787862137862
28179,0.0861587400599401,0.0347133799200799,-0.0612887862137862
28180,0.0875495400599401,0.0361064799200799,-0.0583787862137862
28181,0.0854633400599401,0.0347133799200799,-0.0525587862137862
28182,0.0826817400599401,0.0305340799200799,-0.0467387862137862
28183,0.0764231400599401,0.0221754799200799,-0.0292787862137862
28184,0.0652967400599401,0.00685137992007992,-0.00599878621378621
28185,0.0506933400599401,-0.00568652007992008,0.0158262137862138
28186,0.0374807400599401,-0.0237968200799201,0.0347412137862138
28187,0.0270497400599401,-0.0349416200799201,0.0478362137862138
28188,0.0214865400599401,-0.0446933200799201,0.0580212137862138
28189,0.0180095400599401,-0.0446933200799201,0.0638412137862138
28190,0.0159233400599401,-0.0460864200799201,0.0667512137862138
28191,0.0145325400599401,-0.0460864200799201,0.0667512137862138
28192,0.0152279400599401,-0.0460864200799201,0.0638412137862138
28193,0.0194003400599401,-0.0446933200799201,0.0594762137862138
28194,0.0207911400599401,-0.0419071200799201,0.0522012137862138
28195,0.0235727400599401,-0.0377278200799201,0.0463812137862138
28196,0.0270497400599401,-0.0349416200799201,0.0391062137862138
28197,0.0340037400599401,-0.0335485200799201,0.0420162137862138
28198,0.0360899400599401,-0.0307623200799201,0.0231012137862138
28199,0.0395669400599401,-0.0307623200799201,0.0158262137862138
28200,0.0430439400599401,-0.0251899200799201,0.0129162137862138
28201,0.0451301400599401,-0.0251899200799201,0.00855121378621379
28202,0.0444347400599401,-0.0265830200799201,0.00564121378621379
28203,0.0472163400599401,-0.0224037200799201,0.00709621378621379
28204,0.0486071400599401,-0.0237968200799201,0.00418621378621379
28205,0.0506933400599401,-0.0182244200799201,0.00418621378621379
28206,0.0479117400599401,-0.0210106200799201,0.00127621378621379
28207,0.0506933400599401,-0.0168313200799201,-0.00163378621378621
28208,0.0486071400599401,-0.0168313200799201,0.00418621378621379
28209,0.0465209400599401,-0.0154382200799201,-0.000178786213786214
28210,0.0472163400599401,-0.0140451200799201,-0.000178786213786214
28211,0.0458255400599401,-0.0168313200799201,-0.00163378621378621
28212,0.0458255400599401,-0.0182244200799201,0.00418621378621379
28213,0.0437393400599401,-0.0210106200799201,0.00709621378621379
28214,0.0388715400599401,-0.0237968200799201,0.0158262137862138
28215,0.0360899400599401,-0.0307623200799201,0.0216462137862138
28216,0.0326129400599401,-0.0377278200799201,0.0303762137862138
28217,0.0284405400599401,-0.0419071200799201,0.0361962137862138
28218,0.0235727400599401,-0.0502657200799201,0.0420162137862138
28219,0.0221819400599401,-0.0544450200799201,0.0478362137862138
28220,0.0187049400599401,-0.0600174200799201,0.0522012137862138
28221,0.0159233400599401,-0.0600174200799201,0.0536562137862138
28222,0.0131417400599401,-0.0614105200799201,0.0492912137862138
28223,0.0159233400599401,-0.0600174200799201,0.0434712137862138
28224,0.0221819400599401,-0.0516588200799201,0.0318312137862138
28225,0.0291359400599401,-0.0363347200799201,0.0158262137862138
28226,0.0402623400599401,-0.0210106200799201,-0.00745378621378621
28227,0.0534749400599401,-0.00429342007992008,-0.0278237862137862
28228,0.0646013400599401,0.00406517992007992,-0.0438287862137862
28229,0.0736415400599401,0.0179961799200799,-0.0569237862137862
28230,0.0778139400599401,0.0221754799200799,-0.0656537862137862
28231,0.0833771400599401,0.0291409799200799,-0.0685637862137862
28232,0.0840725400599401,0.0305340799200799,-0.0685637862137862
28233,0.0819863400599401,0.0319271799200799,-0.0743837862137862
28234,0.0833771400599401,0.0291409799200799,-0.0671087862137862
28235,0.0819863400599401,0.0319271799200799,-0.0612887862137862
28236,0.0771185400599401,0.0277478799200799,-0.0583787862137862
28237,0.0750323400599401,0.0277478799200799,-0.0511037862137862
28238,0.0715553400599401,0.0221754799200799,-0.0467387862137862
28239,0.0673829400599401,0.0193892799200799,-0.0365537862137862
28240,0.0652967400599401,0.0152099799200799,-0.0307337862137862
28241,0.0590381400599401,0.00963757992007992,-0.0278237862137862
28242,0.0555611400599401,0.00406517992007992,-0.0249137862137862
28243,0.0527795400599401,0.00406517992007992,-0.0220037862137862
28244,0.0513887400599401,-0.00150722007992008,-0.0190937862137862
28245,0.0506933400599401,-0.00290032007992008,-0.0147287862137862
28246,0.0513887400599401,-0.00568652007992008,-0.0103637862137862
28247,0.0513887400599401,-0.00568652007992008,-0.0103637862137862
28248,0.0527795400599401,-0.00568652007992008,-0.0103637862137862
28249,0.0527795400599401,-0.00568652007992008,-0.0103637862137862
28250,0.0506933400599401,-0.00707962007992008,-0.00745378621378621
28251,0.0520841400599401,-0.00568652007992008,-0.00890878621378621
28252,0.0527795400599401,-0.00290032007992008,-0.00745378621378621
28253,0.0548657400599401,-0.00011412007992008,-0.0118187862137862
28254,0.0541703400599401,-0.00011412007992008,-0.0132737862137862
28255,0.0583427400599401,0.00406517992007992,-0.0161837862137862
28256,0.0632105400599401,0.0110306799200799,-0.0234587862137862
28257,0.0646013400599401,0.0166030799200799,-0.0321887862137862
28258,0.0694691400599401,0.0235685799200799,-0.0380087862137862
28259,0.0729461400599401,0.0291409799200799,-0.0423737862137862
28260,0.0792047400599401,0.0347133799200799,-0.0481937862137862
28261,0.0812909400599401,0.0361064799200799,-0.0540137862137862
28262,0.0868541400599401,0.0416788799200799,-0.0525587862137862
28263,0.0882449400599401,0.0444650799200799,-0.0569237862137862
28264,0.0861587400599401,0.0430719799200799,-0.0525587862137862
28265,0.0812909400599401,0.0388926799200799,-0.0452837862137862
28266,0.0743369400599401,0.0319271799200799,-0.0321887862137862
28267,0.0639059400599401,0.0166030799200799,-0.0161837862137862
28268,0.0493025400599401,-0.00150722007992008,0.00418621378621379
28269,0.0353945400599401,-0.0182244200799201,0.0231012137862138
28270,0.0235727400599401,-0.0363347200799201,0.0391062137862138
28271,0.0138371400599401,-0.0433002200799201,0.0492912137862138
28272,0.00410154005994006,-0.0516588200799201,0.0565662137862138
28273,0.00410154005994006,-0.0530519200799201,0.0594762137862138
28274,0.00271074005994006,-0.0516588200799201,0.0565662137862138
28275,0.00201534005994006,-0.0488726200799201,0.0551112137862138
28276,0.00131994005994006,-0.0488726200799201,0.0565662137862138
28277,0.00131994005994006,-0.0446933200799201,0.0492912137862138
28278,0.00688314005994006,-0.0405140200799201,0.0478362137862138
28279,0.0117509400599401,-0.0335485200799201,0.0449262137862138
28280,0.0145325400599401,-0.0293692200799201,0.0391062137862138
28281,0.0200957400599401,-0.0251899200799201,0.0420162137862138
28282,0.0249635400599401,-0.0196175200799201,0.0289212137862138
28283,0.0284405400599401,-0.0182244200799201,0.0245562137862138
28284,0.0291359400599401,-0.0168313200799201,0.0158262137862138
28285,0.0305267400599401,-0.0154382200799201,0.0143712137862138
28286,0.0312221400599401,-0.0140451200799201,0.0114612137862138
28287,0.0326129400599401,-0.0126520200799201,0.0114612137862138
28288,0.0353945400599401,-0.0154382200799201,0.00855121378621379
28289,0.0353945400599401,-0.0140451200799201,0.00709621378621379
28290,0.0333083400599401,-0.0112589200799201,0.00709621378621379
28291,0.0360899400599401,-0.0126520200799201,0.00709621378621379
28292,0.0360899400599401,-0.0154382200799201,0.00709621378621379
28293,0.0374807400599401,-0.0154382200799201,0.00564121378621379
28294,0.0360899400599401,-0.0154382200799201,0.00418621378621379
28295,0.0360899400599401,-0.0154382200799201,0.00709621378621379
28296,0.0367853400599401,-0.0210106200799201,0.0100062137862138
28297,0.0346991400599401,-0.0251899200799201,0.0129162137862138
28298,0.0305267400599401,-0.0279761200799201,0.0158262137862138
28299,0.0284405400599401,-0.0349416200799201,0.0231012137862138
28300,0.0249635400599401,-0.0405140200799201,0.0260112137862138
28301,0.0214865400599401,-0.0460864200799201,0.0260112137862138
28302,0.0187049400599401,-0.0502657200799201,0.0318312137862138
28303,0.0159233400599401,-0.0502657200799201,0.0376512137862138
28304,0.0166187400599401,-0.0544450200799201,0.0391062137862138
28305,0.0187049400599401,-0.0544450200799201,0.0420162137862138
28306,0.0194003400599401,-0.0516588200799201,0.0347412137862138
28307,0.0263543400599401,-0.0433002200799201,0.0289212137862138
28308,0.0340037400599401,-0.0349416200799201,0.0187362137862138
28309,0.0472163400599401,-0.0237968200799201,0.00273121378621379
28310,0.0604289400599401,-0.00429342007992008,-0.0161837862137862
28311,0.0701645400599401,0.0124237799200799,-0.0321887862137862
28312,0.0812909400599401,0.0221754799200799,-0.0438287862137862
28313,0.0882449400599401,0.0319271799200799,-0.0540137862137862
28314,0.0917219400599401,0.0347133799200799,-0.0569237862137862
28315,0.0931127400599401,0.0374995799200799,-0.0583787862137862
