"Sweep","GRF0SumVN","GRF0SumMLN","GRF0SumHzN"
25934,0.0285656901098901,0.0298740303696304,-0.0259025874125874
25935,0.0306545901098901,0.0312046303696304,-0.0243485874125874
25936,0.0292619901098901,0.0325352303696304,-0.0227945874125874
25937,0.0257804901098901,0.0298740303696304,-0.0196865874125874
25938,0.0250841901098901,0.0285434303696304,-0.0134705874125874
25939,0.0222989901098901,0.0272128303696304,-0.0103625874125874
25940,0.0202100901098901,0.0272128303696304,-0.00570058741258741
25941,0.0174248901098901,0.0218904303696304,-0.00259258741258741
25942,0.0167285901098901,0.0178986303696304,0.00362341258741259
25943,0.0139433901098901,0.0165680303696304,0.00517741258741259
25944,0.0125507901098901,0.0125762303696304,0.00517741258741259
25945,0.0090692901098901,0.00991503036963037,0.00517741258741259
25946,0.00698039010989011,0.0112456303696304,0.00673141258741259
25947,0.00698039010989011,0.00991503036963037,0.00673141258741259
25948,0.00698039010989011,0.00725383036963037,0.00673141258741259
25949,0.00767669010989011,0.00725383036963037,0.00673141258741259
25950,0.00628409010989011,0.00725383036963037,0.00673141258741259
25951,0.00558779010989011,0.00592323036963037,0.00673141258741259
25952,0.00558779010989011,0.00592323036963037,0.00517741258741259
25953,0.00489149010989011,0.00592323036963037,0.00517741258741259
25954,0.00280259010989011,0.00326203036963037,0.00362341258741259
25955,0.00349889010989011,0.00592323036963037,0.00206941258741259
25956,0.00280259010989011,0.00592323036963037,0.000515412587412587
25957,0.00349889010989011,0.00725383036963037,0.000515412587412587
25958,0.00558779010989011,0.00991503036963037,-0.00570058741258741
25959,0.00767669010989011,0.0125762303696304,-0.0103625874125874
25960,0.00837299010989011,0.0152374303696304,-0.0134705874125874
25961,0.0111581901098901,0.0178986303696304,-0.0165785874125874
25962,0.0139433901098901,0.0218904303696304,-0.0227945874125874
25963,0.0167285901098901,0.0258822303696304,-0.0259025874125874
25964,0.0202100901098901,0.0312046303696304,-0.0274565874125874
25965,0.0222989901098901,0.0351964303696304,-0.0321185874125874
25966,0.0243878901098901,0.0351964303696304,-0.0352265874125874
25967,0.0202100901098901,0.0338658303696304,-0.0321185874125874
25968,0.0188174901098901,0.0312046303696304,-0.0305645874125874
25969,0.0132470901098901,0.0232210303696304,-0.0227945874125874
25970,0.00489149010989011,0.0152374303696304,-0.0119165874125874
25971,-0.00555300989010989,0.00193143036963037,-0.00103858741258742
25972,-0.0187827098901099,-0.00871336963036963,0.0113934125874126
25973,-0.0250494098901099,-0.0180275696303696,0.0191634125874126
25974,-0.0320124098901099,-0.0206887696303696,0.0238254125874126
25975,-0.0361902098901099,-0.0286723696303696,0.0269334125874126
25976,-0.0368865098901099,-0.0313335696303696,0.0269334125874126
25977,-0.0375828098901099,-0.0326641696303696,0.0253794125874126
