"PercentStance","InterpV_N","InterpML_N","InterpAP_N","GRF_Vert_Sq","NetGRF_N","MLAngle_deg","MLAngle_Convert_deg","APAngle_deg","APAngle_Convert_deg","InterpV_BW","InterpML_BW","InterpAP_BW","NetGRF_BW"
0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,0.340201043169762,-0.0644133311311482,0.033205427882442,0.115736749773794,0.347833907838298,100.721410659283,-10.7214106592831,84.4252860496248,5.57471395037521,0.559909550970642,-0.106012724047314,0.0546501446386471,0.572471869384953
18,0.346625056049271,-0.0638419665994173,0.0344960575952012,0.12014892948116,0.354139385228546,100.435873848195,-10.4358738481953,84.3166489590798,5.68335104092024,0.570482317395114,-0.105072361091865,0.0567742883396991,0.582849547775751
19,0.352543717703404,-0.0630443840139011,0.036182335299681,0.124287072892138,0.35995948193591,100.138869338622,-10.1388693386225,84.1401256906054,5.8598743093946,0.580223366858796,-0.103759684025512,0.0595495972674145,0.592428377116375
20,0.357845689542765,-0.0621552077898692,0.0383441331252339,0.128053537524337,0.36522195980645,99.853556068521,-9.85355606852099,83.8839386736619,6.11606132633808,0.588949456126999,-0.10229626035199,0.0631075265392264,0.601089466435895
21,0.362480630582262,-0.0612335143333618,0.041002293285131,0.131392207547314,0.369895848691991,99.5883982747804,-9.58839827478036,83.5463728257169,6.45362717428307,0.596577733018864,-0.100779319179331,0.0674823786786225,0.608781844456864
22,0.366382748875208,-0.0603464143133422,0.0441066606654041,0.134236318673354,0.373929680433212,99.3531346050755,-9.35313460507548,83.1355321806105,6.8644678193895,0.602999915857814,-0.0993193125631043,0.0725916074150825,0.615420803872963
23,0.369538271988715,-0.059500352509727,0.0475661376940399,0.136558534464405,0.377308049037276,99.1468427135092,-9.14684271350924,82.6653457998618,7.3346542001382,0.608193337703612,-0.0979268474485303,0.0782852825774193,0.62098098919894
24,0.37190587370193,-0.0587257949090247,0.0512746094769373,0.138313978893996,0.379989188607656,98.9732000337216,-8.97320003372157,82.1501265188887,7.84987348111127,0.612089983051234,-0.0966520653538919,0.084388758191141,0.625393661302923
25,0.37349116310868,-0.0580448130909476,0.0551146728540346,0.139495648920275,0.381971826723968,98.8337542921669,-8.83375429216686,81.6056606283017,8.39433937169831,0.614699083457341,-0.0955312921180836,0.0907088098321833,0.628656726010481
26,0.37435755409137,-0.0574659413983834,0.0589655889351295,0.140143578305273,0.383305170072805,98.7270942260989,-8.72709422609888,81.0488030143462,8.95119698565382,0.616125006733657,-0.0945785737300583,0.0970467230663751,0.630851168651753
27,0.374552221152591,-0.0570260296792369,0.0626904138854028,0.14028936637034,0.384020080756775,98.6568704145321,-8.65687041453212,80.4982340049042,9.50176599509575,0.616445393602026,-0.0938545583924241,0.103177113043783,0.63202778268067
28,0.37420234894588,-0.0567107903146882,0.0661714533346584,0.140027397956614,0.384216310079558,98.6176635492081,-8.61766354920813,79.9718646976657,10.0281353023343,0.615869567060368,-0.0933357312618305,0.108906276060992,0.632350740749767
