"PercentStance","InterpV_N","InterpML_N","InterpAP_N","GRF_Vert_Sq","NetGRF_N","MLAngle_deg","MLAngle_Convert_deg","APAngle_deg","APAngle_Convert_deg","InterpV_BW","InterpML_BW","InterpAP_BW","NetGRF_BW"
0,0.0389410732163904,-0.0365066348098071,-0.0363134847100161,0.00151640718324427,0.0645585837837655,133.151903174707,-43.1519031747072,133.000272663818,-43.0002726638183,0.233739935272451,-0.21912745984278,-0.217968095498296,0.387506505304715
1,0.0390477478339858,-0.0363945193525886,-0.0363753844453413,0.00152472661090655,0.0645945527375093,132.985795350724,-42.9857953507238,132.970766878297,-42.9707668782965,0.234380239099555,-0.218454497914698,-0.218339642529059,0.387722405387211
2,0.0393275861016696,-0.0360808936579244,-0.036508789702612,0.00154665902858423,0.0646636036831248,132.53466773021,-42.5346677302104,132.871327313896,-42.871327313896,0.236059940586252,-0.216571990743844,-0.219140394373421,0.388136876849489
3,0.0397111697035528,-0.0355919763549004,-0.0366192036568177,0.00157697699922437,0.0646895034494133,131.868956675482,-41.8689566754823,132.680349312175,-42.6803493121751,0.238362363166583,-0.213637313054624,-0.219803143198185,0.388292337631532
4,0.0401435838561166,-0.0349144558663598,-0.0366364518228483,0.00161150732481306,0.0645968741923705,131.014768732159,-41.0147687321589,132.38468100948,-42.3846810094799,0.240957886291216,-0.209570563423528,-0.219906673606533,0.387736339690099
5,0.0405979761828654,-0.0340234235226841,-0.0365191119546367,0.0016481956701445,0.0643384376271582,129.964930559488,-39.9649305594884,131.972342372307,-41.9723423723071,0.243685331229684,-0.204222230028116,-0.219202352668888,0.38618509980287
6,0.041036043590528,-0.0329462856484635,-0.0362132125590331,0.00168395687356371,0.0638812286625702,128.759661647682,-38.7596616476821,131.427542551957,-41.4275425519569,0.246314787458151,-0.197756816617428,-0.217366221842936,0.383440748274731
7,0.0414296062887517,-0.0317223490925869,-0.0356955133741478,0.00171641227724098,0.0632209568437309,127.441018678055,-37.4410186780546,130.748000414013,-40.7480004140131,0.248677108575941,-0.190410258658985,-0.21425878375839,0.379477532075216
8,0.0417811159208273,-0.0303721275670922,-0.0349946746640171,0.00174566164758961,0.0623919468792386,126.014690115153,-36.0146901151531,129.948583867181,-39.9485838671809,0.250787010329095,-0.182305687677624,-0.210052068811627,0.374501481868179
9,0.0420904449428063,-0.0289497896746446,-0.0341257784472164,0.00177160555548341,0.0614350440084327,124.520176314813,-34.5201763148125,129.034191100585,-39.0341911005853,0.252643727147697,-0.173768245346006,-0.204836605325428,0.368757767157459
10,0.0423621372621595,-0.0275312019259225,-0.0330997411025009,0.00179455067341804,0.0603995911737534,123.019886065934,-33.019886065934,128.002361749218,-38.0023617492175,0.254274533386312,-0.165253312880687,-0.198677917782118,0.362542564068147
11,0.0426283892002537,-0.026159860903788,-0.0319698894193879,0.00181717956580831,0.0593598493748235,121.536286927013,-31.5362869270127,126.868691201011,-36.868691201011,0.255872684275232,-0.157021974212413,-0.191896094954309,0.356301616895699
12,0.0429075315563301,-0.0248812255479333,-0.0307810673256193,0.00184105626425746,0.058374701324537,120.108594240667,-30.1085942406668,125.654955435965,-35.654955435965,0.257548208621429,-0.149347092124449,-0.184760308076947,0.350388363292539
13,0.0431873732087135,-0.0237588407212033,-0.029541211227836,0.0018651492046687,0.0574657713590606,118.816686264379,-28.8166862643788,124.373075070358,-34.373075070358,0.259227930424451,-0.142610088362565,-0.177318194644874,0.344932601194842
14,0.0434818484593597,-0.0228188451848173,-0.0282818092250036,0.00189067114544273,0.0566677295649904,117.690045793137,-27.6900457931372,123.041100946835,-33.0411009468349,0.260995488951739,-0.136967858252205,-0.169758758853563,0.340142434363688
