"PercentStance","InterpV_N","InterpML_N","InterpAP_N","GRF_Vert_Sq","NetGRF_N","MLAngle_deg","MLAngle_Convert_deg","APAngle_deg","APAngle_Convert_deg","InterpV_BW","InterpML_BW","InterpAP_BW","NetGRF_BW"
0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,0.209969620831484,-0.0536384975380805,0.0644472206017211,0.0440872416721172,0.226092402202168,104.33020845647,-14.3302084564696,72.9368686661073,17.0631313338927,0.375885465147662,-0.0960230890406025,0.115372754389046,0.404748303262026
21,0.210250239719789,-0.0536340041962617,0.0678123864747872,0.0442051633022289,0.227332992475266,104.31071861085,-14.3107186108501,72.1238387323054,17.8761612676946,0.376387826208001,-0.0960150451060897,0.121397039876096,0.406969195265424
22,0.210304601385568,-0.053096242835694,0.0711186826218174,0.0442280253639425,0.228265423104491,104.169525645054,-14.1695256450537,71.3160115571605,18.6839884428395,0.37648514390542,-0.0950523502250161,0.127315937382416,0.40863842302988
23,0.210114333029567,-0.0520563383141263,0.0744362068993535,0.0441480329444596,0.22890750140766,103.914978762899,-13.9149787628991,70.4925327337809,19.5074672662191,0.376144527442833,-0.0931907237990087,0.133254935372992,0.409787865033404
24,0.209642040758608,-0.0505280703256342,0.0777697150040895,0.0439497852534338,0.229240048237832,103.551016889112,-13.5510168891121,69.6469436989371,20.3530563010629,0.375299034655582,-0.0904548340952993,0.13922254744735,0.410383186963537
25,0.208902324862179,-0.0485115551719471,0.08108041796738,0.0436401813328234,0.229276223136612,103.073578729074,-13.0735787290742,68.7874738583133,21.2125261416867,0.373974802832401,-0.0868448893160528,0.145149333991013,0.410447946896906
26,0.20791646013055,-0.0460765523885872,0.0843307149558595,0.0432292543932185,0.229050152932067,102.495425114094,-12.4954251140939,67.9225730599117,22.0774269400883,0.37220991788498,-0.0824857722674314,0.15096798237712,0.410043238331662
27,0.206759918095782,-0.0432954217051716,0.0874754930699005,0.0427496637309743,0.228639714746641,101.826821782754,-11.8268217827537,67.0678659264909,22.9321340735091,0.370139488177196,-0.0775070205964403,0.156597731954709,0.409308476094953
28,0.205535134177574,-0.0402441244485862,0.0904572578166354,0.0422446913813935,0.228137669896341,101.078452562686,-11.0784525626857,66.2454146263184,23.7545853736816,0.367946892548468,-0.0720446194926356,0.161935656671384,0.408409720544829
29,0.204305874479431,-0.0370298380588056,0.0932296664329376,0.0417408903468051,0.227604635182729,100.273167269747,-10.2731672697472,65.47164957317,24.52835042683,0.365746284424331,-0.0662904369115746,0.166898794187142,0.407455487258735
30,0.203132275592543,-0.0337263736571011,0.095736721581914,0.0412627213874047,0.227080843592576,99.4269145061659,-9.42691450616593,64.7653873366349,25.2346126633651,0.363645319714541,-0.0603766087667402,0.171386898642882,0.406517800917609
