"PercentStance","InterpV_N","InterpML_N","InterpAP_N","GRF_Vert_Sq","NetGRF_N","MLAngle_deg","MLAngle_Convert_deg","APAngle_deg","APAngle_Convert_deg","InterpV_BW","InterpML_BW","InterpAP_BW","NetGRF_BW"
0,0.0499214390226695,-0.021520625785411,-0.0010970071425459,0.00249215007409411,0.0543736225844904,113.3203837233,-23.3203837232996,91.2588532389203,-1.25885323892025,0.0771821877283078,-0.0332724579242594,-0.0016960530960821,0.0840655884113951
1,0.0502845488691545,-0.0217595651800766,-0.00104909886905073,0.00252853585497439,0.0548006855818194,113.399518007896,-23.3995180078959,91.1952024988047,-1.19520249880473,0.0777435820487856,-0.0336418756649299,-0.00162198340916935,0.0847258589700362
2,0.0513461398158228,-0.0224472133135366,-0.000922456717988537,0.00263642607398603,0.0560460024080755,113.613713201728,-23.613713201728,91.0292339753912,-1.02923397539124,0.0793848791215566,-0.034705029860137,-0.00142618540196125,0.0866512096599807
3,0.0531115114790579,-0.0235529348895245,-0.000733330115518672,0.0028208326515901,0.0581043128051491,113.915464859111,-23.9154648591108,90.7910535715255,-0.791053571525453,0.0821142725402875,-0.0364145561062531,-0.00113378187309628,0.0898335077383257
4,0.0555589171752589,-0.0250399437562297,-0.000480024735640966,0.00308679327768728,0.0609427804153146,114.260695158446,-24.2606951584457,90.4950187743563,-0.495018774356254,0.0858981403451746,-0.0387135803281225,-0.000742153270935322,0.0942219857998061
5,0.0586165706420043,-0.0268768032408978,-0.00015183631403325,0.00343590235382908,0.0644847885981281,114.632348776981,-24.6323487769811,90.1484146960186,-0.148414696018577,0.0906254957359374,-0.0415534991355873,-0.000234750021696429,0.0996981889272234
6,0.0621857025198206,-0.0290158692537143,0.000252427665994459,0.00386706159788362,0.0686224889242501,115.013772246907,-25.0137722469072,89.7674230591594,0.232576940840644,0.096143634075171,-0.0448606512889832,0.000390271592446597,0.106095375578618
7,0.0661582094277431,-0.0313869413898817,0.000726037736830599,0.00437690867468512,0.073229610782062,115.38071375622,-25.38071375622,89.3712461599656,0.628753840034435,0.102285419647098,-0.0485265018396439,0.00112250732348577,0.113218322173874
8,0.0704131425094078,-0.0339261315714778,0.00126186667987058,0.00495801063805017,0.0781702331387924,115.725480082508,-25.7254800825082,88.9733181321347,1.02668186786534,0.10886385669358,-0.0524522751568921,0.00195093797135216,0.120856884877539
9,0.0748296632712689,-0.0365807770600064,0.00185467821142017,0.00559947850529148,0.0833130937300572,116.051879971738,-26.0518799717382,88.5801956442024,1.41980435579757,0.11569212008545,-0.0565565508039679,0.00286746785933854,0.128808122650057
10,0.0793277613210266,-0.0392915870355957,0.00249214890957527,0.00629289371620577,0.0885603372518932,116.349531456907,-26.3495314569069,88.2005963083814,1.79940369161862,0.122646507917481,-0.0607476608466229,0.00385304407788384,0.136920744050546
11,0.0838729081559396,-0.0419968282143618,0.00315607541097089,0.00703466472253469,0.0938528588515078,116.598036198628,-26.5980361986283,87.8450189940898,2.15498100591019,0.12967363660473,-0.0649301611230084,0.00487952289884182,0.145103368663432
12,0.088446753407235,-0.0446556300869417,0.00382629032921726,0.00782282818828024,0.0991543946803442,116.788623872435,-26.788623872435,87.5228748583207,2.47712514167932,0.136745135137964,-0.069040862843138,0.00591572407114604,0.153299929932505
13,0.0930440952591086,-0.0472373436749901,0.00448038769266961,0.00865720366258607,0.104444454969768,116.916345184358,-26.9163451843583,87.2431440484414,2.75685595155865,0.143852961130347,-0.0730323804498919,0.00692700632756587,0.161478749180222
14,0.0976877692745568,-0.0496960177686279,0.00509607347956269,0.00954290026583905,0.109720391964338,116.963488643457,-26.9634886434573,87.0137605847005,2.98623941529947,0.15103242002869,-0.0768336700195236,0.00787890148355394,0.169635732783454
15,0.102416325215243,-0.0519839368025097,0.00565782612264771,0.0104891036705944,0.114993236116373,116.911197404876,-26.9111974048762,86.8380002953075,3.16199970469249,0.158343112577679,-0.0803709598059828,0.00874741206346276,0.177787934626427
16,0.107274216686174,-0.0540745451149679,0.00615491202469738,0.0115077575656322,0.120290053358766,116.751656152993,-26.7516561529926,86.7162260730914,3.28377392690861,0.165853767294641,-0.0836031928184413,0.00951594314269848,0.185977200616521
17,0.112314972563969,-0.0559462963854697,0.00656451064642294,0.012614653062045,0.125649249664782,116.478798110602,-26.4787981106021,86.6550199277728,3.34498007222722,0.173647143729079,-0.0864970568730206,0.0101492125022,0.194262909191068
18,0.117596421187646,-0.0575659373258606,0.00685522399002163,0.0138289182761423,0.131109685043862,116.082726515577,-26.0827265155767,86.6637471859002,3.33625281409982,0.181812648713121,-0.0890011399595866,0.0105986765461064,0.202705140760454
19,0.123151233947472,-0.0589102269227197,0.00700056662845698,0.015166226422785,0.136695461490098,115.564437000196,-25.5644370001957,86.7465066697013,3.25349333029874,0.190400794600297,-0.0910795097753861,0.0108233868714548,0.211341158766385
20,0.128982775361606,-0.0599746345128176,0.00697834606099963,0.0166365563399824,0.142415625682983,114.937567135596,-24.9375671355963,86.9031497239388,3.09685027606118,0.199416783181209,-0.0927251615844428,0.0107890322526277,0.220184950035534
21,0.135092506473213,-0.0607491401085443,0.00676664741862879,0.0182499853052151,0.148277546669854,114.212758077175,-24.2127580771749,87.1325086701127,2.86749132988729,0.208862873335209,-0.0939226037547067,0.0104617307028893,0.229247907652835
22,0.14147534297412,-0.0612169244389802,0.00634157774952017,0.020015272669645,0.154282209330065,113.398320558469,-23.3983205584692,87.4334567738154,2.56654322618458,0.218731204350835,-0.0946458324659558,0.00980454197513941,0.238531554313644
23,0.148085692280754,-0.0613780097100681,0.00567971619864791,0.0219293722582703,0.160402280252921,112.512847955639,-22.512847955639,87.8035397526336,2.19646024736637,0.228951286766782,-0.094894882050198,0.00878125571837957,0.247993630570379
24,0.154846806063202,-0.0612425880096773,0.00476410118622207,0.0239775333479749,0.166585967578937,111.579013426384,-21.5790134263837,88.2377627290621,1.76223727093794,0.23940446206432,-0.0946855102190434,0.00736564809248929,0.257554062428783
25,0.161693213451148,-0.0608076314727147,0.00359117102039448,0.0261446952761585,0.172786457313001,110.609670358622,-20.6096703586221,88.7276824009945,1.27231759900552,0.249989507500229,-0.0940130356721006,0.00555221246195808,0.26714047203618
26,0.16857279695787,-0.0600692920414294,0.00217008115175704,0.0284167878741992,0.178968759767628,109.613035588761,-19.6130355887613,89.2624573730573,0.737542626942741,0.260625845636781,-0.0928715090312761,0.00335510382151676,0.276698762782356
27,0.175421302255316,-0.0590468074985049,0.000516919911346948,0.030772633284951,0.1850930197682,108.60323217842,-18.6032321784197,89.8311650685446,0.168834931455436,0.271214134593871,-0.0912906733124689,0.000799195904989097,0.286167315658936
28,0.182174736290722,-0.0577674289266072,-0.00134285530562582,0.033187634542594,0.191119108536421,107.593769904071,-17.5937699040707,90.4223337966756,-0.422333796675645,0.281655436442056,-0.0893126606781187,-0.00207615229688593,0.295484088646292
29,0.188788476690286,-0.0562458508652412,-0.00336795228679605,0.0356410889310387,0.197017836180382,106.590400798439,-16.5904007984394,91.0220379309937,-1.02203793099366,0.291880761735136,-0.0869601899586289,-0.00520710001050719,0.304603952041407
30,0.195220156564048,-0.0545036862493131,-0.00550207961436312,0.0381109095288913,0.202760534186852,105.599248308413,-15.5992483084131,91.6143953335552,-1.61439533355518,0.301824608169523,-0.0842666763285607,-0.00850661659610872,0.313482582230755
31,0.201419103320615,-0.0525853705248277,-0.00768613341644654,0.0405696551824804,0.208312152844257,104.631861543571,-14.6318615435709,92.1853410433264,-2.18534104332642,0.311408632221111,-0.0813008202300985,-0.0118833231546792,0.322065789802501
32,0.207351106815273,-0.0505376890198087,-0.00986587646986847,0.0429944814975187,0.213648952788213,103.697636331357,-13.6976363313567,92.7241093371513,-2.72410933715129,0.320579942509698,-0.0781349551945094,-0.0152533649812438,0.330316871966935
33,0.213007233500841,-0.0483986706954986,-0.0119879085183507,0.0453720815236819,0.218765223011834,102.801180324922,-12.8011803249223,93.2211711867966,-3.22117118679657,0.329324727119421,-0.0748278767710244,-0.0185341813827314,0.338226999090653
34,0.218378789238447,-0.0462149420152596,-0.0139928484543396,0.0476892955892503,0.223653563044701,101.949056302402,-11.9490563024022,93.6662746627479,-3.66627466274794,0.33762954427713,-0.071451672874551,-0.0216339648335492,0.345784729506341
35,0.223457518994868,-0.044038523839036,-0.0158161241287288,0.0499332627953419,0.228304192164136,101.148854131605,-11.1488541316055,94.0485925197245,-4.04859251972445,0.345481631099054,-0.0680867715507669,-0.0244528820790488,0.352974941502993
36,0.228263410072033,-0.0419031791939198,-0.0173916913755757,0.0521041843777132,0.232728450631147,100.402186364519,-10.402186364519,94.3570232867796,-4.35702328677959,0.352911889412544,-0.064785372903401,-0.0268888240191337,0.35981516795168
37,0.232836437801037,-0.0398283759773048,-0.0186545845599315,0.0542128067678761,0.23695379259672,99.7069131434307,-9.70691314343068,94.5806867432172,-4.58068674321724,0.359982123996656,-0.0615775757224874,-0.0288413490413288,0.366347854973283
38,0.237206637251633,-0.0378401508518779,-0.0195488427123455,0.0562669887562279,0.241000047767864,99.0636827364962,-9.06368273649616,94.7112538780034,-4.71125387800336,0.366738771261028,-0.0585036345885558,-0.0302239374031315,0.372603660741905
39,0.241400429859559,-0.0359601302605921,-0.0200329949002979,0.0582741675363798,0.244884910497593,98.4727409217667,-8.4727409217667,94.7439103608518,-4.74391036085177,0.373222680673406,-0.0555969855605939,-0.0309724720165397,0.378609942018541
40,0.245456467435978,-0.0341865254836365,-0.0200832044124746,0.0602488774061493,0.248638152804966,97.9289973172569,-7.92899731725686,94.6775111951065,-4.67751119510655,0.379493610754449,-0.0528548631472427,-0.0310500995863862,0.384412728517264
41,0.24940658139465,-0.0325148168974888,-0.0196954996514704,0.0622036428429663,0.252287076298737,97.4276861780874,-7.4276861780874,94.5152455932461,-4.51524559324615,0.385600775192718,-0.0502702796807187,-0.0304506797332566,0.390054230517527
42,0.253258263140573,-0.0309567343355371,-0.0188899050872078,0.0641397478489797,0.255841544249374,96.9689135557706,-6.96891355577056,94.2656512851135,-4.26565128511351,0.391555756247021,-0.0478613703394204,-0.0292051717489299,0.395549697355247
43,0.25701321681252,-0.0295224165779215,-0.0177086128751231,0.0660557936163194,0.259308622430649,96.5526928825694,-6.55269288256943,93.9415393672606,-3.94153936726059,0.39736118864026,-0.0456438104173183,-0.0273788077846678,0.400910053232295
44,0.260676485610934,-0.028209352305079,-0.0162107165635879,0.0679522301504674,0.262699038900877,96.176282262482,-6.17628226248196,93.5584763492253,-3.5584763492253,0.403024869528345,-0.0436137172311055,-0.0250629507785837,0.406151884509705
45,0.264241829651384,-0.0270267366640278,-0.0144634339164033,0.0698237445375112,0.266013871730164,95.8399223606671,-5.83992236066715,93.1329923104264,-3.13299231042639,0.408537151594595,-0.0417853071490845,-0.0223615242987065,0.411276857962529
46,0.267698689673537,-0.0259999996950801,-0.0125372339917793,0.0716625884529288,0.269250386579551,95.5474027762819,-5.54740277628188,92.6813956329404,-2.68139563294039,0.413881709451975,-0.0401978968693261,-0.0193834786514832,0.416280746103202
47,0.2710598967272,-0.0251515942002173,-0.0105083462289466,0.0734734676137605,0.272427046463893,95.3012842306506,-5.30128423065055,92.2201090532008,-2.22010905320084,0.419078380839827,-0.0388862000621789,-0.0162466701127807,0.421192094100021
48,0.274351755703267,-0.0245035390337566,-0.00845614220032705,0.0752688858574649,0.27557361198699,95.1037909682845,-5.10379096828446,91.7654267160297,-1.76542671602972,0.424167835039064,-0.0378842594832353,-0.0130738129256757,0.426056914018228
49,0.277584137079229,-0.0240976461474642,-0.00645077772240692,0.0770529531580199,0.27870282065507,94.9615247488784,-4.96152474887843,91.3312569975792,-1.33125699757923,0.429165332528183,-0.0372567194611382,-0.00997337310205151,0.43089489897197
50,0.280757191913123,-0.0239805553055318,-0.00454861646072895,0.0788246008109423,0.281816177242207,94.8820043972524,-4.88200439725243,90.9281818406717,-0.928181840671741,0.434071106853932,-0.0370756884748481,-0.0070324929819557,0.435708375451773
51,0.283882186039077,-0.0241781887918561,-0.00279631046374622,0.0805890955503253,0.284923673491322,94.8681217739438,-4.86812177394376,90.5643594919098,-0.564359491909812,0.438902575817992,-0.037381244266939,-0.00432330003671339,0.440512791421339
52,0.286963370726987,-0.0247048145851028,-0.00123463863662431,0.0823479761389941,0.288027478437807,94.9204889601481,-4.92048896014813,90.2465093243235,-0.246509324323483,0.443666312193857,-0.0381954461736283,-0.00190884142953665,0.445311500367667
53,0.289983666624898,-0.0255788803970977,0.000103696350676959,0.0840905269092203,0.291109630181694,95.0408995306951,-5.04089953069513,89.9795113874495,0.0204886125505084,0.448335910057048,-0.0395468157036143,0.000160322125350895,0.450076731882643
54,0.292932415137096,-0.026802796847722,0.00120203831401768,0.0858093998380518,0.294158519599587,95.2279055018073,-5.2279055018073,89.7648900152826,0.235109984717369,0.452894890440779,-0.0414390798511472,0.00185843895178985,0.454790537414327
55,0.29582175653626,-0.0283500496318632,0.0020580808858175,0.0875105116401981,0.297184240247123,95.4742173728698,-5.47421737286976,89.6013902169565,0.398609783043483,0.457362023092547,-0.0438312455656513,0.00318194323719465,0.459468522336306
56,0.298652389196102,-0.0301892508590353,0.00267687373053922,0.0891932495725399,0.300186285650992,95.7721319999084,-5.77213199990837,89.4864616339013,0.513538366098729,0.461738387749075,-0.0466747848779148,0.00413864213132223,0.464109903603884
57,0.301400666400995,-0.0322908143658611,0.00307199555777741,0.0908423617069641,0.303141048946001,96.1151062256452,-6.11510622564521,89.416038830932,0.583961169068033,0.465987424862392,-0.0499239554203171,0.00474952931010732,0.468678183280768
58,0.304042179246305,-0.0345962354075081,0.00327845323983644,0.0924416467608421,0.30602172230229,96.4916293130365,-6.49162931303653,89.3822098802506,0.617790119749444,0.470071396484701,-0.0534883045879841,0.00506872795274651,0.473131914505704
59,0.306548674791262,-0.037018390078732,0.00334973842575228,0.0939720900162789,0.308793898851355,96.8856173687758,-6.88561736877583,89.373938784861,0.626061215139032,0.473946621507826,-0.0572331324655721,0.00517894005218348,0.477417901749158
60,0.308856749926407,-0.0394720568972123,0.00334538743712625,0.0953924919751029,0.311386780175241,97.2829515705912,-7.28295157059122,89.3794240028404,0.620575997159605,0.477515074097722,-0.0610266804224061,0.0051722131062558,0.481426685490478
61,0.310879725985729,-0.0418737184371687,0.00332526152995575,0.0966462040289619,0.313704749229207,97.6712436927452,-7.67124369274519,89.3871707607769,0.612829239223103,0.480642742711393,-0.0647398244235757,0.00514109698508929,0.485010434800877
62,0.312538916032378,-0.0441213813764284,0.00334570293391273,0.0976805740346939,0.315655609893726,98.0353944176746,-8.0353944176746,89.3866769037172,0.613323096282826,0.483207971602316,-0.0682148753500748,0.00517270088731096,0.488026607751586
63,0.31375040074757,-0.046111259891557,0.00345168949937487,0.0984393139692611,0.3171395220064,98.3607907995095,-8.36079079950949,89.3696923988349,0.630307601165143,0.48508101537967,-0.0712913727451407,0.00533656385184736,0.490320844165739
64,0.314403924275918,-0.047764952452914,0.00367324479881823,0.098849827600097,0.31803272003094,98.6384485357373,-8.63844853573731,89.3306322446221,0.669367755377905,0.486091410445142,-0.0738481021226252,0.00567910451270598,0.491701793492486
65,0.314386930782587,-0.0490202334888268,0.00403147630413039,0.098839142246895,0.318211216551813,98.8623832807654,-8.86238328076536,89.2653195945426,0.734680405457354,0.486065137264358,-0.0757888582078337,0.0062329565617353,0.491977762139476
66,0.313606119866937,-0.0498173484048152,0.00453918392988372,0.0983487984179956,0.317570733555269,99.0262010583515,-9.02620105835148,89.1707498503994,0.829250149600639,0.484857946609364,-0.0770212560371293,0.0070179096009334,0.4909875286878
67,0.311963836349747,-0.0501206203101111,0.00519674788323041,0.0973214351900518,0.316007148588262,99.1272358040352,-9.12723580403518,89.04564520216,0.954354797839954,0.482318856446733,-0.0774901365338762,0.00803455145830305,0.48857011222675
68,0.309353839208038,-0.0499307116262574,0.00598981743870692,0.0956997978327528,0.313414664157895,99.1686525272266,-9.16865252722658,88.890757644137,1.10924235586305,0.478283610402038,-0.0771965238501197,0.00926069486503853,0.484561942111774
69,0.305698967768125,-0.0492593085299443,0.00689783134462075,0.0934518588944973,0.309719096034785,99.1537654678867,-9.1537654678867,88.7073899081843,1.29261009181566,0.472632912442989,-0.0761584856678175,0.0106645506255732,0.478848324110676
70,0.300961038860623,-0.0481232449477487,0.00789678601490623,0.0905775469120652,0.304886458941245,99.0846113481758,-9.08461134817583,88.4969857800074,1.50301421999255,0.465307728603313,-0.0744020484659071,0.0122090074441964,0.471376714504089
71,0.295108320926195,-0.046568321430264,0.00895435820135289,0.0870889210798783,0.298894145428626,98.9673738139565,-8.96737381395651,88.2620294514653,1.73797054853469,0.456258999576678,-0.0719980232378849,0.0138440912203972,0.462112160526633
72,0.288114477011462,-0.0446678056967601,0.0100299561497609,0.0830099518635882,0.291728923402733,98.8126869593948,-8.81268695939481,88.0062016289552,1.99379837104483,0.445446006511227,-0.0690596872244281,0.0155070441400137,0.451034204395073
