"PercentStance","InterpV_N","InterpML_N","InterpAP_N","GRF_Vert_Sq","NetGRF_N","MLAngle_deg","MLAngle_Convert_deg","APAngle_deg","APAngle_Convert_deg","InterpV_BW","InterpML_BW","InterpAP_BW","NetGRF_BW"
0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,0.0692962682486517,-0.0330686480710309,0.00883310891326675,0.00480197279318909,0.0772886284747531,115.510792215267,-25.5107922152673,82.735753232965,7.26424676703502,0.336716560974984,-0.160683421142035,0.0429208402005187,0.37555213058675
22,0.068971437828174,-0.0326894793105164,0.0120023838189011,0.00475705923608567,0.0772639535036524,115.358928859102,-25.3589288591025,80.1282657123139,9.87173428768611,0.335138181866734,-0.15884100733973,0.0583206210830958,0.37543223276799
23,0.0681992762522303,-0.0319027800289522,0.015661915753178,0.00465114128132802,0.0769039937842202,115.069613062518,-25.0696130625177,77.0663212683084,12.9336787316916,0.331386181983626,-0.15501836748762,0.0761026032710299,0.373683157357727
24,0.0669486303117493,-0.0307123041112796,0.0197003071193739,0.00448211910061928,0.0762460938346395,114.643021791053,-24.6430217910527,73.6029506214371,16.3970493785629,0.325309185188286,-0.149233742037316,0.0957254962068704,0.370486364599803
25,0.0653447850619949,-0.029096740331381,0.0238298679150796,0.00426994093479831,0.0753951181281671,114.00246423693,-24.0024642369302,69.9641515580517,20.0358484419483,0.317515962400364,-0.141383577897867,0.115791389286101,0.366351400039684
26,0.0635514326950506,-0.0271570898454579,0.0277897541025579,0.00403878459759355,0.0744886740353757,113.138209930879,-23.1382099308788,66.381215520384,23.618784479616,0.308801908139216,-0.131958648423022,0.135032818768503,0.361946909792885
27,0.061774502950012,-0.0249650183948497,0.0312363977170296,0.00381608921472104,0.073587049815254,112.005181833476,-22.0051818334764,63.176468760573,26.823531239427,0.300167652818329,-0.121307183648444,0.151780358197423,0.357565839724266
28,0.0601048557166212,-0.0226739126831275,0.0339747478590777,0.00361259368071586,0.0726703755953267,110.668445808362,-20.6684458083617,60.5223495951155,29.4776504048845,0.292054692500589,-0.110174502833467,0.165086238382302,0.353111640404892
29,0.0586488621808476,-0.0203693222294586,0.0358048526914762,0.00343968903510805,0.0716699783692857,109.152613234436,-19.1526132344358,58.5961323325779,31.4038676674221,0.284979893978851,-0.0989762984910526,0.173978876051877,0.348250623757462
30,0.0574943995426746,-0.0182203423106646,0.0366652672744081,0.00330560597877271,0.0705827788982148,107.583740985243,-17.5837409852426,57.4735710257496,32.5264289742504,0.279370260168487,-0.0885342191966211,0.178159704929096,0.342967827493755
