"PercentStance","InterpV_N","InterpML_N","InterpAP_N","GRF_Vert_Sq","NetGRF_N","MLAngle_deg","MLAngle_Convert_deg","APAngle_deg","APAngle_Convert_deg","InterpV_BW","InterpML_BW","InterpAP_BW","NetGRF_BW"
0,0.0135042745429317,-0.00299199660391004,-0.00152573329978175,0.000182365430930874,0.0139156507828684,102.492603317113,-12.4926033171134,96.446028835066,-6.44602883506597,0.0551194879303336,-0.0122122310363675,-0.00622748285625203,0.0567985746239527
1,0.0136575462721814,-0.00306493430621378,-0.00150935692807521,0.000186528570176777,0.0140783717387527,102.64838093443,-12.64838093443,96.3064232361435,-6.3064232361435,0.0557450868252303,-0.0125099359437297,-0.00616064052275595,0.0574627417908275
2,0.0141014933191389,-0.00327125757072186,-0.00146546229011746,0.000198852113829718,0.0145499422558126,103.060437281694,-13.0604372816943,95.9330225549524,-5.93302255495236,0.0575571155883219,-0.0133520717172321,-0.00598147873517331,0.0593875194114798
3,0.0148041068545392,-0.00361329162758183,-0.00138726303931256,0.000219161579760614,0.0153016977779202,103.716216706939,-13.7162167069394,95.3534387871201,-5.35343878712007,0.0604249259368946,-0.0147481290921707,-0.0056622981196431,0.0624559092976336
4,0.0157372223434152,-0.0040929757539795,-0.00126259055725897,0.000247660167086088,0.0163097134408926,104.578642422654,-14.5786424226539,94.586990678824,-4.58699067882398,0.0642335605853683,-0.0167060234856306,-0.005153430845955,0.0665702589424186
5,0.0169079652738294,-0.00469328771600931,-0.00109012576247078,0.000285879289701021,0.0175810868112374,105.513510811783,-15.513510811783,93.6889876008505,-3.68898760085045,0.0690121031584873,-0.0191562763918747,-0.00444949290804401,0.0717595380050508
6,0.0183172609972745,-0.00540170486865827,-0.0008657682644585,0.000335522050442275,0.0191167471243961,106.430628778634,-16.4306287786337,92.7060802386018,-2.70608023860176,0.0747643306011206,-0.0220477749741154,-0.00353374801819796,0.0780275392832492
7,0.0199456720502361,-0.00621951389268538,-0.0005765718961173,0.00039782983353557,0.020900828255078,107.318665440526,-17.3186654405261,91.6557947577712,-1.65579475777125,0.0814109063274943,-0.0253857709905526,-0.00235335467802979,0.0853095030819512
8,0.0217899861022868,-0.00713333434837692,-0.000215247545153149,0.000474803494337853,0.0229288962832772,108.126767401719,-18.1267674017193,90.5659652423717,-0.565965242371703,0.0889387187848441,-0.0291156504015385,-0.000878561408788361,0.0935873317684782
9,0.0238357255483311,-0.00812138251491501,0.000221489953061149,0.000568141812415365,0.0251822898912756,108.815162983451,-18.8151629834509,89.4676027694532,0.532397230546792,0.097288675707474,-0.0331485000608776,0.000904040624739384,0.102784856699084
10,0.0260232557050288,-0.00917774568797389,0.000739396908628227,0.000677209837489313,0.0276041221775105,109.42646044135,-19.4264604413501,88.3724969663063,1.62750303369374,0.106217370224607,-0.0374601864815261,0.0030179465658295,0.112669886438818
11,0.0282959733479627,-0.0102898046595267,0.00134287468990435,0.000800662107708616,0.0301387707126986,109.983749993065,-19.9837499930646,87.2828866863079,2.71711331369207,0.115493768767195,-0.0419992026919458,0.00548112118328306,0.123015390664076
