"PercentStance","InterpV_N","InterpML_N","InterpAP_N","GRF_Vert_Sq","NetGRF_N","MLAngle_deg","MLAngle_Convert_deg","APAngle_deg","APAngle_Convert_deg","InterpV_BW","InterpML_BW","InterpAP_BW","NetGRF_BW"
0,0.0502342212270801,-0.00793806492779111,-0.0263092636397685,0.00252347698229122,0.057259647312535,98.9796882529011,-8.9796882529011,117.642484859886,-27.6424848598864,0.320371308846174,-0.0506254140803004,-0.167788671171993,0.365176322146269
1,0.0501868225421413,-0.00804730560727577,-0.0261840053192868,0.00251871715687638,0.0571758552098149,99.109660320393,-9.10966032039298,117.552431238515,-27.5524312385146,0.320069021314677,-0.0513221020872179,-0.16698982984239,0.364641933736064
2,0.0500709752868173,-0.00833545785442743,-0.0258542698854181,0.00250710256617307,0.056965127008759,99.4515170077357,-9.45151700773569,117.309678680956,-27.3096786809558,0.319330199533273,-0.0531598077450729,-0.164886925289656,0.363298003882391
3,0.049929975699371,-0.00873434879735342,-0.0253899725062395,0.00249300247333978,0.0566916398256499,99.9224632170361,-9.92246321703611,116.953865040445,-26.9538650404453,0.318430967470479,-0.0557037550851621,-0.161925845065303,0.361553825418685
4,0.0497679909514196,-0.00920703341997675,-0.0248188828431555,0.00247685292334058,0.056370198982436,100.481168156532,-10.4811681565316,116.505050666728,-26.5050506667284,0.31739790147589,-0.0587183253825048,-0.158283691601757,0.359503820041046
5,0.0495735441855924,-0.00972832921918444,-0.0241527951202753,0.00245753628312088,0.0559958407798268,101.102656025044,-11.1026560250443,115.975870985585,-25.9758709855853,0.316157807306074,-0.0620429159386762,-0.154035683165021,0.357116331503997
6,0.0493648148587107,-0.0102470462923185,-0.0234346299028777,0.00243688494603478,0.0555973810753398,101.726801883592,-11.7268018835922,115.394783470074,-25.3947834700736,0.31482662537443,-0.0653510605377456,-0.149455547849985,0.354575134409055
7,0.049145324587069,-0.0107472336740193,-0.0226810816999421,0.00241526292876837,0.0551833075077218,102.335408869147,-12.3354088691474,114.773818257372,-24.7738182573723,0.313426814968552,-0.0685410310843067,-0.144649755739427,0.351934359105369
8,0.0489013535977104,-0.0112341405599401,-0.0218888210538327,0.0023913423836883,0.0547418376101452,102.938107305299,-12.9381073052987,114.113850786457,-24.1138507864573,0.311870877536418,-0.0716463045914549,-0.139597073047403,0.349118862309599
9,0.0486464333402881,-0.0116822529978058,-0.0210942847018784,0.0023664754767311,0.054294745223822,103.503649978456,-13.5036499784564,113.442735927642,-23.4427359276417,0.310245110588572,-0.074504164526823,-0.134529876925245,0.346267507804987
10,0.0483890156844019,-0.0120874758784036,-0.0203196596160157,0.00234149683890529,0.0538562204292784,104.025346153565,-14.025346153565,112.778654369694,-22.7786543696944,0.308603416354604,-0.077088494122472,-0.129589665918468,0.343470793554071
11,0.0481188835253358,-0.0124729319025098,-0.0195548583240788,0.00231542695172484,0.0534171645264355,104.531850741142,-14.5318507411422,112.116154520919,-22.1161545209187,0.306880634727907,-0.0795467595823331,-0.124712106658666,0.340670692132879
12,0.0478485688820159,-0.0128291627489006,-0.0188279416442759,0.00228948554405702,0.0529958899109643,105.009135570793,-15.0091355707934,111.479150155465,-21.4791501554652,0.30515668929857,-0.0818186399802333,-0.120076158445637,0.337983991779109
13,0.0475932592834238,-0.0131549452047737,-0.0181716312388976,0.0022651183292192,0.0526153883806086,105.450987199205,-15.4509871992045,110.897407751662,-20.8974077516625,0.303528439307549,-0.0838963342141177,-0.115890505350112,0.335557323855922
14,0.0473533680587087,-0.0134781465682219,-0.0175823284080447,0.00224234146650353,0.0522794431269724,105.887895486772,-15.8878954867716,110.369985718889,-20.3699857188892,0.301998520782581,-0.0859575673993746,-0.112132196479877,0.333414815860793
15,0.0471569756706868,-0.0137961433293241,-0.0170828037830055,0.00222378035440574,0.0520186131135545,106.307251190091,-16.3072511900912,109.913122710781,-19.9131227107811,0.300746018307951,-0.087985607967628,-0.108946452697739,0.331751359142567
16,0.0470323694034678,-0.0140971094545532,-0.0167038438636374,0.00221204377170426,0.0518631918271397,106.685159490673,-16.6851594906732,109.552816676349,-19.5528166763488,0.2999513354813,-0.0899050347866915,-0.106529616477279,0.330760151958799
17,0.0469738612629645,-0.0143929488812808,-0.0164299047609516,0.00220654364195223,0.0518038839268383,107.035240376009,-17.0352403760093,109.27815040863,-19.2781504086299,0.29957819683013,-0.0917917658244948,-0.104782555873416,0.330381912798714
