"PercentStance","InterpV_N","InterpML_N","InterpAP_N","GRF_Vert_Sq","NetGRF_N","MLAngle_deg","MLAngle_Convert_deg","APAngle_deg","APAngle_Convert_deg","InterpV_BW","InterpML_BW","InterpAP_BW","NetGRF_BW"
0,0.0149728643103569,-0.0111386861006258,-0.00275120950538992,0.000224186665656359,0.0188633546180731,126.64647642105,-36.6464764210496,100.411751992169,-10.4117519921688,0.0898731351161877,-0.0668588601478137,-0.0165138625773705,0.113225417875589
1,0.0150920485016892,-0.0111092561083772,-0.00283723534784928,0.000227769927977341,0.018953506368953,126.356782572576,-36.3567825725761,100.64707187431,-10.6470718743098,0.0905885264207037,-0.0666822095340771,-0.0170302241767664,0.113766544831651
2,0.0154276591775701,-0.0110381163580197,-0.00307145755840693,0.000238012667699264,0.0192168293941936,125.582802093673,-35.5828020936732,101.259664493109,-11.2596644931086,0.0926029962639264,-0.0662552002282098,-0.0184361197983609,0.115347115211246
3,0.0159522920128066,-0.0109590508751744,-0.00342076868578705,0.000254475620461853,0.0196539582514102,124.48864130485,-34.4886413048504,102.103068490974,-12.1030684909742,0.0957520528979988,-0.0657806174980453,-0.0205328252448202,0.117970937883615
4,0.0166360540413808,-0.0108970892227359,-0.00386008762399636,0.000276758294067741,0.0202584580869556,123.225940746676,-33.225940746676,103.06326060513,-13.0632606051304,0.0998562667549866,-0.0654086988159417,-0.0231697936614427,0.121599388277045
5,0.0174628139180434,-0.0108533311823664,-0.00438895497243907,0.00030494986993621,0.0210239766324174,121.861406420507,-31.8614064205074,104.108021912716,-14.1080219127158,0.104818811032673,-0.0651460455124032,-0.0263442675416511,0.126194337529516
6,0.0184152265970223,-0.0108307781539568,-0.00500868253124155,0.000339120570619677,0.0219434096425024,120.461596534284,-30.461596534284,105.215576088808,-15.2155760888083,0.110535573811658,-0.0650106731930178,-0.0300641208357836,0.131713143112259
7,0.0194615441539083,-0.0108498677638797,-0.00570567734453944,0.000378751700854524,0.0230005670649267,119.139794491758,-29.1397944917578,106.339924198034,-16.3399241980344,0.116815991319978,-0.0651252566859525,-0.0342477631725056,0.138058625839896
8,0.0205735897758567,-0.010922546807492,-0.00647141796782994,0.000423272596265234,0.0241754808750817,117.963893333157,-27.9638933331569,107.46095669034,-17.4609566903396,0.123490935029152,-0.0655615054471306,-0.0388440454251497,0.145110929622339
9,0.0217411588332822,-0.0110376745638563,-0.00731621090255815,0.000472677987414005,0.0254565352937574,116.916251770383,-26.9162517703826,108.59882249502,-18.5988224950203,0.130499152660758,-0.0662525484024989,-0.0439148313478881,0.152800331895303
10,0.0229527103652992,-0.0111867216882942,-0.0082416735820564,0.000526826913113315,0.0268308560928986,115.98373799754,-25.9837379975396,109.751787754811,-19.751787754811,0.137771370740091,-0.0671471890053674,-0.049469829424108,0.161049556379943
11,0.0241790749170672,-0.0113782354289855,-0.00922429351285561,0.000584627663845147,0.0282697629302737,115.200827273253,-25.2008272732531,110.881804157351,-20.8818041573512,0.145132502503404,-0.0682967312664195,-0.0553679082404298,0.169686452162507
12,0.0253895955432564,-0.0116118493729112,-0.0102426659057775,0.000644631561850146,0.0297385072350093,114.576834120959,-24.5768341209592,111.970124606823,-21.970124606823,0.152398532672608,-0.0696989758277985,-0.0614805876697329,0.178502444387811
13,0.0265680609338965,-0.0118657187649565,-0.0112941482883558,0.00070586186178724,0.0312124162658973,114.06629891314,-24.0662989131397,113.030464629419,-23.030464629419,0.159472154465165,-0.0712228017104232,-0.0677920065327481,0.187349437370332
14,0.0277019020708499,-0.0121223120814663,-0.0123699677344684,0.00076739537834296,0.0326705055102491,113.634116747392,-23.6341167473919,114.062604347569,-24.0626043475693,0.166277923594537,-0.0727629776798698,-0.0742495062092942,0.196101473650955
15,0.0287735653447759,-0.0123824230892313,-0.0134420763533523,0.00082791806265009,0.0340871219216315,113.284155189241,-23.2841551892414,115.040455775189,-25.0404557751893,0.172710476259159,-0.0743242682426846,-0.0806847320129191,0.204604573359133
16,0.0297742826277515,-0.0126409988598235,-0.014488909413587,0.000886507905997222,0.0354433527500773,113.00418338864,-23.00418338864,115.948711218223,-25.9487112182231,0.178717182639565,-0.0758763436964198,-0.0869682437790333,0.212745214586298
17,0.0307122138735742,-0.0128767835246854,-0.0155116207682549,0.000943240081016165,0.0367377464444396,112.746959101711,-22.7469591017113,116.796678296756,-26.7966782967555,0.184347022050265,-0.0772916177952303,-0.0931069673964882,0.220514684540454
18,0.031593664615478,-0.0130768691903652,-0.0165070307300386,0.000998159643835306,0.0379690165158339,112.48505277603,-22.4850527760302,117.586128813313,-27.5861288133126,0.18963784283,-0.0784926121870658,-0.0990818171070746,0.227905261199483
19,0.0324154368607683,-0.0132475600664563,-0.0174516076097679,0.00105076054687446,0.0391256565792082,112.228881916187,-22.2288819161873,118.296838899541,-28.2968388995408,0.194570449344348,-0.0795171672656441,-0.104751546277118,0.2348478786267
20,0.0331821493596098,-0.013389766747907,-0.0183290037430874,0.00110105503612345,0.040203149974858,111.975218392838,-21.9752183928382,118.91518153766,-28.9151815376604,0.199172565183732,-0.0803707487869567,-0.110018029670393,0.241315426019556
21,0.0339119635393531,-0.0134907539091628,-0.0191454151467636,0.00115002127109441,0.0412136947297125,111.69350119145,-21.6935011914502,119.447433526895,-29.4474335268948,0.203553202517125,-0.0809769142206648,-0.114918458263887,0.247381120826605
22,0.0346151950039144,-0.0135494336579497,-0.0199002444183395,0.00119821172515902,0.0421641862902612,111.376876671257,-21.3768766712565,119.89455692147,-29.8945569214699,0.207774279735381,-0.0813291336011385,-0.11944924620852,0.25308635228248
23,0.0352880076829051,-0.0135830593398912,-0.0205740868085573,0.00124524348622877,0.0430469050602459,111.052712712234,-21.052712712234,120.243613233446,-30.243613233446,0.211812771205913,-0.0815309684267179,-0.123493918418711,0.258384784275186
24,0.0359354936824772,-0.013599681461918,-0.0211572153338488,0.00129135970620336,0.0438627268047923,110.72900045745,-20.7290004574504,120.487678385771,-30.487678385771,0.21569924179158,-0.0816307410679353,-0.126994089638948,0.263281673498153
25,0.0365814490076266,-0.0135951713587358,-0.021664508482637,0.00133820241149759,0.044636106724996,110.387137138458,-20.3871371384582,120.635147185473,-30.6351471854733,0.219576524655622,-0.0816036696202627,-0.130039066522431,0.267923809873925
26,0.0372459968100084,-0.013576753088746,-0.0221042619959801,0.00138726427837115,0.0453893258508083,110.027595532375,-20.0275955323752,120.687723623006,-30.6877236230056,0.223565407022859,-0.0814931157787872,-0.132678643433254,0.272444933078081
27,0.0379316523207859,-0.0135666790945054,-0.0224642942910458,0.00143881024778498,0.0461249341184677,109.680157394208,-19.6801573942075,120.635325486866,-30.6353254868658,0.227680986319243,-0.0814326476260831,-0.134839701626926,0.276860348850346
28,0.0386355022435581,-0.0135759528531983,-0.022741661806976,0.00149270203361199,0.0468422001108736,109.360732541512,-19.3607325415122,120.481953628729,-30.4819536287291,0.231905775771658,-0.0814883124441674,-0.136504572670925,0.281165666932014
29,0.0393582433732397,-0.0136003071399268,-0.0229552165519578,0.00154907132142717,0.0475497806795656,109.062676429455,-19.0626764294549,120.252354406861,-30.2523544068615,0.236243957822567,-0.0816344966382163,-0.137786413877298,0.28541284921708
30,0.0400909355525314,-0.0136423819907765,-0.0231115351874174,0.00160728311347722,0.0482445930501929,108.792717837951,-18.792717837951,119.962495156961,-29.9624951569609,0.240641870063213,-0.0818870467633642,-0.138724701004906,0.28958339165782
31,0.0408152939149413,-0.0137187005112052,-0.0231947918772848,0.00166588821736305,0.0489089902912516,108.578354671028,-18.5783546710281,119.608996672701,-29.6089966727007,0.244989759393405,-0.0823451411236804,-0.139224441040125,0.293571370295628
32,0.0415228706488815,-0.0138350777734507,-0.0231988590251347,0.00172414878692374,0.0495352927112503,108.427647395603,-18.4276473956032,119.192125133093,-29.1921251330931,0.249236918660753,-0.0830436841143501,-0.139248853692285,0.297330688542919
33,0.0422212579746944,-0.0139803904356545,-0.0231382448380297,0.00178263462496569,0.0501344623575804,108.320846948754,-18.3208469487537,118.723780174858,-28.7237801748576,0.253428919415933,-0.0839159089775181,-0.138885023037393,0.300927145003484
34,0.0429140235629158,-0.0141486711455538,-0.0230149191899206,0.00184161341835849,0.050709809887852,108.247288595441,-18.247288595441,118.204792383484,-28.2047923834838,0.257587176247994,-0.0849259972722315,-0.138144773048743,0.30438061157174
35,0.0435939271852412,-0.0143440329756044,-0.022809432394959,0.00190043048743211,0.0512489217019982,108.213139716727,-18.2131397167274,117.619688782553,-27.6196887825527,0.261668230403608,-0.0860986373085496,-0.136911358913319,0.307616576842726
36,0.0442585879183364,-0.0145587544770692,-0.0225147154911908,0.00195882260452511,0.0517464235488595,108.2084943431,-18.2084943430995,116.962822881631,-26.9628228816312,0.265657790626269,-0.0873874818551573,-0.1351423498871,0.310602782406119
37,0.0449126739096233,-0.014769905809276,-0.0221454348499379,0.00201714827771216,0.0522084157968798,108.203879642106,-18.203879642106,116.246875400948,-26.2468754009483,0.269583877008543,-0.0886548968143819,-0.132925779411392,0.313375845119326
38,0.0455484187620389,-0.0149612062960462,-0.0217032905926006,0.00207465845172206,0.052626314407355,108.183706348099,-18.1837063480993,115.477255351848,-25.4772553518482,0.273399872521242,-0.089803159039893,-0.130271852296522,0.315884240140186
39,0.046140924049482,-0.0151263478550967,-0.0211703522640666,0.00212898487214006,0.0529714553939962,108.150660785273,-18.1506607852733,114.646576606632,-24.6465766066321,0.276956326827623,-0.0907944048925372,-0.127072942761504,0.317955914729869
40,0.0466689584944735,-0.0152477830015113,-0.0205442793605147,0.00217799168695889,0.0532217435627858,108.093362364644,-18.0933623646438,113.759715275081,-23.7597152750811,0.280125801287356,-0.0915233073320006,-0.123315002163954,0.319458244674585
41,0.0471255146825605,-0.0152957656177139,-0.0198445154953133,0.00222081413409623,0.0533720842311034,107.982136332593,-17.9821363325929,112.835919447538,-22.8359194475385,0.282866234589199,-0.0918113182335771,-0.119114738867427,0.320360649646479
42,0.0475032235711179,-0.0152522669819788,-0.019076969630505,0.00225655624964761,0.0534145922760849,107.80071118581,-17.8007111858101,111.880057009637,-21.8800570096371,0.285133394784621,-0.0915502219806648,-0.114507620831363,0.3206157999765
43,0.0477884886372019,-0.0151167173680297,-0.0182296776897297,0.00228373964622798,0.0533345660794601,107.553490935948,-17.5534909359482,110.880146143604,-20.8801461436037,0.286845670091248,-0.0907365988477172,-0.109421834872327,0.320135450657023
44,0.047973717234863,-0.0148821077990451,-0.017307636634379,0.00230147754533059,0.0531272901976064,107.23460991173,-17.2346099117301,109.838090523838,-19.8380905238377,0.28795748640374,-0.0893283781455287,-0.103887374756176,0.318891297704721
45,0.0480565180494021,-0.0145316795023721,-0.0163355754509381,0.00230942892703251,0.0527963034833449,106.824648552952,-16.8246485529521,108.774142277733,-18.7741422777332,0.28845449009245,-0.0872249670010328,-0.0980526737751386,0.316904582733163
46,0.0480214729070983,-0.0140623476606311,-0.0153228335445677,0.00230606186016718,0.0523316415730499,106.321855373194,-16.3218553731944,107.696996817628,-17.6969968176282,0.288244135096629,-0.084407849103428,-0.0919737907837196,0.314115495636554
47,0.0478455336704699,-0.0134911393816814,-0.0142618146771586,0.00228919509221207,0.0517165862360775,105.747008567939,-15.7470085679389,106.598286098905,-16.5982860989047,0.287188077253721,-0.0809792279812808,-0.0856051301149978,0.310423686891222
48,0.0475242446916776,-0.0128349983016126,-0.0131647063644669,0.00225855383351445,0.0509568494765864,105.113454307929,-15.1134543079292,105.483280845329,-15.4832808453292,0.285259571978857,-0.0770408061321287,-0.0790198461252518,0.305863442236413
49,0.0470745074764639,-0.0121076245510179,-0.0120662183964459,0.00221600925415166,0.050081907439821,104.423913967331,-14.4239139673309,104.376634292701,-14.3766342927007,0.282560068886338,-0.0726748172330005,-0.072426280891032,0.300611689314652
