"PercentStance","InterpV.N","InterpML.N","InterpHz.N"
0,0.226995634445428,-0.0518922658800938,-8.39542978389494e-05
1,0.231198658431103,-0.0600565288780851,0.00613544275200878
2,0.235199906353370,-0.067629788313294,0.0130431855974705
3,0.239029324744624,-0.0744226005783488,0.0203859303372131
4,0.242735742980525,-0.0802986794718214,0.027931345315988
5,0.246308460005559,-0.085192537736764,0.0354747990922815
6,0.249752363546197,-0.0890589046637532,0.0428478966775471
7,0.253055194935577,-0.091894184514162,0.0499167279504067
8,0.256157932756155,-0.0937594025804676,0.0565853811052456
9,0.259039986045798,-0.094732248942128,0.0627968839856247
10,0.261648354773798,-0.0948667481521769,0.0685172547609049
11,0.263854681781520,-0.094201721745742,0.0737048628941
12,0.265557582369458,-0.0927446827231499,0.0783523880736984
13,0.266646472594107,-0.0905053038846133,0.0824732086496723
14,0.266963952278139,-0.0875259987551974,0.0860885354603184
15,0.266416203805567,-0.083845859444418,0.089222400294106
16,0.264949709280290,-0.0795305089316491,0.0918981596196427
17,0.262500924734172,-0.0746984855398952,0.0941243138398272
18,0.25906913665723,-0.0694701286350365,0.0958970560266663
19,0.254673657139493,-0.0639848331057096,0.097207256447061
20,0.249319202185767,-0.0584180649367857,0.0980456904893153
21,0.243087349796711,-0.0529303907146731,0.0984224295759697
22,0.236089892291172,-0.0476828877405481,0.0983817337714735
23,0.228413815434182,-0.0428510674251925,0.0979989405144841
24,0.220210568518092,-0.0385675734579232,0.0973870756818266
25,0.211664533885512,-0.0349343528602665,0.0967009204143425
26,0.202932615946733,-0.0320392421755059,0.0961182042635327
27,0.194204221253967,-0.0299058249055621,0.09582755003747
28,0.185658814608953,-0.0285182672050151,0.0960093926458913
29,0.17742110758606,-0.0278513146609093,0.0968175223971446
30,0.169643739381936,-0.0278316961749187,0.0983889985759466
31,0.162479724991120,-0.0283688246131274,0.10084447329479
32,0.156052341406057,-0.0293869119780187,0.104276910257311
33,0.150549890982219,-0.0307855452845365,0.108746990179539
34,0.146167145452963,-0.0324643464455001,0.114273546412973
35,0.143012677433745,-0.0343469926485706,0.120808898293115
