"PercentStance","InterpV.N","InterpML.N","InterpHz.N"
0,-0.0540850330759992,-0.00533441495667325,0.046049059366041
1,-0.0584504341204005,-0.011102920916114,0.0456963188592522
2,-0.0593299495725073,-0.0174905697080656,0.0463629506274842
3,-0.0570176554577472,-0.024474059362693,0.0480614494077042
4,-0.0519969602944314,-0.0320289618678759,0.0507451776743724
5,-0.0448626555630314,-0.0400225503217901,0.0542329808954962
6,-0.0362948056884995,-0.0482354031719659,0.058237944668458
7,-0.026894098615908,-0.0563377083542671,0.0623643577640358
8,-0.016971451917651,-0.0639601997200447,0.0662453478317852
9,-0.00644434196479845,-0.0707686240123006,0.0697043799161649
10,0.00501192759417189,-0.0764526351794474,0.0726613079666885
11,0.0177969983298293,-0.0807954807649726,0.0751472255721938
12,0.032379078977692,-0.0835881755829624,0.077134407856179
13,0.0490359044687273,-0.0847233419358208,0.0786101234376795
14,0.0678303857309257,-0.0841580773189507,0.0795128583168459
15,0.0886741992462266,-0.0819577541999179,0.07985856334283
16,0.111546351023695,-0.0782437114999029,0.0797666313178674
17,0.136483753732023,-0.0731644034729044,0.07942638220907
18,0.163367805160991,-0.0669127099288284,0.0790794633191973
19,0.19201829960539,-0.0596357010162136,0.0788879581439794
20,0.222124766945692,-0.0515375340174984,0.0790051321851541
21,0.253190837313282,-0.0428662652561036,0.0794479927093783
22,0.284672382683395,-0.0340147678647663,0.0801743451492317
23,0.316294233304771,-0.0254096252894538,0.0810595442657317
24,0.348121059265362,-0.0174271363690013,0.0819685455526287
25,0.38057530662785,-0.0102835934823165,0.0828095294224019
26,0.414402620952147,-0.00399455618188814,0.0835393887297382
27,0.450326314856981,0.00152424436984349,0.0841716300003942
28,0.488658440027274,0.00644503248881533,0.0846506574512931
29,0.529070258507074,0.0109042589897962,0.0849505196088718
30,0.570755328699013,0.0151025622209791,0.0850043790456617
31,0.612444637068028,0.0191968079426038,0.0847839335397279
32,0.652728348373762,0.0233235079357399,0.0842277427708822
33,0.690374889165184,0.0275839838299131,0.0832873868591062
34,0.724439158046017,0.0319838565059592,0.0819874952661026
35,0.754152541909942,0.0364437544265693,0.0803765393183856
36,0.778881652419905,0.0408471659601488,0.078606464437523
37,0.798583021395655,0.0452447584841234,0.0768092629178135
