"PercentStance","InterpV.N","InterpML.N","InterpHz.N"
0,0.0369186869834622,-0.0160027730639567,-0.0168525418645293
1,0.0356872489813177,-0.0138083762946702,-0.0143836739263337
2,0.0344718800911666,-0.0115736091278432,-0.0118076310800445
3,0.0333186995818025,-0.00940783753097281,-0.00921203924961735
4,0.0322642925292736,-0.00741149994601178,-0.00668168557594984
5,0.0313634297571722,-0.00565146089625392,-0.00432149761506161
6,0.0306652006620937,-0.0041917936322776,-0.0022036845534644
7,0.0301980643569829,-0.00309832406345858,-0.000363242524230474
8,0.029989978758617,-0.00240141544966185,0.00115225080662423
9,0.0300554826163418,-0.00210276977412628,0.00230678854156651
10,0.0303713941962434,-0.0022072273544967,0.00311639968805299
11,0.0308980949096571,-0.00269904051121312,0.00360734111132409
12,0.0315976127252364,-0.00352464376787737,0.00378484518017058
13,0.0324107180481098,-0.00462600448125889,0.00368521533787548
14,0.0332642660382604,-0.00595172154118897,0.00337396561716205
15,0.034107918983164,-0.00742769800888169,0.00288660246275515
16,0.0349055853544612,-0.00896837301439039,0.00225002735390355
17,0.0356117946500455,-0.0105085038949527,0.00152709889698766
18,0.0361950667485352,-0.0119868690362219,0.000771853565389073
19,0.0366528322710179,-0.0133292358089252,-7.95617017420547e-07
20,0.0369822820053932,-0.0144796382154342,-0.000760142668864709
21,0.037177643677975,-0.015410889559334,-0.00145507108461705
22,0.037259977561349,-0.0160965425060483,-0.00207231987514176
23,0.0372629904859808,-0.016513753192604,-0.00261454291151105
24,0.0371970508039495,-0.0166718597863223,-0.00305350517558255
25,0.0370723569012228,-0.0165946349574006,-0.00337229264796441
26,0.0369161455556295,-0.0162974181370149,-0.00359592082223438
27,0.0367444170693202,-0.0158115819221121,-0.00373121655554893
28,0.0365590609536461,-0.0151891329264783,-0.00376018895505402
29,0.0363790988795879,-0.014471189023425,-0.00369618250787521
30,0.0362341771737058,-0.0136905018041458,-0.00356768557444702
31,0.036133208373176,-0.0128990673410348,-0.00336891086808145
32,0.0360822779648871,-0.0121437749389358,-0.00309868855860896
33,0.0361014899832,-0.0114415356422864,-0.0027925488242993
34,0.0361944721824744,-0.0108110472543509,-0.00246707432114901
35,0.0363471714796409,-0.0102815868073714,-0.00210850556303276
36,0.0365659481813734,-0.00985891286501517,-0.00172544259676731
37,0.0368657894033592,-0.0095341284016774,-0.0013345578187276
