"PercentStance","InterpV.N","InterpML.N","InterpHz.N"
0,0.0252759183526214,-0.000768831773760829,-0.0229377621538992
1,0.0263546602446696,-0.000923675658649734,-0.0227179182187632
2,0.0272177284564289,-0.00104185854929309,-0.0221523480589502
3,0.0278234634829736,-0.00116615568380758,-0.0213009975020128
4,0.0281471691216497,-0.00132185365547274,-0.0202430823839094
5,0.028209313004006,-0.00150882059421293,-0.019098458571538
6,0.0280287326058835,-0.00177318002467648,-0.0179095040493907
7,0.0276886488795001,-0.00211775856851468,-0.0167641948110154
8,0.0272579965218631,-0.00257055493944484,-0.0157062210372865
9,0.0267684357899693,-0.00318159434643054,-0.0147358755302127
10,0.0262774134067449,-0.00394588285700444,-0.0139112885607335
11,0.0258002536423762,-0.00487558901551779,-0.0132133591390407
12,0.0253816107824499,-0.00593260347700531,-0.0126505513085402
13,0.0251047818213631,-0.00705718181957043,-0.012242426639538
14,0.0249987193064317,-0.00823893613563849,-0.0119476007884481
15,0.0250830784470747,-0.0094155108352138,-0.0117842288752716
16,0.0253396961231966,-0.0105565016748814,-0.0117185391263357
17,0.0257474219821174,-0.0116579575183986,-0.01171492578055
18,0.0263167685027268,-0.012677381922519,-0.0117917418998262
19,0.0270070535692703,-0.0136327747210898,-0.0119025803307292
20,0.0277962853437,-0.0145124449947627,-0.0120635317509414
21,0.0286781635489768,-0.0152930714822833,-0.0122823120245092
22,0.0296325424915305,-0.0160004771539592,-0.0125195811773973
23,0.0307035262538579,-0.0166097524138193,-0.0127980527412204
24,0.0319175755799561,-0.0171361604794324,-0.0130850327710202
25,0.0332763847460361,-0.0175920080145125,-0.0133667996097811
26,0.0347829492418622,-0.0179442607798485,-0.0136652926980769
27,0.0364054197553434,-0.0182136131758337,-0.0139453573167838
28,0.038172787391439,-0.0183690835363218,-0.0142331786564138
29,0.040116574837728,-0.0183862460725442,-0.0145306576356145
30,0.0422258883660124,-0.0182701107656464,-0.0148236475483132
31,0.0445161214133262,-0.0179658756038074,-0.0151522694311665
32,0.04696474293546,-0.0174834169962982,-0.0154895217293653
33,0.0495495883794619,-0.0168305274304266,-0.0158339538539216
34,0.0522219168297832,-0.0160138504055732,-0.0161919555342395
35,0.0548408321336049,-0.0151175115671796,-0.0165121976070453
36,0.057258037800228,-0.0141877355735531,-0.0167963866108012
37,0.0592823844232478,-0.0133170713918,-0.0169884169227994
38,0.0607566223005983,-0.0126069043848297,-0.0169956486719971
39,0.0616909367830706,-0.012082731196086,-0.0167895213470046
40,0.0621863229066416,-0.011786995030063,-0.016347999026608
41,0.062422433602208,-0.0116755576586064,-0.0157561605933511
42,0.0625601148987184,-0.0116808139955055,-0.0151308711257364
43,0.0626887545708455,-0.0117671831286273,-0.0145266749891562
44,0.062902734382523,-0.0118415479690711,-0.0140206914078271
45,0.0632116674991847,-0.0118649031491944,-0.0136091390491017
46,0.0635517604503724,-0.011794543337137,-0.0132588175960646
47,0.0638369830692726,-0.0115725302263271,-0.0129429372447817
48,0.06395501619437,-0.0112265437463372,-0.0125612362304115
49,0.063881755048527,-0.0107586189977187,-0.0120929924731935
50,0.0636475775595609,-0.0102036596886454,-0.0115552727445255
