"PercentStance","InterpV.N","InterpML.N","InterpHz.N"
0,0.0199523902665744,-0.0048477991312761,0.00605168713328454
1,0.0218598298657212,-0.00500393401114522,0.00728331025545069
2,0.0238465511984446,-0.0051368811774191,0.0086170996434755
3,0.0259022298073584,-0.00524566669280753,0.0100468974234412
4,0.0280149971646408,-0.00533096749540562,0.0115652893966211
5,0.0301756692620745,-0.00539185130192192,0.0131638311933939
6,0.0323779856267478,-0.00542597775427619,0.0148341906985707
7,0.0346171376918109,-0.00543037019945538,0.0165667415756181
8,0.0368853367047947,-0.00540474352578958,0.0183510457853108
9,0.0391726632540271,-0.00535122504182582,0.0201746813005474
10,0.041469535191992,-0.00527370478068813,0.0220248804092914
11,0.043770718973129,-0.00517405597731935,0.0238885139224044
12,0.0460747197111762,-0.00505220048669508,0.0257529322846314
13,0.0483813450302936,-0.00490740795419522,0.0276049127550179
14,0.0506867141074398,-0.00474290504089797,0.0294306627235089
15,0.0529830874829728,-0.00456505963535521,0.0312148883969652
16,0.0552603253674121,-0.00438127261580126,0.0329421539954953
17,0.0575103937695334,-0.00419605093092798,0.0345964569669706
18,0.0597278552729016,-0.00401136637689061,0.0361628971052989
19,0.0619089087525591,-0.00382845839418615,0.0376273379753569
20,0.0640469534054656,-0.00365178628348382,0.0389770624630017
21,0.0661330630696353,-0.00348827406628139,0.0401996102118583
22,0.0681582796745434,-0.00334597693523449,0.0412838542070207
23,0.0701186394157537,-0.00323010712490618,0.0422193592394202
24,0.0720153369522189,-0.00314360047854906,0.042998415044937
25,0.0738528311335638,-0.00308788298472779,0.043615172553098
26,0.0756334955664768,-0.00306633739511458,0.0440658014096211
27,0.0773573648522896,-0.00308388049226247,0.0443469293542646
28,0.0790241467842491,-0.00314608248332121,0.0444571517259356
29,0.0806375932110886,-0.00325544324427475,0.0443971910081438
30,0.0822052855777249,-0.00341186677120334,0.044170973704163
31,0.0837367222415349,-0.00361382840205998,0.0437840884349606
32,0.085238050215181,-0.0038619938152506,0.0432433887882242
33,0.086711111534525,-0.00415844157241445,0.0425553536604457
34,0.0881544678052659,-0.00450587717955431,0.0417279106447108
35,0.0895677824792721,-0.0049038678816448,0.040769847705123
36,0.0909521726850127,-0.00534970675646326,0.0396924955554248
37,0.0923094405205006,-0.00583968181912598,0.0385078951078215
38,0.0936381641255095,-0.0063732760310282,0.0372285253055366
39,0.0949338106538315,-0.00695206995729297,0.0358657537276137
40,0.0961900861056716,-0.00757837386914807,0.0344312378605416
41,0.0974040097518225,-0.00825180754737644,0.0329365560729103
42,0.0985770301270765,-0.00896998302147218,0.0313952853170994
43,0.0997138086725579,-0.00972912937671012,0.0298214689602333
44,0.100816658995689,-0.0105275815199321,0.028229785765044
45,0.101884989885968,-0.0113652388868688,0.0266335941356424
46,0.10291665263107,-0.0122433407015869,0.0250462704931557
47,0.103912144202697,-0.0131604076615128,0.0234804607794967
48,0.104874455603795,-0.0141123953467123,0.0219496284870797
49,0.105807850384468,-0.0150938661869612,0.0204663217448
50,0.10671310268366,-0.0161017040610113,0.0190419487854504
51,0.107587474371616,-0.0171345835375696,0.0176854110032364
52,0.108425594714366,-0.0181918781225611,0.0164043562110153
53,0.109223126310506,-0.0192693657129965,0.0152048034936723
54,0.10997737514954,-0.02035970990328,0.0140930814847553
55,0.110687114840558,-0.0214538706637937,0.0130742560716365
56,0.111348248748727,-0.0225454313045363,0.0121523945920597
57,0.111953375223312,-0.0236299776354396,0.0113290054034477
58,0.11249227184053,-0.0247041429807232,0.0106038058015033
59,0.112956129242079,-0.0257617648890522,0.00997432144299096
60,0.113338300725328,-0.0267942003662915,0.00943829787467981
61,0.113634455421036,-0.0277916911008842,0.00899306814027365
62,0.113839055573277,-0.028747512269173,0.00863601601846187
63,0.113945494081486,-0.029657433743918,0.0083623749418781
64,0.113947010543283,-0.0305189246542176,0.00816611088228832
65,0.113840710122053,-0.0313274974038787,0.00803962735003528
66,0.113627746879464,-0.0320774622112704,0.00797656413746852
67,0.113312403325188,-0.0327625680121272,0.00797060740152737
68,0.112897187523752,-0.033379423870269,0.00801593028262379
69,0.112382165821347,-0.0339265534627023,0.0081049662476472
70,0.111765536366094,-0.0344041008144677,0.00822968206238161
71,0.111047631680534,-0.0348105341102743,0.00838116887871883
72,0.110230730010934,-0.0351425168480556,0.00855215460413895
73,0.109317455524322,-0.0353953008584092,0.00873587853573952
74,0.108306080870015,-0.0355662728583654,0.00892579129251634
75,0.107191258251738,-0.0356544543193657,0.00911382158917435
76,0.105966454962438,-0.0356603082072315,0.0092919277262517
77,0.10462865999908,-0.0355816639724278,0.00945163448526264
78,0.103178435362036,-0.035413546474972,0.00958581259585365
79,0.101618931395819,-0.0351489915797399,0.00968727996570075
80,0.0999512013214139,-0.0347831736793122,0.00974949794501469
81,0.0981747231972609,-0.0343129474780227,0.00976537874574665
82,0.0962888451958229,-0.0337365823960444,0.00972890753466973
83,0.0942968519044401,-0.0330499136777299,0.00963456064513116
84,0.0922054681839083,-0.0322473846187719,0.0094787876028765
85,0.0900236686980044,-0.0313233910467503,0.00925850077229381
86,0.0877577304810751,-0.0302763231585017,0.00897252004805277
87,0.0854104789640372,-0.0291082227038171,0.00862027522029701
88,0.0829816451008357,-0.0278242527081361,0.00820332395181525
89,0.0804722014094928,-0.0264296390224924,0.00772451412904282
90,0.0778852348475281,-0.0249304543989727,0.00718978474885856
91,0.0752261815102412,-0.0233338616180037,0.00660704102960013
92,0.072498833661971,-0.0216514632666163,0.00598673600763657
93,0.0697054385365619,-0.0198987332164734,0.00533934459003026
94,0.0668484366763813,-0.0180944880462293,0.00467606981453005
95,0.06393555966082,-0.0162572561510449,0.00400814335835757
96,0.0609804491902796,-0.0144049669646032,0.00334813420862677
97,0.0580015367149443,-0.0125540520326417,0.00270762694951151
98,0.0550163956768018,-0.0107226298373209,0.00209722741683142
99,0.0520412406685706,-0.00892928197026134,0.0015245053358061
100,0.0490916470045792,-0.00719261305303708,0.000995452194610796
