"PercentStance","APAngle.Convert","MLAngle.Convert","InterpV.BW","InterpML.BW","InterpHz.BW","NetGRF.BW"
0,-37.6986642965801,3.99298528562588,0.0771318077417739,0.00538409208429161,-0.0596113633820659,0.0976310342941977
1,-37.0269576723128,-0.541867828581076,0.0815319140282018,-0.000771101096891532,-0.0614988690671809,0.102128147435200
2,-36.4271670365249,-4.32469106277939,0.0848242123766812,-0.00641472659760415,-0.0625999061436106,0.105617441608075
3,-35.3255197176216,-7.47798016054954,0.0873041792844603,-0.0114596808023916,-0.0618732026513139,0.107618015271405
4,-33.2189967339321,-10.2442050519731,0.089111312472455,-0.0161046429455305,-0.058355015184759,0.107728795278607
5,-29.6963882265487,-12.8940921632533,0.0903062842693588,-0.0206731003421683,-0.0515022506577561,0.105995678586959
6,-24.5230405657793,-15.5060498461041,0.0908955480719106,-0.0252179025092473,-0.0414676394158541,0.103041294561851
7,-17.7682857740688,-17.9687195014448,0.0908620002697556,-0.0294680203147138,-0.029117128525989,0.0998602748238178
8,-9.92704128907515,-20.0602086388564,0.090333049758911,-0.0329860831355991,-0.0158095767720800,0.0974581155014135
9,-1.9469980497082,-21.5785678792103,0.0894302773615538,-0.0353692610226524,-0.00304014762747478,0.096218509819316
10,5.01661386454956,-22.3542354022442,0.0886982178762802,-0.0364759116443209,0.00778600558544478,0.0962210365132748
11,9.9212870041008,-22.3539344994751,0.0888707569760138,-0.036546320299746,0.0155444559813739,0.0973410246745851
12,12.202594583594,-21.7309295537973,0.0903040142798346,-0.0359928120554543,0.0195286995090625,0.0991547659935068
13,11.8555882607674,-20.7716822007680,0.0932153591957329,-0.0353564846621552,0.0195681066860047,0.101597711573291
14,9.38982605285325,-19.7602891882858,0.0978175506015368,-0.0351399210313213,0.0161757456319166,0.105189077391715
15,5.84447084646469,-18.8783256328172,0.103938537872511,-0.0355421933422833,0.0106392036934398,0.110361496083942
16,2.49011613535988,-18.1712365913986,0.111194043751695,-0.0364968962340978,0.00483561873745674,0.117130363310076
17,0.312218694677028,-17.6236161535724,0.119036650042776,-0.0378146584569015,0.00064866619639959,0.12490033312787
18,-0.330153579084978,-17.1783182934156,0.126557975333848,-0.0391237629573955,-0.000729268915373921,0.132469323927090
19,0.28944364377098,-16.7328429742294,0.133089423588961,-0.0400119108736356,0.000672339494045285,0.138975536420613
20,1.57702965884130,-16.1563429967162,0.138544196961599,-0.0401363601564475,0.00381430362117310,0.144291270804775
21,2.87569644674953,-15.3163763518954,0.143414373352032,-0.0392777949636505,0.00720407085643876,0.148870165909988
22,3.7093427490705,-14.1361465773914,0.148428898150938,-0.0373823264253377,0.00962277081985475,0.153366143113543
23,3.90241144436109,-12.6605441497735,0.154222005459590,-0.0346438509659587,0.0105203225873566,0.158414963198150
24,3.5943317973137,-11.0227160563854,0.161157615556982,-0.0313921805598983,0.0101231716213080,0.164498403201952
25,3.07131358186287,-9.40565035455178,0.169059881743876,-0.0280048113660130,0.0090710663121892,0.171603605203793
26,2.63762180702284,-8.00502619193472,0.177328591763939,-0.0249377716567545,0.0081691261099792,0.179259745993313
27,2.54181141518113,-6.94702925966585,0.185284863996620,-0.0225762594325105,0.00822518500669663,0.186836350811624
28,2.92495321320747,-6.22860270732615,0.192697764502476,-0.0210310137190225,0.0098457877695698,0.194091915130706
29,3.76612232485584,-5.78651766374392,0.199881008417120,-0.0202556540553382,0.0131573801549062,0.201335107965787
30,4.871627265279,-5.50632061984226,0.207035128109637,-0.0199582666396323,0.0176458991458385,0.208742076341349
31,5.922629188547,-5.27009712378631,0.214134274974666,-0.0197519223176216,0.0222141045277269,0.216187632842714
32,6.59180347183533,-5.00937098899026,0.221365262032741,-0.0194034338833082,0.025580743559459,0.223681574838748
33,6.64803510696947,-4.71551381702729,0.228929207200492,-0.0188838138245730,0.0266825288934634,0.231251243633753
