"PercentStance","APAngle.Convert","MLAngle.Convert","InterpV.BW","InterpML.BW","InterpHz.BW","NetGRF.BW"
"0","-18.5446768143169","-25.2396752621219","0.1713726447664","-0.0807868391014617","-0.0574891130605731","0.197990138306754"
"5","-14.3607104369456","-29.2706258182788","0.153272558012794","-0.0859092527513737","-0.0392416910559614","0.18003551612117"
"10","-12.4754090615306","-30.5522427459777","0.152020372184408","-0.0897336516397015","-0.033633658831779","0.179704047817776"
"15","-11.2783212953534","-29.2240555189012","0.162005071962613","-0.0906308579798795","-0.0323080680868281","0.18842347789828"
"20","-9.83795493375145","-26.2621067257214","0.178475554727542","-0.0880612919815714","-0.0309498517577321","0.201410546160307"
"25","-7.8061940750075","-22.8941854505801","0.196894911925008","-0.08314812120622","-0.0269929334225474","0.215429419664156"
"30","-5.23493746789076","-20.2856384306921","0.210591656773532","-0.077840215666162","-0.0192948261734468","0.225344703498084"
"35","-2.92074492217903","-19.199338020447","0.217218761616106","-0.0756407619863163","-0.0110826788274562","0.230278833247648"
"40","-1.52316887644545","-19.9461245773013","0.217310392600045","-0.0788631863763469","-0.00577840858254668","0.231250078709528"
"45","-0.937725947817313","-20.6966595343353","0.211152001552471","-0.0797736245190555","-0.00345610782010821","0.225745306949637"
"50","-0.108539429809113","-19.6697639541817","0.198431985074469","-0.0709308181824994","-0.000375904132252242","0.210728676198921"
"55","1.87367653203916","-18.0613106470094","0.181378601616802","-0.0591481335820326","0.00593352649020383","0.190871437274712"
"60","6.30912611962793","-17.4808478941915","0.169581499482557","-0.0534065271183915","0.0187493126268774","0.17877829518591"
"65","13.4203002739406","-17.8630486988196","0.180394838685411","-0.0581374944308155","0.0430436608962666","0.194357975978299"
"70","NA","NA","NA","NA","NA","NA"
"75","NA","NA","NA","NA","NA","NA"
"80","NA","NA","NA","NA","NA","NA"
"85","NA","NA","NA","NA","NA","NA"
"90","NA","NA","NA","NA","NA","NA"
"95","NA","NA","NA","NA","NA","NA"
"100","NA","NA","NA","NA","NA","NA"
