"PercentStance","APAngle.Convert","MLAngle.Convert","InterpV.BW","InterpML.BW","InterpHz.BW","NetGRF.BW"
"0","-24.2949696089562","-15.8260276210566","0.357391695436952","-0.101307030006872","-0.161330764720915","0.404993276415236"
"5","-19.7148582052213","-14.7179857753148","0.367001171916001","-0.0964040999457194","-0.13151282754892","0.40159585964496"
"10","-15.971028915548","-8.55751553813069","0.348945540434172","-0.0525084220147305","-0.0998676026574419","0.366733776235457"
"15","-15.797713936701","-4.2036268439101","0.353628989375939","-0.0259913953444306","-0.10005167833195","0.368428219733557"
"20","-17.1363677406672","-3.76772537084122","0.365007254675939","-0.0240372476936109","-0.112544553968402","0.382719690988975"
"25","-16.0757606376678","-5.8995189503668","0.374532172130481","-0.0387009568501161","-0.107931528946293","0.39169034576126"
"30","-11.8588129851194","-8.67124452766741","0.374243888554803","-0.0570751543791839","-0.0785846277281531","0.386641442531966"
"35","-9.06177316059676","-12.6867586256949","0.384390265295719","-0.0865327460280025","-0.0613063344137654","0.398750873138245"
"40","-7.05910651733919","-14.7021860838571","0.401684876879707","-0.105396435738725","-0.0497413813278492","0.418250348471696"
"45","-7.897933224544","-12.8028517961042","0.4244050650586","-0.0964446796894885","-0.0588754655107386","0.439189658264979"
"50","-8.93645393736004","-10.6360719858997","0.459106533407671","-0.086218652782486","-0.072193459904993","0.472677861506428"
"55","-9.75209534240159","-9.78005781281307","0.503053487156339","-0.0867121208644943","-0.0864593387587844","0.517742233262439"
"60","-10.8373001794703","-8.02782278628571","0.526212723739673","-0.0742149688515791","-0.100735525923068","0.540883849278349"
"65","-12.8158018162682","-4.68447983836448","0.512238692084973","-0.041973997604017","-0.116526349139955","0.526999700367726"
"70","-11.1801739333009","-2.03613765406996","0.489974666092455","-0.0174197134208635","-0.0968414152567583","0.499756820400692"
"75","NA","NA","NA","NA","NA","NA"
"80","NA","NA","NA","NA","NA","NA"
"85","NA","NA","NA","NA","NA","NA"
"90","NA","NA","NA","NA","NA","NA"
"95","NA","NA","NA","NA","NA","NA"
"100","NA","NA","NA","NA","NA","NA"
