"PercentStance","APAngle.Convert","MLAngle.Convert","InterpV.BW","InterpML.BW","InterpHz.BW","NetGRF.BW"
"0","NA","NA","NA","NA","NA","NA"
"5","NA","NA","NA","NA","NA","NA"
"10","NA","NA","NA","NA","NA","NA"
"15","NA","NA","NA","NA","NA","NA"
"20","NA","NA","NA","NA","NA","NA"
"25","6.60701900383015","-10.7120712312749","0.459330812153059","-0.086891690107938","0.0532034125710512","0.470495020071635"
"30","9.36871340911952","-8.05723417765255","0.451804582268033","-0.063957291036513","0.074542315309826","0.46235751578932"
"35","11.3470984440099","-5.26992374831374","0.420170161723499","-0.0387555603782048","0.0843175223772751","0.430295715575722"
"40","11.9164519700513","-2.94671565028369","0.387076946104046","-0.0199248952815993","0.0816859949423468","0.396103730640016"
"45","11.7026170313828","-1.44106208028029","0.360194207458859","-0.00906125541274011","0.0746097923235735","0.367951891620545"
"50","12.0288989336328","-1.66702014529569","0.342184812674048","-0.00995867400817072","0.0729140360416353","0.350008682556098"
"55","13.6010386285395","-3.82277430386364","0.339100301148707","-0.0226584031850634","0.0820435035063395","0.349619155570222"
"60","15.9722414521735","-5.65052949581428","0.345525602155108","-0.0341867588957568","0.0988967335767312","0.361022492568806"
"65","18.1590433816162","-5.98083883280262","0.341658482656968","-0.0357942360928455","0.112061029502171","0.361343908820972"
"70","18.445784601027","-5.52664315209789","0.322159019840766","-0.0311715885213154","0.10745404056605","0.341034415902084"
"75","15.4859057235533","-5.65442345155707","0.291189930972566","-0.0288306997266217","0.0806769808412874","0.303531811156919"
"80","10.5760710954053","-6.64872767367909","0.253778565670176","-0.0295819209364909","0.0473836765715744","0.25985354191418"
"85","6.97976191299743","-7.97091311600393","0.206494761127449","-0.0289140536220922","0.0252803338215247","0.210036197232932"
"90","6.44729426774461","-8.93802970078634","0.15076693760855","-0.023712007577056","0.0170372482860788","0.153568214837434"
"95","7.84493139422888","-9.55245972005997","0.0922954105878913","-0.0155318397978476","0.0127166427915957","0.0944531305303455"
"100","0.788273086583388","-7.92643111104289","0.0525968148380063","-0.0073231433811579","0.000723670574667154","0.0531091052380395"
