"PercentStance","APAngle.Convert","MLAngle.Convert","InterpV.BW","InterpML.BW","InterpHz.BW","NetGRF.BW"
0,-3.4908576508391,10.0319301028013,0.0260580793537963,0.00460971721623381,-0.00158960696195912,0.0265103723609439
5,-2.50416240578126,-0.953669425145549,0.0343347082784425,-0.000571542720442912,-0.00150158483785164,0.0343722796839591
10,4.15171673758857,-10.8814943050857,0.0542156509388729,-0.0104221296944855,0.00393541734995826,0.0553483974818851
15,5.30587552458583,-8.78562782616274,0.098000902860228,-0.0151461704432909,0.00910140519077402,0.0995812181938126
20,4.51218940806208,-3.69426176402942,0.144208969188908,-0.00931107272064185,0.0113803623422913,0.144956667721007
25,3.71030888910629,0.683891478578857,0.175366756841905,0.00209330473573086,0.0113721444718357,0.175747566127821
30,3.37311714114941,3.00045832469534,0.189372599510516,0.00992611640216807,0.011161641781729,0.189960762999792
35,3.99839200981161,3.97755215095529,0.185641974964925,0.0129082653658787,0.0129761160162404,0.186542075067532
40,6.13421629934258,3.65798975258173,0.16738313182071,0.0107009459969051,0.0179892036047276,0.16868679411759
45,9.97573236988518,2.04184795300574,0.153783935900788,0.00548271465015375,0.0270491017853208,0.15624088136101
50,12.1807883207089,-1.11818186814979,0.1532434893562,-0.00299107282715875,0.0330786334702192,0.156801497247246
55,12.6152398630779,-3.86249684535133,0.15375109181858,-0.0103805963425094,0.034410382266897,0.157896261588378
60,11.0760296328418,-6.23823374679695,0.161855789348556,-0.0176924552618945,0.0316845284509486,0.165874135602863
65,7.6524156206852,-8.20994882548183,0.175017708183704,-0.0252514588945091,0.0235153290945574,0.178386672867125
70,5.03166949581694,-8.6953596599714,0.181144573760903,-0.0277040008392817,0.0159489932421396,0.183943574638963
75,4.93248335670233,-7.07664968864822,0.17526960166224,-0.0217584490839848,0.0151260081382003,0.177261556733482
80,6.47202544546485,-4.51346982191279,0.15554767051358,-0.0122786624733378,0.0176454910035097,0.157026133834754
85,9.26619289431311,-3.76699856530422,0.114667773113504,-0.00754988947739174,0.0187081011374252,0.116428914235679
90,13.4493809197129,-7.1865642251602,0.0640729766272991,-0.00807903496104161,0.015322704195031,0.0663732054644987
95,20.794167467835,-15.7445683063308,0.0233599754802366,-0.00658580382644501,0.00887090126182447,0.025840939527709
100,86.1770781402735,-86.2173393581817,0.000263830081077522,-0.00399041389977776,0.00394826571892805,0.00561976970973752
