"PercentStance","APAngle.Convert","MLAngle.Convert","InterpV.BW","InterpML.BW","InterpHz.BW","NetGRF.BW"
"0","NA","NA","NA","NA","NA","NA"
"5","NA","NA","NA","NA","NA","NA"
"10","NA","NA","NA","NA","NA","NA"
"15","9.19185601497557","0.538104678021071","0.424755555563927","0.00398929334235986","0.0687334315116227","0.43029929241303"
"20","16.3391168804088","3.50394134181948","0.420218540428843","0.025730681803974","0.123191985722224","0.438659269880883"
"25","19.5676839659952","2.07210911047187","0.430711708043369","0.0155835379604536","0.153095862241396","0.457377049201682"
"30","19.8789337519804","-1.46023209208417","0.453793317595246","-0.0115678166379733","0.164082200284517","0.482685361209637"
"35","18.9851940673088","-4.09640263613254","0.478576401561253","-0.0342745809382321","0.164648749911142","0.507266527455844"
"40","17.5693510421459","-4.57879142448758","0.488106134370381","-0.0390902457848306","0.154549060895627","0.513479364677136"
"45","15.5931729082382","-3.72936999223106","0.4835007524128","-0.0315154797887574","0.13493373496736","0.502964527459245"
"50","13.7040865360953","-3.23575021826937","0.476375005079739","-0.0269316756508742","0.116163704987834","0.491072771567092"
"55","12.7534107561787","-4.07814260847016","0.46538596178406","-0.0331808361535708","0.105335214717616","0.478310117782523"
"60","12.9004097160641","-5.32734053816236","0.428167549796832","-0.0399259841098145","0.098066682174564","0.441065311557015"
"65","13.6016194347164","-5.92855154319085","0.360726693823567","-0.0374591633422943","0.0872797642426092","0.373021036674115"
"70","13.5526426841626","-6.0876654316637","0.296338606356912","-0.0316049385097708","0.0714326340865115","0.30646054063827"
"75","11.7645050466535","-6.18606470083033","0.253610819785812","-0.0274885429221374","0.0528181119746916","0.260506853762017"
"80","9.9190594809806","-6.80433279343657","0.213150490868237","-0.0254330053343627","0.0372737845057297","0.217874515556748"
"85","10.0986437904336","-7.9047662823839","0.15950699031553","-0.0221469485530264","0.0284086270650264","0.163523751734874"
"90","12.8157667873618","-9.69996640040662","0.097286888464324","-0.0166294936686534","0.0221311940378474","0.101148744313938"
"95","18.414489823756","-12.8935768790198","0.0433395291523091","-0.00992096396164124","0.0144293167135672","0.0467434005383912"
"100","28.3040040179731","-19.4044736737919","0.0114719241252473","-0.00404090905434913","0.00617802888351618","0.0136419217856764"
