"PercentStance","InterpV.N","InterpML.N","InterpHz.N"
0,0.0208351117798082,-0.0183554018067032,0.037631005475445
1,0.0223924055014893,-0.0194672099005867,0.039432303456408
2,0.0239221212864335,-0.0205600208772229,0.0410520915726483
3,0.0254045990824884,-0.0216148066140127,0.0424909116349381
4,0.0268345486030399,-0.0226015264108572,0.0437280293731825
5,0.0282079621631765,-0.0234926968018287,0.0447478758121474
6,0.0295103078578999,-0.0242801300275018,0.0455597080288643
7,0.030728579190043,-0.024961759482905,0.046177044217318
8,0.0318643839962428,-0.0255229784872163,0.0465971359262146
9,0.0329245852249425,-0.0259478707999325,0.0468200669879875
10,0.03390886226334,-0.0262371045367665,0.0468665756743594
11,0.0348200414248349,-0.0263968795701416,0.0467573285651402
12,0.0356737064135062,-0.0264200414545885,0.0464892680437239
13,0.036484875530058,-0.0262946310366949,0.0460534317702601
14,0.0372500302457744,-0.0260215308150585,0.0454624456768222
15,0.0379533374194244,-0.0256053374876737,0.0447381866235506
16,0.0385861668344969,-0.0250364386049735,0.0438851371047727
17,0.0391462597575528,-0.0243009622980003,0.0429014516815808
18,0.0396236597179372,-0.0234038232272111,0.0418033093745337
19,0.0400047072326944,-0.0223622532195866,0.0406123744998825
20,0.0402895038063648,-0.0211828122958356,0.0393291861263369
21,0.0404907915254036,-0.0198670756986451,0.0379419625889479
22,0.0406155954142994,-0.0184360990728054,0.0364541085017029
23,0.0406670543906349,-0.0169272067774717,0.0348782053139822
24,0.0406615049741098,-0.0153676589039625,0.033211448460699
25,0.0406287375988432,-0.0137780743418617,0.031442654707826
26,0.0405926677176318,-0.0121947339548852,0.0295828821455516
27,0.0405679370917444,-0.0106651842555458,0.0276636528128217
28,0.0405761481947326,-0.00922170947544951,0.025708001849954
29,0.0406479078812007,-0.00787939835931178,0.0237263963301041
30,0.0408031028489678,-0.00666136447400304,0.0217430422605607
31,0.0410421211046911,-0.00559915923354716,0.0198007959978705
32,0.041359710463096,-0.00470692235580028,0.0179342766806066
33,0.0417507512350501,-0.00397906160182309,0.0161617372476225
34,0.0421966988572041,-0.00341524153546802,0.0145103878173787
35,0.0426656170349144,-0.00302511012988597,0.0130211507750191
36,0.0431316877654572,-0.00280316328651341,0.0117229193246842
37,0.04358433885367,-0.00272454442747059,0.0106217831839825
38,0.0440144381571655,-0.00276905048851766,0.00972206395397074
39,0.0444061558864842,-0.00292925361630379,0.00903816749332619
40,0.0447510106866548,-0.00318980044813338,0.00857486417757623
41,0.0450549721431693,-0.00351915350604995,0.0083121675853307
42,0.0453221613137524,-0.00389022973475202,0.00822905459854505
43,0.045544028708958,-0.00429468756565786,0.00832050911244633
44,0.0457100078007502,-0.00472123401446081,0.00857913781724422
45,0.0458208714521707,-0.0051460789612218,0.00897596962794182
46,0.0458772875100766,-0.00555157379358547,0.00948070289285734
47,0.0458673201666933,-0.00593924441290126,0.0100807232199505
48,0.0457764170560118,-0.00631202063407457,0.0107647906685261
49,0.0456005968120699,-0.00665836699295995,0.0115028579323336
50,0.045339085829448,-0.00696992446490798,0.012261821337452
51,0.0449810856486366,-0.00725925654791481,0.0130296878865535
52,0.0445182428908688,-0.00754360430767671,0.0138009224916793
53,0.0439640847726601,-0.00782569435243488,0.0145512811460792
54,0.0433443255602132,-0.00810718494228744,0.0152503227830314
55,0.0426754622252571,-0.00840840696113886,0.0158881532975902
56,0.0419648710170333,-0.00875239775861421,0.0164667847739612
57,0.0412216900909541,-0.00914444107023439,0.0169739752014095
