"PercentStance","InterpV.N","InterpML.N","InterpHz.N"
0,-0.00831787426622269,-0.00829659793206089,-0.0171230942685078
1,-0.000889371362107442,-0.0120664844151666,-0.0181996638238750
2,0.00707800788590779,-0.0162736479364567,-0.0188994825211424
3,0.0154324422191239,-0.0208426490774703,-0.0189665786524924
4,0.0240953184491414,-0.0256946713755837,-0.0181587410827326
5,0.0330369380494259,-0.0307484606292182,-0.0163084023416489
6,0.0422268246548068,-0.0359564169561130,-0.0133512955787756
7,0.0516811780503765,-0.0412726770905797,-0.00931204757605157
8,0.0614376995053572,-0.0466448612947526,-0.00429600102781585
9,0.0714845980894599,-0.0520461684145131,0.00154611990956521
10,0.081808942839413,-0.0574120192722882,0.00804608339349052
11,0.0923722681612142,-0.0626493114796781,0.0150233421966920
12,0.103081057025446,-0.0676794789225666,0.0223080863000624
13,0.113839150847336,-0.0723870530551246,0.0297533925145682
14,0.124500308727718,-0.076652231019315,0.0372267951900011
15,0.134849931708173,-0.080380761701957,0.0446205903553670
16,0.144696012880002,-0.0834577678641212,0.0518523369464357
17,0.153843534939361,-0.0857915625349431,0.0588618645526243
18,0.162076487587988,-0.0873326469271357,0.065607657660239
19,0.169235370671507,-0.0880238049777066,0.072071227045718
20,0.175181124506453,-0.087848360237093,0.0782373569247178
21,0.179788165833517,-0.0868387978468775,0.0840855592516702
22,0.182990971846432,-0.0850173087268925,0.0896035445678134
23,0.184723210540407,-0.082438780169738,0.0947666790603956
24,0.184928174633598,-0.0791842176105504,0.0995348736629653
25,0.183613318055719,-0.0753131326582726,0.103857823560847
26,0.180801988493634,-0.0709141871357481,0.107674901988570
27,0.176543781967314,-0.0660868315436567,0.110917119351206
28,0.170955116644407,-0.0609103393157090,0.113517687900826
29,0.164179264857994,-0.0555021489456009,0.115423545692178
30,0.156404092141584,-0.0499943155027887,0.116601761814152
31,0.147860901060663,-0.0445098544155733,0.117054928006718
32,0.138760023575816,-0.0392085006649964,0.116832282273269
33,0.129338003604131,-0.0342478195339343,0.116026376142769
34,0.119864148753188,-0.0297611560968906,0.114762004339893
35,0.110585759326557,-0.0258912080777103,0.113198757956530
36,0.101781415365152,-0.0227412120227098,0.111510942783406
37,0.0937370252256947,-0.0203801994466499,0.109847036058360
38,0.0866556644870703,-0.0188777186292374,0.108324948976641
39,0.0806946074212825,-0.0182445770584956,0.107031107259878
40,0.0759577141503371,-0.0184478408451244,0.106008466620146
41,0.0724600681497656,-0.0194560849677683,0.105265228239169
42,0.0701842802037018,-0.0211806018345573,0.104791837771417
43,0.0690799483980823,-0.0235027006286296,0.104569726164580
44,0.069060076384025,-0.0263154928055984,0.104575533881351
45,0.0700461880105625,-0.0294761507932936,0.104766006891404
46,0.0719187630413642,-0.0328405835746153,0.105086184113196
47,0.0745128155491989,-0.036279867676625,0.105490499378491
48,0.077686539750935,-0.0396421865643105,0.105927947836081
49,0.081274560817017,-0.0428017057245248,0.106346674383305
50,0.0850884923502251,-0.0456547004011846,0.106710217466181
51,0.0889858505322869,-0.0480787140590383,0.106991420025933
52,0.0928353424963462,-0.0499975192760142,0.107163878451916
53,0.0965250832673505,-0.0513774160533844,0.107199443746626
54,0.100016200551005,-0.0521853748145247,0.107077156188976
55,0.103271864801328,-0.052431305879203,0.106779852341220
56,0.106267150456032,-0.0521413643024292,0.106294349102110
57,0.109026269996029,-0.0513344020184138,0.105616332265390
58,0.111538179971201,-0.050083157414681,0.104742729176730
59,0.113776502064139,-0.0484838965668216,0.103685767576454
60,0.115724907515839,-0.0466185739737922,0.102475863432903
61,0.117302982994354,-0.0446021210187792,0.101152111062738
62,0.118420090587983,-0.0425375693583054,0.0997602702184967
63,0.119035109175610,-0.0404956558801483,0.0983551515177501
64,0.119106287197779,-0.0385682759117150,0.096976505505548
65,0.118625085294984,-0.0368180828948075,0.0956437639481253
66,0.117619214211408,-0.0352722926982174,0.0943774809752723
67,0.116084635686919,-0.0339804496707672,0.093180886104791
68,0.114049475385175,-0.032962538855863,0.092035042290129
69,0.111581385163769,-0.0322136900333641,0.0909100473092207
70,0.108745048176399,-0.0317417993135856,0.0897532803789374
71,0.105674670602520,-0.0315228764986027,0.0884937635290857
72,0.102542465168800,-0.0315217530630877,0.0870591318028089
73,0.09947550812741,-0.0317225117201868,0.0853802015495386
74,0.0965890073625844,-0.0320746941027492,0.0834094128045526
75,0.0939567710496248,-0.0325227333656690,0.0811271715013186
76,0.09158799004059,-0.0330437427985022,0.0785345994669815
77,0.0894759813894706,-0.033591669500708,0.0756588167304624
78,0.087559255706829,-0.0341241057316355,0.0725631947390835
79,0.085726524231597,-0.0346188690819803,0.0693235382895214
80,0.083895576676771,-0.0350282341744731,0.0660161916085463
81,0.0819798581858339,-0.0353226682401232,0.0627223592333743
82,0.0798871692637781,-0.0354903923335602,0.0595089351563992
83,0.0776030311994966,-0.0354963113871481,0.0564234665015901
84,0.0751544611093542,-0.0353327140991285,0.0534974569660405
85,0.072576419900043,-0.0350079917286502,0.0507268226551185
86,0.0699361712602833,-0.0345051814388699,0.0481024896726816
87,0.0672818331249354,-0.0338317686794064,0.0456170821836537
88,0.0646539934043355,-0.0330059938676853,0.0432372122606584
89,0.0621190692873328,-0.0320267776870418,0.0409246641867705
90,0.0597165446254874,-0.0309162765205373,0.0386395330448845
91,0.0574894984583398,-0.0297029810377297,0.0363292598049343
92,0.0554943762611745,-0.0284030632182831,0.0339434198104907
93,0.0537487241023413,-0.0270558835999386,0.0314538217175800
94,0.052279436334525,-0.0256856173107893,0.0288465865633116
95,0.0511320320934674,-0.0243015108475702,0.0261223696908207
96,0.0503032822607229,-0.0229389607597561,0.0232978737768957
97,0.0497707432918478,-0.0216130809201495,0.0204005737076759
98,0.0495053138754417,-0.0203212653846703,0.0174791230964688
99,0.0494362923493079,-0.0190863557381765,0.0145955422014101
100,0.0495080121047709,-0.0179115215646745,0.0118181575305231
