"PercentStance","InterpV.N","InterpML.N","InterpHz.N"
0,0.030324074245002,0.00280371659101574,-0.0164118549678192
1,0.0343550412230403,0.00135146029599183,-0.0161756853666753
2,0.0386135851855572,-0.00038849029046623,-0.0154970276823492
3,0.043101522535903,-0.00240673919019011,-0.0143506677444008
4,0.0477762526174931,-0.00469544302753478,-0.0127494926659465
5,0.0525843296921586,-0.00722934341413355,-0.0107201002744424
6,0.0574628691596729,-0.00997092811617355,-0.00829052903321731
7,0.0623153797873737,-0.0128948753628654,-0.00551418807235784
8,0.0670414659123034,-0.0159701502617802,-0.00246041168248012
9,0.0715787718371807,-0.0191405191416656,0.000807530558378957
10,0.0758826576269185,-0.0223494004465559,0.00422130666530712
11,0.0799132673132039,-0.0255551844578705,0.00769294839854597
12,0.083657395397183,-0.0287046296720143,0.0111300294887604
13,0.0871217262481034,-0.0317360156636694,0.0144495049406346
14,0.09031699013536,-0.0346049079008459,0.0175658703963863
15,0.0932818414117709,-0.0372736532986323,0.0203874707341021
16,0.0961023659951304,-0.0396945689840417,0.0228363641946567
17,0.0988775362158755,-0.0418339874327714,0.0248515282272384
18,0.101695688062029,-0.043678554419329,0.026374601246979
19,0.104656674692129,-0.0452042652508173,0.0273603215094123
20,0.107860923521692,-0.0463758460045642,0.0277869363692875
21,0.111373851242246,-0.0471726593970054,0.0276390508290273
22,0.115238915795302,-0.0475747999226811,0.0269044214398193
23,0.119510194711408,-0.0475458690474556,0.0255873721605586
24,0.124235762103308,-0.0470630529908438,0.0237112670700831
25,0.129439829615128,-0.0461319371301066,0.021298669094864
26,0.135145392682411,-0.0447581099865492,0.0183699248394149
27,0.141377820021931,-0.0429506485158161,0.0149664209362683
28,0.148134491157704,-0.0407447541850923,0.0111440257060129
29,0.155393357999430,-0.0381860065812244,0.00695595705047025
30,0.163135698383691,-0.0353109418968533,0.00246991178206439
31,0.1713273145868,-0.0321697234465862,-0.00222287209596178
32,0.179901462864353,-0.0288298823033809,-0.00702109716965169
33,0.188786515922216,-0.0253502313563752,-0.0118240024223098
34,0.197899561809989,-0.0217838307565484,-0.0165317631231870
35,0.207110553782666,-0.0182003506622613,-0.0210474145893031
36,0.216254732827169,-0.0146704651531020,-0.0252748316165092
37,0.225174498819986,-0.0112537735456367,-0.0291130666690249
38,0.233722263644975,-0.00802196493364837,-0.0324636605671877
39,0.241764257682162,-0.00506156431282138,-0.0352540943489347
40,0.249214764069359,-0.00244150985050940,-0.037439529923658
41,0.256036344252925,-0.000215380451722778,-0.0389973504405084
42,0.262215048654553,0.00155602513299443,-0.0399398067365863
43,0.267776596483629,0.00282271239895452,-0.0403131479727966
44,0.272801186785999,0.00356891601342715,-0.0401835477701484
45,0.277387186018418,0.00378238530162033,-0.0396189907726881
46,0.281630015318221,0.00344980258443060,-0.0387031713624312
47,0.285634018778349,0.00257953772565462,-0.0375350592968325
48,0.289497830372552,0.00119440180163471,-0.036213195332051
49,0.293279394431979,-0.000694840829892998,-0.0348355800807346
50,0.297014656233835,-0.00307047352583621,-0.0335021800540303
51,0.300745849884161,-0.00588401619968904,-0.0323048899143736
52,0.304502599666328,-0.00908149711618547,-0.031325494688422
53,0.308288326847535,-0.0126147409703612,-0.0306392696586807
54,0.312102609253119,-0.0164123143560695,-0.0303099228158767
55,0.315933965715854,-0.0203824537315342,-0.0303795826218352
56,0.319735391086543,-0.0244444796042469,-0.0308715061307482
57,0.323442326964146,-0.0285152731451407,-0.0317932238937111
58,0.32700631181278,-0.0324939943526702,-0.033136119611416
59,0.330378969415481,-0.0362855533137848,-0.0348726087295815
60,0.333501458744138,-0.0398117241581836,-0.0369614022392128
61,0.336322279110693,-0.0429800889139573,-0.0393417002401819
62,0.338780804363748,-0.0456924198072408,-0.0419445122739356
63,0.340772686019509,-0.0478800173268011,-0.0447038612813429
64,0.342183735933689,-0.0494935950147448,-0.0475464299631338
65,0.34293899794478,-0.0504834007892309,-0.0503832495943988
66,0.342993180788941,-0.0508316253982116,-0.0531376820119362
67,0.342322608526166,-0.0505676105464847,-0.0557653428922116
68,0.34096169142642,-0.0497333594426096,-0.0582311014965438
69,0.338995771103787,-0.0483754937023363,-0.0604917709122812
70,0.336513428947256,-0.046580381310183,-0.062508489896359
71,0.333612346191846,-0.0444630968339387,-0.0642404777306663
72,0.330436413808223,-0.042137298895803,-0.0656154202903807
73,0.327153602433851,-0.0397335704439766,-0.066540622225802
74,0.323928743548209,-0.0374177997992637,-0.0669374915556038
75,0.320938088245648,-0.0353562070446138,-0.0667375186335447
76,0.318355363048008,-0.0336989575978009,-0.065874498758304
77,0.316310482755574,-0.0325926235115227,-0.0643125202012738
78,0.314899222190369,-0.032152446556192,-0.0620626019319707
79,0.314196425742292,-0.0324294408878654,-0.0591622956116418
80,0.314198016815027,-0.0334308757270408,-0.0556676405960252
81,0.314786863716888,-0.0351437018250145,-0.0516559549208933
82,0.315774796063335,-0.0375014342130387,-0.0471877563741549
83,0.316958289822509,-0.0403873052161507,-0.0422657438804761
84,0.318122080000938,-0.0436723530785661,-0.0368562939158726
85,0.319057302325814,-0.0472029922287813,-0.0309276947018339
86,0.319627263558409,-0.0507847379786064,-0.0244700408749312
87,0.319781172559134,-0.0542295683203741,-0.0175341611391931
88,0.319549989002617,-0.0573955932184676,-0.0102678874810258
89,0.319063729796549,-0.0601702354478656,-0.00289135118134255
90,0.318532911999494,-0.0624710291035647,0.00439015048121622
91,0.318161701635321,-0.0642549680772325,0.0114170283162221
92,0.318119976299299,-0.0654903298558293,0.0180436174474177
93,0.318554962191015,-0.0661327315101852,0.0241644438156808
94,0.319559546358581,-0.0661487346078828,0.0297083447388053
95,0.321143136616798,-0.0655292839938015,0.0346358811668724
96,0.323255070323666,-0.0642725122946678,0.0389594207175044
97,0.325791730370728,-0.0623781948783738,0.0427330099594295
98,0.328570289424563,-0.0598766788014857,0.0460172450288885
99,0.331361253509711,-0.056821242832353,0.0488762462091692
100,0.333953770287597,-0.0532656313879496,0.0513989434465427
