"PercentStance","InterpV.N","InterpML.N","InterpHz.N"
0,0.0296321906057672,-0.0166292677342521,-0.0206477674426134
1,0.0309632917192075,-0.017374375012308,-0.0203914034328756
2,0.0323148632061058,-0.0180455204364792,-0.0200973746928655
3,0.0336766469733345,-0.0186355712807687,-0.0197749973504816
4,0.0350395621037527,-0.0191332656998621,-0.0194384387175955
5,0.0363853722464882,-0.0195356426425261,-0.0190961427877831
6,0.0376831653606393,-0.0198511906751699,-0.0187467466949879
7,0.038893978832043,-0.0200933269764161,-0.0183841669106537
8,0.0399834154030172,-0.020270005342754,-0.0180082334999002
9,0.0409285263658387,-0.020386830841298,-0.0176255599105056
10,0.0417165403061626,-0.0204569310211795,-0.0172395569734315
11,0.0423432894113687,-0.0205030561293912,-0.0168470586521563
12,0.0428136937937658,-0.0205493638066478,-0.0164418517277309
13,0.0431457284259285,-0.02060928923412,-0.0160273983463605
14,0.0433651028367183,-0.020686715298799,-0.0156163593106422
15,0.0434945495453088,-0.020785026257289,-0.0152200928435306
16,0.0435486089244836,-0.0209125640152353,-0.0148411144706216
17,0.0435364376693902,-0.0210780885139483,-0.0144749351635432
18,0.0434702600014804,-0.0212802548768364,-0.0141235657238211
19,0.0433659395939215,-0.0215101461671315,-0.0137972143344552
20,0.0432366745484715,-0.0217593860459622,-0.0135047779131984
21,0.0430879275168289,-0.022025914169451,-0.0132432535802989
22,0.042921133806496,-0.0223114192789897,-0.0130012689468457
23,0.0427418837778962,-0.0226120213146493,-0.01277318547789
24,0.0425609213990132,-0.0229188733822801,-0.0125623275025567
25,0.0423895051798469,-0.0232241492784222,-0.0123726659728402
26,0.042231804507245,-0.023527151405485,-0.012197967537004
27,0.0420857633973801,-0.0238320154224678,-0.0120239852844856
28,0.0419507923581946,-0.0241376234797242,-0.0118425456968927
29,0.0418295430471519,-0.0244360971784508,-0.0116545124696265
30,0.0417244256627732,-0.0247174826120158,-0.0114622871520978
31,0.0416314666094286,-0.0249773044276557,-0.0112572392277892
32,0.0415425219336947,-0.0252157779468504,-0.0110220757546527
33,0.041452714396541,-0.0254296019627021,-0.0107449990793535
34,0.041362404672766,-0.025609628809008,-0.0104250066837184
35,0.0412724037720934,-0.0257448397065833,-0.0100654688570287
36,0.0411755091225018,-0.025830452070262,-0.00966051763151391
37,0.0410598386937645,-0.0258678451707522,-0.0091967158068387
38,0.0409175378355013,-0.0258564795989814,-0.0086661483973629
39,0.0407495350825142,-0.0257912251859609,-0.00807358171320508
40,0.0405629047341296,-0.0256659612494924,-0.00743215270232383
41,0.0403600903267725,-0.0254808099039707,-0.0067471636436608
42,0.0401384924967363,-0.0252415419690461,-0.00601610402509643
43,0.0398968093217922,-0.0249521956721167,-0.00523993233903097
44,0.0396408322180755,-0.0246101634302266,-0.00443124147278892
45,0.0393823413907135,-0.0242093694129471,-0.00360989718688517
46,0.0391301052665027,-0.0237494790533455,-0.00278752503303443
47,0.0388889935352616,-0.0232366729948775,-0.00196719433605596
48,0.0386637999674391,-0.0226763269937013,-0.00115178902895479
49,0.0384650077669809,-0.022066578718253,-0.000354438411956912
50,0.0383083527150234,-0.021400265719611,0.000404331355316916
51,0.0382061696214702,-0.0206740175678707,0.00111187250662708
52,0.0381666184778743,-0.0198915622294856,0.00176507130765804
53,0.0381972844319637,-0.0190582952304822,0.00236223674427388
54,0.0383112190109253,-0.018173191922885,0.00289200847202209
55,0.0385261533423616,-0.0172308386369274,0.0033357989548238
56,0.0388549178080901,-0.0162298544135251,0.0036826125384078
57,0.0393027583167072,-0.015176509385902,0.00393165080305082
58,0.0398699755332148,-0.0140803352105835,0.00408479158848333
59,0.0405586546130424,-0.0129441487979345,0.00413389921024083
60,0.0413728504415801,-0.0117651726871393,0.00406327680164321
61,0.042311366832433,-0.01054384314309,0.00386436303630731
62,0.0433643966823,-0.00928878041607608,0.00354090488816391
63,0.0445150281745237,-0.00801351133346221,0.00310418145391986
64,0.0457453559821382,-0.00672598925350891,0.00255945068823823
65,0.047034891224059,-0.0054294023432786,0.00190712623905097
66,0.048352191245043,-0.00413086551674197,0.00115545558262623
67,0.0496502341279051,-0.00284749074358573,0.000326833146518519
68,0.0508686167020304,-0.00160384004070992,-0.000548227302708545
69,0.051941682095264,-0.000420876463458479,-0.00144505353195587
70,0.0528046055887837,0.000685367285931476,-0.00234374618049675
71,0.0534036835981232,0.0016982673140348,-0.0032171517140258
72,0.0537118563858282,0.00259658787153079,-0.00402800722820386
73,0.0537335652892846,0.00336053988497039,-0.00474162052679144
74,0.0535007365421669,0.00398466813415669,-0.00534149047227824
75,0.0530609461098849,0.00447690521446023,-0.00583046284951527
76,0.0524628767841232,0.00484977858257458,-0.00621899645309981
77,0.0517442287018233,0.00511070900346136,-0.00651466616458399
78,0.0509319364096685,0.00526184048866819,-0.00672410991014061
79,0.0500505321294987,0.00531096402525106,-0.0068637135482977
80,0.0491255744104046,0.00527391515326777,-0.00695839224047561
81,0.0481819805051742,0.0051681128405084,-0.00703236964640108
82,0.0472382310565726,0.00500244905231249,-0.00709659639178662
83,0.0463068383841268,0.00477784762694757,-0.00715121679923428
84,0.0453994823460086,0.00449882724417881,-0.00719906679337605
85,0.0445277260593513,0.00417844183542792,-0.00724780886075547
86,0.0436980981867716,0.00383359699141331,-0.00730366209418556
87,0.042903947987825,0.0034744972877131,-0.00735998335459832
88,0.0421289748914911,0.00310459934948176,-0.0074009593691186
89,0.0413554710642114,0.00273029785348116,-0.00741268962120291
90,0.0405717323306597,0.00236473938086266,-0.00738902963549011
91,0.0397733303092238,0.00202253955808478,-0.00732770995074986
92,0.0389556838933949,0.00170828831999293,-0.00721817696862007
93,0.0381147899490057,0.00141544437808354,-0.00704306581090121
94,0.0372531794449862,0.00113680395845728,-0.00678941878058434
95,0.0363830334549272,0.000872407150383277,-0.00645355791724655
96,0.0355224684790944,0.000625751963266071,-0.00603740173436714
97,0.0346834819255152,0.000392488885578061,-0.00553533082424298
98,0.0338698316165005,0.000160216269070411,-0.00493594137474625
99,0.0330823788524639,-8.20320011327769e-05,-0.00423156818158028
100,0.0323262183332567,-0.000334897877994612,-0.00342599925979364
