"PercentStance","InterpV.N","InterpML.N","InterpHz.N"
0,0.0102851683642827,0.00167383610681307,-0.0011274619169156
1,0.0126261321462667,0.00148918799844576,-0.000910300886988483
2,0.015224315010747,0.00123793793662412,-0.000630619981230151
3,0.0180537805000546,0.000901457819458026,-0.000284411030447946
4,0.0210938213978948,0.00047120962618448,0.000126103134715698
5,0.0243196452589534,-6.015428987599e-05,0.000599132684973632
6,0.0276939316712707,-0.000709440920324624,0.00113397748006707
7,0.0311804033355845,-0.00149142891480419,0.00172631839052803
8,0.034758290969442,-0.00240475619034604,0.00236708331621319
9,0.0384101882858841,-0.00344046721000612,0.00304829333838838
10,0.0421056639567483,-0.00459672261922302,0.00376381587200676
11,0.045810984155623,-0.00587137653400567,0.00450677975889638
12,0.0495078766207363,-0.0072498411455648,0.00526571638304248
13,0.0531882948293946,-0.00871139137731993,0.00603031282889097
14,0.0568358523278435,-0.0102445713218768,0.00679395936788917
15,0.0604275047005528,-0.0118405745725329,0.00754796304286209
16,0.0639430837556137,-0.0134773085401943,0.00828073779450443
17,0.0673611010466321,-0.0151258599939896,0.00898195764945862
18,0.0706444909625979,-0.0167675770121619,0.00964662323878482
19,0.0737528888313902,-0.0183901180133994,0.0102695498091384
20,0.0766620354344223,-0.0199716449642235,0.0108445396393206
21,0.0793577418955815,-0.021486628040292,0.0113646876250775
22,0.0818164434125484,-0.0229227435926086,0.0118243204005232
23,0.0840150483537967,-0.0242785061078606,0.0122189435587592
24,0.0859514045154288,-0.0255471759592856,0.0125430254716657
25,0.0876406152798572,-0.0267181029402077,0.0127900094628174
26,0.0890925075706572,-0.0277926220774717,0.0129559041442509
27,0.0903104621522863,-0.0287824216913862,0.0130386907840463
28,0.0913093532733983,-0.0296924711342972,0.0130361424683885
29,0.0921162430263551,-0.0305200848606229,0.0129467802254916
30,0.0927502400657016,-0.0312702336574287,0.0127730875634435
31,0.0932185673242709,-0.0319556580099768,0.0125218415645996
32,0.0935351656105218,-0.0325799821898226,0.0121999142225771
33,0.0937253555171404,-0.0331349999114375,0.0118155748566978
34,0.0938052718302305,-0.033617430970772,0.0113805655511188
35,0.093775069195816,-0.0340331354024482,0.0109090298881602
36,0.0936377589126719,-0.0343837975190784,0.0104141895993711
37,0.0934114095494383,-0.0346629880258833,0.00990579231037899
38,0.0931135545389641,-0.0348702957780519,0.00939339125173477
39,0.0927503314729784,-0.0350168679261392,0.00888512749649596
40,0.092330411406862,-0.0351117675182308,0.00838447477838313
41,0.0918742675591443,-0.0351548571753985,0.00789323385087797
42,0.0913997610825439,-0.0351486974214623,0.00741209287688393
43,0.0909101648681364,-0.0351061446364131,0.00694145208490827
44,0.0904091580241681,-0.0350384803596406,0.0064805974125186
45,0.0899140905244933,-0.0349441338013791,0.00602820570528921
46,0.0894414963782397,-0.0348204412729162,0.00558516472067802
47,0.0889961717335102,-0.0346758604993654,0.00515363934168343
48,0.0885817726178273,-0.0345175898862209,0.00473731311030094
49,0.0882080502272483,-0.034342401119621,0.00433723763052463
50,0.0878768593284637,-0.0341474626239982,0.00395471965714244
51,0.087568827655775,-0.0339404904435606,0.00359407160551643
52,0.0872574725741782,-0.0337283824190049,0.00325907287297957
53,0.0869282289355505,-0.033504794702021,0.00295143997305307
54,0.0865746937460841,-0.0332611347401903,0.00267362723769966
55,0.086183171627169,-0.0329999408599398,0.00243230018391602
56,0.0857411474166431,-0.0327263597927065,0.00223622090694613
57,0.0852514539269562,-0.0324340655700401,0.00209094973748786
58,0.08472305398734,-0.0321121481010427,0.00199998024793591
59,0.0841514365427619,-0.0317597935123243,0.00196808108626785
60,0.0835237000823072,-0.0313796040534322,0.00199870655835015
61,0.0828361580016566,-0.0309650334966661,0.00208964395221069
62,0.0820905875395586,-0.0305059882874021,0.00223535500973525
63,0.0812757718098382,-0.0300025505179567,0.00243097173538774
64,0.080370558226749,-0.0294612668831744,0.0026713480087022
65,0.0793627974959182,-0.0288821924083528,0.00294870071029664
66,0.0782491035375881,-0.0282615826536855,0.00325292716328145
67,0.0770179429991514,-0.0276054485281923,0.00357690761933077
68,0.0756523151207697,-0.0269284546700994,0.00391728410489291
69,0.0741482548824945,-0.0262382176677753,0.00426810133625319
70,0.0725183263079149,-0.0255342278596326,0.00461926219211421
71,0.0707722435159249,-0.024824307331452,0.00496317218366784
72,0.0689136920193175,-0.0241245437971951,0.0052955050086026
73,0.0669560245805148,-0.0234423160397354,0.00561101190698615
74,0.0649267288595646,-0.0227759723195117,0.00590121794031288
75,0.0628464992241576,-0.0221300262255557,0.00615992988878112
76,0.0607192227560222,-0.0215171089269459,0.00638155908815283
77,0.0585509211296248,-0.0209430855817749,0.00655826328124197
78,0.0563610013662132,-0.020401341866373,0.00668331800028002
79,0.0541648798048938,-0.0198874407725897,0.00675313762578768
80,0.0519604307521904,-0.0194032068644378,0.00676710533114593
81,0.049743504896261,-0.018943144469407,0.00672358145323072
82,0.0475192736634193,-0.0184877459578766,0.00662357481603526
83,0.04528850366443,-0.0180191394790081,0.00647129307305094
84,0.0430369554746323,-0.0175310358430969,0.0062711439522397
85,0.0407532681423988,-0.0170182120263037,0.00602522547858546
86,0.0384454177312065,-0.0164682624673089,0.00573734962535024
87,0.0361260754951668,-0.0158711781056311,0.00541508540983337
88,0.0337949105000818,-0.0152271199406138,0.00506410009096417
89,0.0314513889412707,-0.0145370424431472,0.00468855211785205
90,0.0291121343311368,-0.0137943849549798,0.00429263168461844
91,0.0268023284724677,-0.0129961520917268,0.0038838975583814
92,0.0245338094392755,-0.012153575368461,0.00347095389466757
93,0.022311188014884,-0.0112819422261476,0.00305845143047771
94,0.0201514259597627,-0.0103866845029173,0.00265029642246021
95,0.0180807772437891,-0.00947481155943972,0.00225503665313195
96,0.0161129489896368,-0.00857011753685126,0.00188210194624152
97,0.0142521476078946,-0.00769586505090231,0.00153807103694848
98,0.0125140482841608,-0.00686214479242111,0.00122541876301556
99,0.0109189034447169,-0.00607203622666549,0.000945819021529497
100,0.00947013370023073,-0.00533844749953636,0.000699998152674163
