"PercentStance","InterpV_N","InterpML_N","InterpAP_N","GRF_Vert_Sq","NetGRF_N","MLAngle_deg","MLAngle_Convert_deg","APAngle_deg","APAngle_Convert_deg","InterpV_BW","InterpML_BW","InterpAP_BW","NetGRF_BW","filename"
61,0.256688384102286,-0.055524277594479,0.00435201386216461,0.0658889265330426,0.262661021013945,102.205604878826,-12.2056048788257,89.0286738557433,0.971326144256736,0.409260816489614,-0.088527228307524,0.0069387976118696,0.418783515647233,"af04f98"
59,0.279363697821551,-0.0520236100470329,0.00881310778674725,0.0780440756605307,0.284303011823155,100.548890583254,-10.548890583254,88.1930849591293,1.80691504087069,0.425470145935959,-0.0792318154843632,0.0134223389990059,0.432992707619792,"af05f29"
59,0.278259206201443,-0.0668820900462792,0.0371343772083324,0.0774281858358574,0.288583370580265,103.515177800361,-13.5151778003612,82.398650174432,7.60134982556804,0.417555831634819,-0.100363280381571,0.0557238553546404,0.43304827518047,"af05f44"
57,0.318268233765066,-0.038350626964688,-0.00316719628709342,0.101294668623935,0.3205861356092,96.8708895943824,-6.87088959438236,90.5701511211822,-0.570151121182235,0.451060422002644,-0.0543517955848753,-0.00448865686946346,0.454345430285147,"af05f55"
66,0.302247472745135,-0.0461374339281961,0.0254794627803974,0.0913535347808208,0.3068084102724,98.6790812269659,-8.67908122696593,85.1813586219487,4.81864137805132,0.428355261827005,-0.0653875197395069,0.0361103497454611,0.434819175556122,"af05f59"
72,0.236777373979363,-0.0886925038939609,0.0808521260788203,0.0560635248285632,0.265456119475534,110.535037243621,-20.5350372436207,71.1465561599795,18.8534438400205,0.335568840673701,-0.125697993046997,0.114586346483589,0.376213321252174,"af05f61"
64,0.324743189910844,-0.0600416979030133,-0.00478388312839416,0.105458139393471,0.330281743997959,100.475112030632,-10.4751120306315,90.843979171128,-0.843979171128041,0.460236947152557,-0.0850931092729781,-0.00677987971711191,0.468086371879194,"af05f62"
66,0.343175645482992,-0.0506875253136864,-0.054599963575108,0.117769523652668,0.351169339347126,98.4019206786978,-8.40192067869779,99.0401077933106,-9.04010779331058,0.486360041784286,-0.0718360619525034,-0.077380900758373,0.497688972997628,"af05f64"
65,0.314386930782587,-0.0490202334888268,0.00403147630413039,0.098839142246895,0.318211216551813,98.8623832807654,-8.86238328076536,89.2653195945426,0.734680405457354,0.486065137264358,-0.0757888582078337,0.0062329565617353,0.491977762139476,"af05f65"
56,0.337835424082491,-0.0345724723954264,-0.0304012998319101,0.114132773764996,0.340957869309389,95.8430374642686,-5.84303746426858,95.1421104068839,-5.1421104068839,0.52231821905147,-0.0534515652372084,-0.0470026280641776,0.527145747231585,"af05f67"
65,0.285559517270658,-0.0550149682352707,0.0152920351626217,0.0815442379038515,0.291212518572252,100.904812031232,-10.9048120312324,86.9346741282723,3.06532587172768,0.441495852304667,-0.0850571555894723,0.0236426022922414,0.45023580484269,"af05f71"
59,0.241803561933786,-0.0491833610829511,-0.0540119454558049,0.0584689625638663,0.252597022593702,101.497240082285,-11.4972400822849,102.591524614405,-12.5915246144052,0.411230547506439,-0.0836451719097807,-0.0918570500949062,0.42958677311854,"af06f08"
57,0.250941881481584,-0.0330820132610875,-0.0341604471654822,0.0629718278815173,0.255407876999653,97.5100740713109,-7.51007407131088,97.7519628203301,-7.75196282033015,0.426771907281605,-0.0562619273147746,-0.058095998580752,0.434367137754511,"af06f09"
56,0.190657649084734,-0.030547242045029,0.00687419526629645,0.0363503391545176,0.193211613811474,99.1025884728362,-9.10258847283619,87.9350850035247,2.06491499647527,0.329743426296669,-0.0528316188948962,0.0118889575688282,0.334160521984563,"af06f12"
65,0.218079416992994,-0.022641536020722,-0.0112407245413965,0.0475586321160043,0.219539575379013,95.9273510327187,-5.92735103271872,92.9506526729305,-2.95065267293047,0.377169520914898,-0.0391586579396783,-0.0194408933611146,0.379694872672109,"af06f19"
54,0.203412239905387,-0.0209766128943842,-0.0105843438802247,0.0413765393433266,0.204764708793342,95.8877378216714,-5.88773782167137,92.978639848907,-2.97863984890695,0.351802559504301,-0.0362791644662473,-0.018305679488455,0.354141661697237,"af06f21"
65,0.267864206064307,-0.037508901024946,-0.0532039161780054,0.0717512328904617,0.275660674096319,97.9712702575203,-7.97127025752027,101.234034964452,-11.2340349644518,0.463272580533219,-0.064871845425365,-0.0920164582808809,0.476756613795087,"af06f28"
62,0.264183727404047,-0.0359911586111073,-0.0397946201187323,0.069793041825096,0.269577478869545,97.7579489683458,-7.75794896834584,98.5661969850808,-8.56619698508075,0.456907172957536,-0.0622469017833057,-0.0688250088528749,0.466235695035533,"af06f30"
61,0.309960388099414,-0.0385108402566969,-0.0500273547315267,0.0960754421907396,0.316324616856561,97.0823853446283,-7.08238534462835,99.1684262787509,-9.16842627875087,0.536078153060212,-0.0666047046985418,-0.0865225782281678,0.547085120817298,"af06f33"
40,0.165021365750247,-0.0251774710827862,0.0111672220691018,0.0272320511540769,0.167304103514953,98.6747756964272,-8.6747756964272,86.1286184005458,3.8713815994542,0.285405336821597,-0.0435445712258496,0.0193137704411999,0.289353344024477,"af06f34"
60,0.262056468989126,-0.0404158822819555,-0.0372999290020372,0.0686735929390486,0.267765421933517,98.767413159567,-8.76741315956697,98.1008079976976,-8.10080799769756,0.453228068123704,-0.0698994850950458,-0.0645104271913477,0.46310173284939,"af06f40"
55,0.315532277473073,-0.054513834593864,-0.0584049589948742,0.0995606181273444,0.325489655019425,99.802106455011,-9.80210645501099,100.486746506151,-10.4867465061515,0.564862652117925,-0.0975901084745148,-0.104555959532535,0.582688247439,"af07f07"
51,0.322039010952388,-0.0692840913593081,-0.0406206402728227,0.103709124575192,0.331902766344077,102.141652132131,-12.1416521321307,97.1890813331559,-7.18908133315587,0.576510939764389,-0.124031670890276,-0.0727186542657048,0.594168933662866,"af07f08"
54,0.187595173468832,-0.0392262637043198,-0.004514177002252,0.035191949108801,0.191705572863726,101.810415055807,-11.8104150558072,91.3784650241739,-1.37846502417393,0.348042993448667,-0.0727759994514282,-0.00837509647913173,0.355668966351997,"af07f18"
60,0.242292308902214,-0.0119182124533362,-0.052712562450384,0.058705562953166,0.248246290971959,92.8160750249937,-2.81607502499372,102.273878086236,-12.273878086236,0.449521908909488,-0.0221117114162082,-0.0977969618745528,0.460568257832948,"af07f19"
37,0.213892141032175,-0.00839249652787095,-0.0555126622694337,0.0457498479953279,0.221137825044786,92.2469647087094,-2.2469647087094,104.549299352162,-14.5492993521616,0.382907520644782,-0.0150241613459917,-0.0993781995514388,0.395878669969184,"af07f27"
49,0.252675246562878,-0.0256780612244347,-0.0542950646477111,0.0638447802256113,0.25971541559745,95.802748407386,-5.80274840738603,102.127353303991,-12.1273533039913,0.452336639031289,-0.045968602263578,-0.0971984687570911,0.464939877546456,"af07f33"
51,0.21176974920525,-0.050071776121763,-0.0465180487667682,0.0448464266784544,0.222525365528314,103.302954060602,-13.3029540606021,102.389018101037,-12.3890181010374,0.379108036529269,-0.0896379808839295,-0.0832761345627787,0.39836263073454,"af07f34"
61,0.24203468676303,-0.0465594961606696,-0.032800568013152,0.0585807895964781,0.248645236313103,100.88880609729,-10.8888060972901,97.7177126197848,-7.71771261978483,0.433288017835714,-0.0833503332629244,-0.0587192409830863,0.445122155948985,"af07f36"
60,0.276154025493219,-0.0322543287518842,-0.0402996219792592,0.0762610457961096,0.280936731402313,96.661867335574,-6.66186733557396,98.3026626219908,-8.30266262199078,0.512345130785193,-0.0598410551983008,-0.0747673877166219,0.52121842560726,"af07f40"
57,0.253834783866476,-0.0208778593375776,-0.0583719114312977,0.0644320975005404,0.261295355020336,94.7019822547018,-4.70198225470176,102.950601644697,-12.9506016446968,0.470936519232793,-0.0387344329083072,-0.108296681690719,0.484778024156467,"af07f41"
53,0.056067003222741,-0.0204719068284545,0.0119788606984952,0.00314350885037885,0.0608777539270769,110.058800685055,-20.0588006850545,77.9399299504839,12.0600700495161,0.228844911113229,-0.0835588033814468,0.04889330897345,0.248480628273783,"pb01f02"
61,0.0877957709799882,-0.0177431119189338,0.00998336224602046,0.00770809740197053,0.0901253734764722,101.425319817411,-11.4253198174108,83.5126933446714,6.48730665532862,0.358350085632605,-0.0724208649752399,0.0407484173306958,0.367858667250907,"pb01f07"
58,0.119711948138069,-0.0200245023529758,0.0111458695649134,0.0143309505270116,0.121885854921127,99.4960856783832,-9.4960856783832,84.6807688925585,5.3192311074415,0.469827112001839,-0.0785890987165455,0.0437436011181845,0.47835892826188,"pb01f23"
59,0.0978003713778407,-0.0319825736711296,0.0127378782753162,0.00956491264164357,0.103682453690244,108.108725033204,-18.1087250332042,82.5793596487295,7.42064035127055,0.383831912785874,-0.125520304831749,0.049991672980048,0.406917008203469,"pb01f27"
70,0.116307426803678,-0.0325852990719015,0.0147281538958568,0.0135274175296928,0.121680474039503,105.651025764803,-15.6510257648029,82.7829768237755,7.21702317622446,0.474724191035418,-0.133001220701639,0.0601149138606401,0.496654996079603,"pb01f28"
65,0.0810744615996679,-0.0296127789920819,0.0103711427808278,0.00657306832367603,0.0869341452243607,110.064928053811,-20.0649280538114,82.7102456102885,7.28975438971149,0.330916169794563,-0.120868485681967,0.0423311950237871,0.354833245813717,"pb01f32"
70,0.0881126100233377,-0.0311207260076994,0.0201138493065537,0.00776383204512479,0.0955871255258669,109.452846054463,-19.4528460544627,77.1411753815983,12.8588246184017,0.359643306217705,-0.127023371459998,0.0820973441083826,0.390151532758641,"pb01f33"
63,0.104803123383137,-0.0311701942717075,0.0119363924799357,0.010983694670861,0.109989786558717,106.563354446964,-16.5633544469645,83.5023828295519,6.49761717044812,0.427767850543416,-0.127225282741663,0.0487199693058598,0.448937904321292,"pb01f35"
70,0.0957333015172783,-0.0296995141006774,0.0202852494253709,0.00916486501939812,0.10226640455919,107.235551948851,-17.2355519488507,78.0363618351572,11.9636381648428,0.390748169458279,-0.121222506533377,0.0827969364300854,0.41741389615996,"pb01f37"
62,0.130549819785769,-0.0454775327880074,0.0163934928523108,0.0170432554460966,0.139212815654593,109.205978853218,-19.205978853218,82.8426776758264,7.15732232417359,0.429722909103912,-0.14969563129693,0.0539614642933207,0.458238366209984,"pb01f40"
78,0.0847555200103188,-0.0311259944065312,0.0106143751647557,0.00718349817221955,0.0909119940390328,110.165479307274,-20.1654793072742,82.8617149479414,7.13828505205862,0.411834402382501,-0.151243898962737,0.0515761669813201,0.441749242172171,"pb02f02"
63,0.089985841932058,-0.0280006050856214,0.00512355563712443,0.00809745174822132,0.094380805547256,107.284406677124,-17.284406677124,86.7412484181277,3.25875158187232,0.437248988979873,-0.136057361932077,0.0248957999860274,0.458604497314169,"pb02f04"
68,0.107800123456725,-0.0325440283101837,0.0128739208055659,0.0116208666172851,0.113338952848732,106.798661519011,-16.7986615190115,83.1897632783643,6.81023672163575,0.354839116052419,-0.107123200494351,0.0423763028491305,0.373070944202542,"pb02f09"
78,0.13536677013903,-0.0240109074929064,0.020882675141577,0.018324162457873,0.139056723165673,100.058318987877,-10.0583189878767,81.230263528304,8.76973647169604,0.445578571886208,-0.0790352452037734,0.0687382328557505,0.457724566048956,"pb02f10"
63,0.127427990115534,-0.0263492755899902,0.00792998422096086,0.0162378926648845,0.130365108977619,101.682842679249,-11.6828426792492,86.4390126669928,3.56098733300716,0.406339254194941,-0.084021924712979,0.0252869394801048,0.415705066892918,"pb02f12"
68,0.130729991671803,-0.0334928102714947,0.00866786195375151,0.0170903307225096,0.135230288372248,104.370002538366,-14.3700025383663,86.206638914246,3.79336108575403,0.416868595892228,-0.106801053161654,0.0276398659239525,0.431219031799259,"pb02f14"
64,0.131522768259209,-0.0274111558243659,0.0172561793394032,0.0172982385705655,0.135452522160301,101.772705771348,-11.7727057713475,82.5253180455123,7.47468195448769,0.419396582459212,-0.0874080223991261,0.0550260820771785,0.431927685460144,"pb02f15"
66,0.160518539970733,-0.0298511230576316,0.0274569650811958,0.0257662016743358,0.165563208937275,100.534770644921,-10.5347706449211,80.2934008576815,9.7065991423185,0.511857589192388,-0.095188530158264,0.0875540978354459,0.527943906049983,"pb02f16"
51,0.139219594862013,-0.0232658621249474,0.0219232169305424,0.019382095593543,0.142842652504578,99.4873856155933,-9.4873856155933,81.050995198073,8.94900480192702,0.489864865805815,-0.0818643987506946,0.0771401017964193,0.502613133372899,"pb02f22"
31,0.0991758673797954,-0.0405926905200838,0.0225983377445896,0.00983585267053476,0.109518510138755,112.259289400603,-22.2592894006027,77.1636739813308,12.8363260186692,0.34896505059745,-0.142831423364123,0.0795156148648473,0.385357178531862,"pb02f23"
61,0.0963870033823351,-0.0233616127603376,0.020227705959367,0.00929045442102628,0.101219461864648,103.62422495922,-13.6242249592202,78.1479438814952,11.8520561185048,0.468352786114359,-0.113516096989007,0.0982881727860397,0.491834119847656,"pb03f02"
68,0.0933587146078435,-0.0236651096070804,0.0197391094981308,0.00871584959322876,0.0983133737073603,104.224062707055,-14.2240627070549,78.0616087438173,11.9383912561827,0.340228551777855,-0.0862431108129752,0.0719355302410014,0.358284889604083,"pb03f08"
67,0.10651990729983,-0.0420478635798338,0.00723271895631879,0.0113464906511643,0.114746789524996,111.541223381523,-21.5412233815228,86.1155696045085,3.88443039549155,0.388192081996464,-0.153235654445458,0.0263583052343979,0.418173431213542,"pb03f09"
55,0.111732628284891,-0.0401368586894053,0.00968096211861329,0.0124841802234497,0.119117037725277,109.759423105164,-19.7594231051641,85.0480314078141,4.95196859218595,0.407188878589255,-0.146271350908911,0.0352804741931971,0.434099991710193,"pb03f10"
71,0.12708522761566,-0.0416995722755542,0.0244164041971668,0.0161506550781242,0.135962017490209,108.165847432463,-18.1658474324635,79.1245001550243,10.8754998449757,0.432262678964831,-0.141835279848824,0.0830489938679143,0.462455841803431,"pb03f13"
59,0.106895514910084,-0.030048231878001,0.0187922154950681,0.0114266511078919,0.112617470714357,105.700624780231,-15.7006247802306,80.0292942860185,9.97070571398149,0.363590186768992,-0.102204870333337,0.0639191003233607,0.383052621477406,"pb03f16"
59,0.106700263068171,-0.0214467267527476,0.0105372731170215,0.0113849461388169,0.109343231852578,101.365000476867,-11.3650004768674,84.3599953726527,5.64000462734728,0.418760844066605,-0.0841708271300927,0.0413550750275568,0.429133563000699,"pb03f19"
41,0.0923889873148193,-0.0319488495974924,0.0239569261668226,0.00853572497705784,0.100649829999974,109.075794135956,-19.0757941359556,75.4630893652661,14.5369106347339,0.362594141737909,-0.12538794975468,0.0940224731821924,0.395015031397071,"pb03f22"
69,0.125931782520063,-0.061535363477254,0.0202272672685492,0.0158588138486804,0.141614113520198,116.042005817786,-26.0420058177862,80.8750434619957,9.12495653800431,0.475932662585271,-0.232559952672917,0.0764446986717659,0.53520073136885,"pb03f38"
43,0.0957367623372267,-0.0120790674814016,0.0136020342241572,0.00916552766281463,0.0974497145663856,97.19098809508,-7.19098809507996,81.913682557281,8.08631744271902,0.375732976205756,-0.0474060733179026,0.0533831798436312,0.382455708659284,"pb03f39"
45,0.0876726065499485,-0.023856829933752,0.00538469735710767,0.00768648593926207,0.0910199386913531,105.222339104209,-15.2223391042089,86.4854087648884,3.51459123511162,0.406644742810522,-0.110653200063785,0.0249754051813899,0.422170402093475,"pb04f02"
46,0.0880264630242404,-0.0293152623173496,0.00811010336651422,0.00774865819255796,0.0931333268701839,108.419193940187,-18.4191939401868,84.7360537794532,5.26394622054681,0.408286006605939,-0.135970604440397,0.0376164349096207,0.431972759138144,"pb04f04"
32,0.102127650656476,-0.00270559486243903,0.02522184711289,0.0104300570286113,0.105230788479213,91.5175411818408,-1.51754118184084,76.1275939304261,13.8724060695739,0.473690401931709,-0.0125491412914612,0.116984448575557,0.488083434504701,"pb04f05"
51,0.0856832362238014,-0.0212542995101811,0.0117222053508904,0.00734161696978376,0.0890548837276243,103.931401512941,-13.9314015129413,82.2098051981355,7.79019480186452,0.397417607717075,-0.0985820942030664,0.0543701546887312,0.413056046974139,"pb04f06"
66,0.100334866149537,-0.0228964306070746,0.00249157376585877,0.0100670853652456,0.102944353121581,102.854782955308,-12.8547829553085,88.5774902236028,1.42250977639716,0.445141375996173,-0.101581324787376,0.0110540096089564,0.456718514292731,"pb04f09"
58,0.0742607064682702,-0.0200221649495297,0.00924337448583279,0.00551465252516659,0.0774659898685747,105.089275308856,-15.0892753088565,82.9047755058132,7.09522449418678,0.329461874304659,-0.0888294806988895,0.0410087599194001,0.34368229755357,"pb04f10"
54,0.0828898431036219,-0.0361996186943134,0.00965928529015646,0.00687072608974305,0.0909639504181374,113.591836602515,-23.5918366025146,83.3532104158441,6.6467895841559,0.367745532846592,-0.160601680098995,0.042853972006018,0.403566772041426,"pb04f12"
53,0.0925868658489195,-0.0241859561689625,0.00566793228939907,0.00857232772772581,0.0958614294696777,104.639911931521,-14.6399119315209,86.4968699169349,3.50313008306506,0.410766929232118,-0.107302378744288,0.0251461059866862,0.425294718144089,"pb04f14"
63,0.112841883181946,-0.0296891124956935,0.00818222139729006,0.0127332906000479,0.116968725511669,104.740656647909,-14.7406566479094,85.8527127009083,4.14728729909167,0.523385357986762,-0.137704603412308,0.037950934124722,0.542526556176572,"pb04f22"
58,0.0996271657646294,-0.0217420832338782,-0.00075929928143184,0.00992557215829294,0.101974834528135,102.310896264149,-12.3108962641487,90.4366660596428,-0.436666059642789,0.462092605587335,-0.100844541901105,-0.00352179629606605,0.472981607273356,"pb04f27"
44,0.0991443641588725,-0.0435117726797721,0.0225917398105518,0.00982960494446713,0.110604095827736,113.69536746807,-23.6953674680696,77.1633551063279,12.8366448936721,0.459853266043008,-0.201817127457199,0.104785435113876,0.513006010332726,"pb05f02"
30,0.111355691352575,-0.035530459184772,-0.00245702013212243,0.0124000899966099,0.116912533435985,107.696415877941,-17.6964158779408,91.264004049587,-1.26400404958696,0.516492074919178,-0.164798048166846,-0.0113961972732951,0.54226592502776,"pb05f04"
39,0.0933349028899008,-0.0566197489206206,-0.0067902678012755,0.00871140409746721,0.109376907078754,121.242255199874,-31.2422551998742,94.161031421346,-4.16103142134597,0.432907712847406,-0.262614790911969,-0.0314947486144504,0.507314040253961,"pb05f05"
50,0.0911642875646201,-0.0404149217704376,-8.4843565434883e-06,0.00831092732716474,0.0997210775155365,113.908651705757,-23.9086517057565,90.0053323273116,-0.00533232731159217,0.442975158234305,-0.196379600439444,-4.1226222271566e-05,0.484553340697456,"pb05f08"
35,0.0941199069713919,-0.0340759196877818,0.0110447539816156,0.00885855688830346,0.100706066259119,109.902685154423,-19.9026851544226,83.30708199537,6.69291800463004,0.457336768568474,-0.165577841048503,0.0536674148766548,0.489339486195913,"pb05f09"
41,0.0867055509616299,-0.0593159960226131,-0.0108105822310309,0.0075178525675598,0.105608279220373,124.376359080693,-34.3763590806927,97.1070503427175,-7.10705034271751,0.421309771436491,-0.288221555017556,-0.052529554086642,0.513159762975575,"pb05f10"
41,0.0708505961633586,-0.0337460370998286,0.00929547319245148,0.00501980697670332,0.0790253618689463,115.468393024572,-25.4683930245722,82.5255853799821,7.47441462001794,0.34426917474907,-0.163974913021519,0.0451675082237681,0.383991068362227,"pb05f11"
45,0.0986021046626686,-0.0378432874161671,0.00471706890960685,0.00972237504390785,0.105720103033758,110.996700712824,-20.9967007128245,87.2610904789032,2.73890952109682,0.479116154823462,-0.183883806686915,0.0229206458192753,0.513703124556648,"pb05f12"
34,0.100767895821278,-0.0403874330652138,0.0205271384957038,0.0101541688282479,0.110483831363086,111.840746554706,-21.8407465547063,78.4859805203355,11.5140194796645,0.48963992138619,-0.196246030443215,0.0997431413785412,0.536850492532002,"pb05f13"
62,0.0935921186994492,-0.0273034413872625,0.00876942527141169,0.00875948468265178,0.0978870032937485,106.263443165143,-16.2634431651432,84.6471096218802,5.35289037811977,0.454772199705778,-0.13266978322285,0.042611395876636,0.475641415421519,"pb05f16"
46,0.0796752587619508,-0.0195952150809085,-0.0351459226784821,0.00634814685878381,0.0892600425373679,103.817017846655,-13.8170178466546,113.80297775862,-23.80297775862,0.508133027818564,-0.124969483934366,-0.22414491504134,0.569260475365866,"pw01f05"
49,0.0385026009755443,-0.00782574957266925,0.00534565107722344,0.00148245028188199,0.0396518426267373,101.489006449547,-11.4890064495473,82.0956584904402,7.90434150955984,0.245552302139951,-0.0499091171726355,0.0340921624822924,0.252881649405212,"pw01f06"
41,0.0648710273331442,-0.0204077636837668,-0.0270633288942331,0.00420825018725754,0.0731925595717723,107.463043765527,-17.4630437655275,112.645247629456,-22.6452476294563,0.41371828656342,-0.130151554105655,-0.172597760805058,0.466789282983242,"pw01f07"
60,0.0795920193905796,-0.0153998898289819,-0.0287773838584401,0.00633488955067039,0.0860243220208749,100.950581326834,-10.9505813268336,109.878023008696,-19.8780230086961,0.507602164480737,-0.0982135830929967,-0.183529233791072,0.548624502684151,"pw01f08"
41,0.0676343369858576,-0.0145741624387368,-0.0332106338963909,0.00457440353951654,0.0767447454494921,102.160419857336,-12.1604198573357,116.152522511827,-26.152522511827,0.431341434858786,-0.0929474645327605,-0.21180251209433,0.489443529652373,"pw01f09"
57,0.0811752910192192,-0.017918409287459,-0.0222063541439655,0.00658942787205492,0.0860442875954879,102.447702685707,-12.447702685707,105.299545219262,-15.2995452192621,0.517699560071551,-0.114275569435325,-0.141622156530392,0.548751834154897,"pw01f13"
62,0.0689908773530991,0.00132190673060381,-0.0286801017250031,0.00475974115795036,0.0747264132038418,88.9023127001021,1.09768729989788,112.573076646515,-22.5730766465146,0.439992840262111,0.00843052761864675,-0.182908812021703,0.476571512779603,"pw01f14"
61,0.0826495956518322,-0.0100643234674964,-0.0168361082515329,0.00683095566141136,0.0849452812658072,96.942782442977,-6.94278244297701,101.513884106142,-11.5138841061416,0.527102013085664,-0.0641857363998495,-0.107373139359266,0.541742865215607,"pw01f25"
47,0.0692014978412978,-0.016536097237972,-0.0170016569073515,0.00478884730347915,0.0731528957249001,103.439148462844,-13.4391484628437,103.80323168902,-13.8032316890204,0.441336083171542,-0.105459803813597,-0.108428934358109,0.466536324776148,"pw01f27"
48,0.0441181658482371,-0.0167796483758421,-0.00633188424912094,0.00194641255781255,0.0476241736471481,110.823522491061,-20.8235224910608,98.1673756053605,-8.16737560536053,0.281365853623961,-0.107013063621442,-0.0403819148540876,0.303725597239465,"pw01f29"
32,0.0471826819540758,-0.0116923361294997,-0.00493809336851962,0.00222620547637947,0.0488600139854758,103.918081133909,-13.9180811339092,95.9747687313132,-5.97476873131322,0.30090996144181,-0.0745684702136463,-0.0314929424012731,0.311607232050228,"pw02f01"
49,0.0614408712498373,-0.015244056380788,-0.01073316976625,0.00377498065993908,0.0642071868883139,103.934245606699,-13.9342456066993,99.9090685821843,-9.90906858218426,0.391842291134166,-0.0972197473264543,-0.0684513377949617,0.409484610257104,"pw02f02"
46,0.0521384450926924,-0.0170722156311522,-0.0152431828087716,0.0027184174566837,0.056940606120605,108.130519778346,-18.1305197783458,106.29679535007,-16.2967953500703,0.332515593703395,-0.108878926219083,-0.0972141760763492,0.363141620667124,"pw02f03"
