"PercentStance","InterpV_N","InterpML_N","InterpAP_N","GRF_Vert_Sq","NetGRF_N","MLAngle_deg","MLAngle_Convert_deg","APAngle_deg","APAngle_Convert_deg","InterpV_BW","InterpML_BW","InterpAP_BW","NetGRF_BW"
0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,0.0922601786612218,-0.00858298159657358,0.0160509121416289,0.00851194056660056,0.0940385023289183,95.3149393430394,-5.31493934303936,80.1307790717786,9.86922092822138,0.362088613270101,-0.0336851711011522,0.062994160681432,0.369067905529507
11,0.0926164700713588,-0.00879756615818666,0.0168585556316643,0.0085778105284789,0.0945484986489605,95.4262003168221,-5.42620031682208,79.6836577851064,10.3163422148936,0.363486931206275,-0.0345273397103087,0.0661638761054328,0.371069460945685
12,0.0929992752580322,-0.00903740068724403,0.017681873760775,0.00864886519851924,0.0950956806032378,95.5504104147483,-5.55041041474826,79.2348907944699,10.7651092055301,0.364989306350205,-0.0354686055229357,0.0693951089512362,0.373216956841593
13,0.093403052698958,-0.00929930254698238,0.0185067343860038,0.00872413025348432,0.0956718689008359,95.6856889867988,-5.68568898679884,78.7926618385559,11.2073381614441,0.366573990184293,-0.0364964778139026,0.0726323955494654,0.375478292389466
14,0.0938255316925859,-0.00957600651459448,0.0193204573062246,0.00880323039739645,0.0962715449584437,95.8275342488062,-5.82753424880622,78.3643530559661,11.6356469440339,0.368232071007009,-0.0375824431498998,0.0758259705895783,0.377831809099073
15,0.0942663557321838,-0.00985794976333704,0.0201119684087508,0.00888614582302663,0.0968907439843337,95.970034143869,-5.970034143869,77.9563711542083,12.0436288457917,0.369962149655353,-0.0386889708137246,0.0789323720908588,0.380261946563319
16,0.0947215518569571,-0.0101385297708593,0.0208712894173497,0.00897217238619021,0.0975221661677364,96.1093989374797,-6.10939893747967,77.5738038800639,12.4261961199361,0.371748633661527,-0.0397901482372812,0.0819124388436016,0.382740055603361
17,0.0951831358492514,-0.0104145197696817,0.0215873852756507,0.00905982935009705,0.0981545046096689,96.2442129580489,-6.24421295804889,77.2215773622957,12.7784226377043,0.37356018779141,-0.0408733114979659,0.0847228621493356,0.385221760634493
18,0.0956429539376805,-0.0106852462341473,0.0222486500672826,0.00914757463792528,0.0987762702010257,96.3746598778262,-6.3746598778262,76.9046387179187,13.0953612820813,0.375364811372373,-0.0419358172454762,0.0873180928857244,0.387661970961639
19,0.0960960079290796,-0.0109489777324762,0.0228449972426138,0.00923444273990572,0.0993791565284542,96.5001298518817,-6.50012985188171,76.6272551646522,13.3727448353478,0.377142888261694,-0.0429708702216493,0.0896585449082172,0.390028086846367
20,0.0965407299917661,-0.0112017039996552,0.0233699697953358,0.00932011254734309,0.0999587225212182,96.6184826063533,-6.61848260635331,76.3919774934304,13.6080225065696,0.378888265273807,-0.0439627315528068,0.0917188767477857,0.392302678654702
21,0.0969745273431956,-0.0114412374625226,0.0238196805865771,0.00940405895343619,0.100510387778361,96.7287582583121,-6.72875825831207,76.1997480828926,13.8002519171074,0.380590766653044,-0.0449028157869805,0.0934838327573671,0.394467769930775
22,0.0973909464530167,-0.0116682891105766,0.0241905082918625,0.00948499645101437,0.101026363456283,96.8319718048595,-6.83197180485948,76.0508469857668,13.9491530142332,0.382225064572279,-0.0457939133068154,0.0949392005175138,0.396492792214612
23,0.0977808697679712,-0.0118862970088893,0.0244801213675282,0.00956109849258095,0.101497088092878,96.9309011385987,-6.93090113859867,75.9445088879792,14.0554911120208,0.38375537585546,-0.0466495173033331,0.0960758295428894,0.398340220144732
