"PercentStance","InterpV_N","InterpML_N","InterpAP_N","GRF_Vert_Sq","NetGRF_N","MLAngle_deg","MLAngle_Convert_deg","APAngle_deg","APAngle_Convert_deg","InterpV_BW","InterpML_BW","InterpAP_BW","NetGRF_BW"
0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,0.069504195642312,-0.00421120041221908,0.0255030198884179,0.00483083321188478,0.0741550500251041,93.4672641247956,-3.46726412479559,69.850510235383,20.149489764617,0.272779417748477,-0.0165274741452868,0.100090344930996,0.291032378434475
13,0.0710162218074924,-0.00510032860571929,0.026453791338409,0.00504330375981096,0.0759547245921764,94.1078842139671,-4.10788421396713,69.5694614585107,20.4305385414893,0.278713586371634,-0.0200169882485059,0.103821787042421,0.298095465432403
14,0.0722696109025124,-0.00601065537304645,0.0272591773853119,0.00522289666000053,0.0774731397952734,94.7543413652449,-4.75434136524485,69.3341630021675,20.6658369978325,0.283632695849735,-0.0235896992662734,0.106982642799497,0.304054708772658
15,0.0732569410132398,-0.00689311244762357,0.0278459300067916,0.0053665794066173,0.0786733132884081,95.3754196896254,-5.3754196896254,69.1875418848761,20.8124581151239,0.287507617791365,-0.0270530315840799,0.109285439587094,0.308764965810079
16,0.0739139065768739,-0.00773898629540068,0.0282283031776987,0.00546326558545484,0.0794983936606729,95.9772446902692,-5.97724469026919,69.0977493410218,20.9022506589782,0.290085975576428,-0.0303727876585584,0.110786119221737,0.312003114837806
17,0.07424678565349,-0.00849804750988385,0.0283914685463551,0.00551258517987528,0.0799429639028614,96.52947615937,-6.52947615937003,69.0734840853516,20.9265159146484,0.291392408373195,-0.0333518348111611,0.111426485660734,0.31374789600809
18,0.0742976899410215,-0.00915539534000555,0.0283602273658186,0.00552014673057217,0.0800516738778452,97.0249066519295,-7.02490665192948,69.1076066165868,20.8923933834132,0.291592189721434,-0.0359316928571646,0.111303875062082,0.314174544261559
19,0.0741118192570232,-0.00971913967661972,0.0282025219640713,0.00549256175358568,0.0798899597870299,97.4712223500884,-7.47122235008838,69.1661711472469,20.8338288527531,0.290862712939652,-0.0381441902536096,0.110684937064644,0.31353987357547
20,0.0737774241039156,-0.0101770758844561,0.0279407115940433,0.00544310830740903,0.0795447329830738,97.8539835382027,-7.85398353820267,69.2575073803734,20.7424926196266,0.289550330078162,-0.0399414281179596,0.109657423838474,0.312184980310337
21,0.0733141756089354,-0.0105799912859982,0.0276640461962629,0.00537496834521782,0.0790708796762663,98.2116807451782,-8.21168074517819,69.3267248350763,20.6732751649237,0.287732243363169,-0.0415227287519554,0.108571609875443,0.310325273454734
22,0.0727680517723716,-0.010923892863674,0.02736086981078,0.00529518935874656,0.078505655788905,98.5374534468956,-8.53745344689563,69.3936825811208,20.6063174188792,0.28558890020554,-0.0428724209720331,0.107381749649843,0.308106969344211
23,0.072159086075813,-0.0112722337621404,0.0270782761796008,0.0052069337032966,0.0778924258072867,98.87862572084,-8.87862572084001,69.4309947529569,20.5690052470431,0.283198924944321,-0.0442395359581649,0.106272669464681,0.305700258270356
24,0.0715764522272013,-0.0116586944969521,0.0268228287975936,0.00512318851343283,0.0773212636699059,99.251348288097,-9.25134828809701,69.456827317165,20.543172682835,0.280912292885405,-0.0457562578373317,0.10527012871897,0.303458648626004
