"PercentStance","InterpV_N","InterpML_N","InterpAP_N","GRF_Vert_Sq","NetGRF_N","MLAngle_deg","MLAngle_Convert_deg","APAngle_deg","APAngle_Convert_deg","InterpV_BW","InterpML_BW","InterpAP_BW","NetGRF_BW"
0,0.0115981289921752,-0.00870881980030485,-0.0148334178328578,0.000134516596119134,0.020745853152798,126.902205764231,-36.9022057642309,141.978436702434,-51.9784367024339,0.0739676593888722,-0.055540942603985,-0.0946008790360827,0.132307736943865
1,0.011732784928132,-0.0086970459176371,-0.0148894881187884,0.000137658242169802,0.0208565027342273,126.548066728518,-36.5480667285176,141.762202740309,-51.7622027403091,0.0748264344906379,-0.0554658540665631,-0.0949584701453339,0.133013410294817
2,0.0121079342578833,-0.00867400007902873,-0.0150248119542825,0.000146602071993224,0.0211562124120969,125.61742385638,-35.6174238563795,141.135957708036,-51.1359577080361,0.0772189684813987,-0.0553188780550301,-0.095821504810475,0.134924824056741
3,0.0126781764960899,-0.00866759836150041,-0.0151797462395315,0.000160736159266006,0.0215937054837483,124.358965918858,-34.3589659188585,140.131250948599,-50.1312509485995,0.080855717449553,-0.0552780507748751,-0.0968096061194609,0.137714958442272
4,0.0134024098770929,-0.00869198546490845,-0.01531950310256,0.000179624590513596,0.0221328348194514,122.964981670093,-32.9649816700926,138.818640720454,-48.8186407204542,0.085474552787582,-0.0554335807710998,-0.0977009126438775,0.141153283287318
5,0.0142632356108247,-0.00873538751971983,-0.015447497846339,0.000203439890089899,0.0227677859029424,121.485003003425,-31.4850030034248,137.282586769364,-47.2825867693643,0.0909645128241373,-0.0557103795900499,-0.0985172056526722,0.145202716217745
6,0.0152397250000402,-0.00880306549017478,-0.015556508524705,0.000232249218076851,0.0234893196491592,120.012422601634,-30.0124226016345,135.589348656571,-45.5893486565711,0.0971921237247463,-0.0561419992995841,-0.0992124268157207,0.149804334497189
7,0.0163030140157652,-0.0089180359869929,-0.015632478336233,0.000265788265998238,0.0242836160980265,118.679436554238,-28.6794365542384,133.797162110628,-43.7971621106283,0.103973303671972,-0.0568752295088833,-0.0996969281647514,0.154870000625169
8,0.0174453040616149,-0.00908142035060365,-0.0156959712048609,0.000304338633802197,0.0251629557375595,117.499922140449,-27.4999221404494,131.978497084907,-41.9784970849071,0.111258316719483,-0.0579172216237478,-0.100101857173858,0.160478034040558
9,0.0186672418975123,-0.00928870095610091,-0.0157710243982182,0.000348465920060238,0.026143280132403,116.454645900255,-26.4546459002546,130.192804495998,-40.1928044959978,0.119051287611685,-0.0592391642608476,-0.100580512743738,0.166730102885223
10,0.0199509983945597,-0.00955998188006225,-0.0158491969372774,0.000398042336939725,0.0272145665782765,115.602487631654,-25.6024876316545,128.463846985232,-38.4638469852321,0.127238510169386,-0.0609692721942745,-0.101079062099983,0.173562286851253
11,0.0212794457305915,-0.00990658713869451,-0.0159274445026929,0.000452814810601188,0.0283661553215112,114.964202277294,-24.9642022772943,126.814473343824,-36.8144733438236,0.135710750832854,-0.0631797649151435,-0.101578089940644,0.18090660281576
12,0.0226484830777438,-0.0103086816534652,-0.0160250714252468,0.000512953785722845,0.0295977299355811,114.473125637082,-24.4731256370822,125.281547190766,-35.2815471907663,0.144441856363162,-0.0657441431981199,-0.102200710620196,0.188761032752431
13,0.0240354985703817,-0.0107546934590272,-0.0161376999403016,0.000577705191526822,0.0308835552080339,114.106148155133,-24.1061481551331,123.877848840358,-33.8778488403581,0.153287618433557,-0.0685886062437959,-0.102919004721311,0.196961449030828
14,0.0253974588499658,-0.0112482061116929,-0.0162423125037769,0.000645030916035705,0.0321771001216266,113.887933408865,-23.8879334088652,122.599935875572,-32.5999358755717,0.161973589604374,-0.0717360083653886,-0.103586176682251,0.205211097714455
15,0.0267090261667224,-0.0117676863759856,-0.0163441308324667,0.000713372078774663,0.0334511753767638,113.777731725845,-23.7777317258452,121.463833647934,-31.4638336479337,0.170338177083689,-0.0750490202550099,-0.104235528268282,0.213336577657932
16,0.0279590370580856,-0.0122820165963396,-0.0164558423499985,0.000781707753215406,0.034689341768563,113.715216918929,-23.7152169189287,120.479777874469,-30.4797778744691,0.178310185319424,-0.0783291874766553,-0.104947974170909,0.221233046993387
17,0.0291195531200558,-0.0127889025300546,-0.0165554614483122,0.000847948373911749,0.0358550931612447,113.710412818511,-23.7104128185106,119.619710575905,-29.6197105759054,0.185711435714641,-0.08156187838045,-0.105583300053011,0.228667685977326
18,0.0301653334303513,-0.0132861335522423,-0.0166236792420169,0.000909947340964269,0.0369163296831328,113.770793668608,-23.7707936686079,118.858524022617,-28.8585240226167,0.192380952999689,-0.0847329945933819,-0.106018362512863,0.235435776040388
19,0.0310992179835336,-0.0137468668888117,-0.0166721764779146,0.000967161359187339,0.0378695019370043,113.846989224957,-23.8469892249567,118.195595504885,-28.1955955048854,0.19833684938478,-0.087671344954156,-0.106327656109149,0.241514680720691
20,0.0319307288654482,-0.0141615394664797,-0.0167006545908283,0.00101957144587877,0.0387173412013478,113.91767793857,-23.9176779385697,117.610811851706,-27.6108118517057,0.203639852458216,-0.0903159404749983,-0.106509276727221,0.246921818886147
21,0.0326618387703483,-0.014547514139202,-0.0166871163938504,0.00106679571186023,0.0394573913612193,114.008090462415,-24.0080904624145,117.062743517175,-27.0627435171753,0.208302543178242,-0.0927775136428698,-0.10642293618527,0.251641526538388
22,0.0333086923110401,-0.0149039270975302,-0.0166383495225989,0.00110946898347154,0.0401052453082661,114.10606128345,-24.1060612834502,116.543033726458,-26.5430337264579,0.212427884636735,-0.0950505554689424,-0.106111922975758,0.255773248139452
23,0.0338897249026357,-0.0152192352200079,-0.0165753988959682,0.00114851345397632,0.0406802461056803,114.183947633868,-24.1839476338676,116.063167496196,-26.0631674961964,0.216133449634156,-0.097061449107193,-0.105710452142655,0.259440345061737
24,0.0343956636850744,-0.0155117867354575,-0.0164916468389628,0.00118306168033675,0.0411782906823988,114.274464442829,-24.274464442829,115.616263399041,-25.6162633990412,0.219360100032362,-0.0989272113230709,-0.105176319126038,0.262616649760197
25,0.034812721636447,-0.015804276078673,-0.0163805524503488,0.00121192558773674,0.0415935479213578,114.417094043348,-24.4170940433484,115.198557010398,-25.1985570103984,0.222019908395708,-0.100792577032353,-0.104467808994571,0.265264973988251
26,0.0351551382311406,-0.0160904784885055,-0.0162676391432521,0.00123588374405061,0.0419454803922274,114.593531680717,-24.5935316807174,114.831801705688,-24.8318017056879,0.224203687698601,-0.102617847503224,-0.103747698617679,0.26750944127696
27,0.0354400151041916,-0.0163719741900683,-0.0161683565672909,0.00125599467058533,0.0422546087847545,114.795188005203,-24.7951880052035,114.523303568076,-24.5233035680757,0.226020504491018,-0.104413100701966,-0.103114518924049,0.269480923372159
28,0.035669229045716,-0.0166734230553376,-0.0160714244341357,0.00127229390071575,0.0425274925247204,115.053529451857,-25.0535294518574,114.254818194406,-24.2548181944058,0.227482328097678,-0.106335606220265,-0.102496329299335,0.271221253346431
29,0.035852272197262,-0.01699447645003,-0.0159834297063193,0.00128538542170657,0.0427746148631877,115.361603492956,-25.3616034929565,114.027961720229,-24.0279617202289,0.2286496951356,-0.108383140625191,-0.101935138433159,0.272797288668289
