"PercentStance","APAngle.Convert","MLAngle.Convert","InterpV.BW","InterpML.BW","InterpHz.BW","NetGRF.BW"
15,5.30587552458583,-8.78562782616274,0.098000902860228,-0.0151461704432909,0.00910140519077402,0.0995812181938126
16,5.15335509427143,-7.8164228974773,0.108048764293458,-0.0148323924149998,0.00974452259674914,0.109496534423398
17,4.99253393897004,-6.80469989469614,0.117884282720522,-0.014066657147692,0.0102980597555321,0.119166375251457
18,4.83515223452918,-5.77220027744238,0.127265979214578,-0.0128648236792739,0.0107654580042599,0.128366772335312
19,4.6758217804763,-4.72960067511646,0.13605962049178,-0.0112569075578432,0.0111283352150608,0.136977290602464
20,4.51218940806208,-3.69426176402942,0.144208969188908,-0.00931107272064185,0.0113803623422913,0.144956667721007
21,4.34223464100606,-2.68517621808552,0.151704450011235,-0.00711486389155085,0.0115191798088854,0.152307429053464
22,4.17201105456115,-1.72633884787585,0.158553226565533,-0.00477870196911808,0.0115655531035513,0.159046294095279
23,4.00639435946056,-0.836124702451642,0.164773906993419,-0.00240473758932689,0.0115405932713161,0.165195061917127
24,3.85253353822169,-0.0309948057520018,0.170374542065508,-9.21660617309064e-05,0.0114731769076503,0.170760437065992
25,3.71030888910629,0.683891478578857,0.175366756841905,0.00209330473573086,0.0113721444718357,0.175747566127821
26,3.58332462800158,1.30589609086832,0.179718236845813,0.00409688101269852,0.0112544017714017,0.180116880519934
27,3.47664135217693,1.83831716200049,0.183343458511326,0.00588453688412369,0.0111387421248477,0.183775741406092
28,3.3988493930553,2.29092674992198,0.186158395752357,0.00744736648306242,0.0110560949946051,0.186635068551314
29,3.36229972858924,2.67443843035551,0.188153906603141,0.00878898630324204,0.0110541655214432,0.188683156178916
30,3.37311714114941,3.00045832469534,0.189372599510516,0.00992611640216807,0.011161641781729,0.189960762999792
31,3.42890017649449,3.27894803827687,0.189876522681863,0.010878215367707,0.0113768593096109,0.190527851935335
32,3.52039629415343,3.51803814097519,0.189744797134773,0.0116652499715591,0.0116730889366367,0.190461090782179
33,3.64383284973161,3.71727014466958,0.189012459494682,0.0122800991318046,0.0120368351130906,0.189793034852324
34,3.79942389475242,3.87313542720534,0.187660883388112,0.01270503989714,0.0124625268811373,0.188502890611941
35,3.99839200981161,3.97755215095529,0.185641974964925,0.0129082653658787,0.0129761160162404,0.186542075067532
36,4.25466385359184,4.02641548323886,0.182946984279867,0.0128776598897666,0.0136102835157232,0.183903977658758
37,4.58567634359791,4.01630760821902,0.179614443797387,0.0126112385570886,0.0144062425387324,0.180632033655919
38,5.00337119798166,3.94862019947891,0.175766245504875,0.0121323945727818,0.0153879749479443,0.176855188869165
39,5.51853822605754,3.82673915307774,0.171599813073638,0.0114780860788354,0.016579220841411,0.1727805338302
40,6.13421629934258,3.65798975258173,0.16738313182071,0.0107009459969051,0.0179892036047276,0.16868679411759
41,6.8430571956888,3.44772500477565,0.163400669848813,0.00984438171775376,0.0196089013516223,0.164867218605347
42,7.62304720304883,3.19395642202994,0.159900817567558,0.00892292459802645,0.0214007928810173,0.161573153642836
43,8.4353138957882,2.88583594046175,0.157085080308998,0.0079186547945185,0.0232952451339937,0.159000301871701
44,9.23524201261829,2.50509832943006,0.155055073828775,0.00678367429019512,0.0252113263499133,0.157237734444516
45,9.97573236988518,2.04184795300574,0.153783935900788,0.00548271465015375,0.0270491017853208,0.15624088136101
46,10.6240207305537,1.49572272506794,0.153150241576788,0.00399893934381045,0.0287277494525766,0.155872613372311
47,11.1607366553097,0.882318808451686,0.152970778473387,0.00235583957532909,0.0301801076874947,0.155937320571079
