"PercentStance","APAngle.Convert","MLAngle.Convert","InterpV.BW","InterpML.BW","InterpHz.BW","NetGRF.BW"
34,15.3429216280145,-2.05097397741319,0.38729198235285,-0.0138695246605723,0.106263003905927,0.401844832377152
35,14.9761369291361,-2.00763966938526,0.388392946504213,-0.0136148312510382,0.103896220297718,0.402279590728103
36,14.6137689593846,-1.98009538651192,0.389277263972449,-0.0134584629995961,0.101499034388919,0.402517046165837
37,14.2563495966826,-1.96835475553793,0.389943165495856,-0.0134014859420093,0.0990789506165488,0.402556717243247
38,13.9039549305699,-1.97317577475637,0.390391259452846,-0.0134497733948961,0.0966406675869829,0.402399863932894
39,13.5567199256745,-1.99618630998528,0.390624447809869,-0.0136148741250326,0.0941897169670904,0.402050403315985
40,13.2142076919125,-2.03848486386477,0.390657085116578,-0.013904771722087,0.0917299988422762,0.40152296760712
41,12.8761732389981,-2.10061762435889,0.390515089867569,-0.0143237535394697,0.0892689951336516,0.400844307458528
42,12.5427158458879,-2.18263214207086,0.390233457112001,-0.0148727940386007,0.0868179555876939,0.40005088234439
43,12.2143792656647,-2.2845902157744,0.38984819932356,-0.0155529028970441,0.0843905817322573,0.399180763050346
44,11.8926773633611,-2.4074232046036,0.389386029739205,-0.0163706475583078,0.0820045329444063,0.39826401002472
45,11.5792365298738,-2.55235155940599,0.38886435214227,-0.0173341840069167,0.0796755400517704,0.39732121763726
46,11.2762361265739,-2.72091900701797,0.388291083256884,-0.018453427619741,0.0774207514795215,0.396364058773466
47,10.9854644867697,-2.91363706738021,0.387674587582566,-0.0197312564018962,0.0752542450162208,0.395403730039906
48,10.7088464405568,-3.13003528287287,0.387026586273717,-0.0211640965181489,0.0731913246700266,0.394454645645187
49,10.448530814257,-3.36873091344697,0.386363346744748,-0.0227426177043589,0.0712492783954687,0.393535668065455
50,10.2068497882773,-3.62799232426481,0.385702731594738,-0.0244555489754866,0.0694464802205765,0.392667142310585
51,9.98664756061008,-3.90684220922734,0.385055640836425,-0.0262966571557417,0.0678031774684603,0.391863026569662
52,9.79010604981201,-4.20462369423421,0.384426851555069,-0.0282617335279903,0.0663336851243338,0.391130269297487
53,9.61902131119035,-4.52128273630713,0.383814325998101,-0.0303502991270273,0.0650484070047143,0.390468785887333
54,9.47396465412007,-4.85601705744907,0.38321803548895,-0.0325570559420743,0.0639497078637955,0.389878942431482
55,9.35505250189846,-5.20723881773451,0.382641889480204,-0.0348718842903504,0.0630375916530404,0.389364356176006
56,9.2620775303667,-5.57255129678563,0.382094429239643,-0.0372798851059355,0.0623107111606217,0.388932600092641
57,9.19474196543798,-5.94924289996428,0.381584005163557,-0.0397643554487387,0.0617671868943108,0.388590713138839
58,9.15297157745431,-6.33538530041128,0.381110539044672,-0.0423132503358662,0.0614054589634103,0.388337848419921
59,9.13588076774192,-6.72956753230139,0.380668716627176,-0.0449174640774625,0.0612177792310266,0.388167318165388
60,9.142424766486,-7.13118416285234,0.380248181484847,-0.0475725960341676,0.0611947040614391,0.388067807504217
61,9.17066188433567,-7.53907282887225,0.379842204576261,-0.050270721491723,0.0613214302348415,0.388030364305036
62,9.21834084621675,-7.95142467447849,0.379449310440204,-0.0530001108672387,0.0615820354574635,0.388050432336533
63,9.28302832104012,-8.36573085056519,0.379072584993189,-0.0557449188657806,0.0619602251975153,0.388127028406033
