"PercentStance","APAngle.Convert","MLAngle.Convert","InterpV.BW","InterpML.BW","InterpHz.BW","NetGRF.BW"
21,12.6263273150943,-22.1233262658201,0.544560868774046,-0.221381537937043,0.121986529791712,0.600364088358005
22,13.3520045229461,-21.4346970393112,0.546566314711758,-0.214578909424997,0.129726727072409,0.601338397630263
23,13.9855318558202,-20.5845516912937,0.547149828487124,-0.205491749645793,0.1362730298102,0.600141760453003
24,14.5273621597446,-19.5889276528278,0.546138145268039,-0.194352131360869,0.141519219868049,0.596713762430017
25,14.9775976694634,-18.4684201529783,0.543387608971693,-0.181481981553211,0.145372579265242,0.591049058889939
26,15.3122501161217,-17.2247795737847,0.538958246841915,-0.167090907662297,0.14756615494636,0.583241916658923
27,15.5377490117464,-15.8824460440108,0.532840030384485,-0.151606995700539,0.148147745917066,0.573455258713171
28,15.6622458651248,-14.4786640834858,0.524973921547371,-0.135558941655738,0.147190328811622,0.561817441757838
29,15.6603050206531,-13.0314677351382,0.515424071112863,-0.119293227876703,0.1444939436973,0.548426245784243
30,15.5341963704247,-11.576218578786,0.504148029033445,-0.103268675925658,0.140136712836384,0.533355372046006
31,15.2986752702012,-10.1617006474248,0.491075330587178,-0.0880195525145013,0.134330804503997,0.516669320721533
32,14.9383874707914,-8.80522884924112,0.476424492254818,-0.0737989295583246,0.127108614036523,0.498581165495149
33,14.4662279923749,-7.53043156824549,0.460493322522352,-0.0608739349569395,0.118802130894047,0.47945143899021
34,13.9234273845686,-6.37746437911875,0.443621422790071,-0.0495834423071059,0.109977721681439,0.45973207825379
35,13.3238338879987,-5.35017873925568,0.426432940601411,-0.0399356957141608,0.100991793958894,0.44004460577216
36,12.6917637410642,-4.4589260074772,0.409576353452737,-0.0319389404409392,0.0922401529627353,0.42104765887334
37,12.0644669575589,-3.74903344306877,0.393562745053342,-0.0257887973849761,0.0841172829196779,0.403277092890576
38,11.4259980212484,-3.23378759490458,0.379008250026409,-0.0214140599108281,0.0766004522489713,0.387264050532311
39,10.7639794310203,-2.91464552152443,0.366438742299285,-0.018656893820533,0.0696632022732908,0.373468061948919
