"PercentStance","APAngle.Convert","MLAngle.Convert","InterpV.BW","InterpML.BW","InterpHz.BW","NetGRF.BW"
9,-36.5642595417839,15.6626262187813,-0.144383255374945,0.0404826996025865,-0.107088793249615,0.184264437804581
10,-37.4936754096858,16.3730857280589,-0.143222063306997,0.0420794504278048,-0.109873038499998,0.18535189277545
11,-38.3595579411858,16.9294386398481,-0.142342688856022,0.0433269148794666,-0.112655927710867,0.186628027563201
12,-39.0982687190173,17.2657434607011,-0.141748133309637,0.0440566730961299,-0.115188471421518,0.187888019015295
13,-39.9181099292079,17.527036982697,-0.140680422955412,0.044429362278248,-0.117702664141001,0.188729612889061
14,-40.7955166274867,17.7304908956253,-0.138828681946057,0.0443873025847105,-0.119814747740883,0.188677527378958
15,-41.8087034106309,17.9566106423231,-0.136230225387018,0.0441498546259674,-0.121841121163564,0.188024314328989
16,-42.802823849142,18.1086740619031,-0.13353492341219,0.0436683174601494,-0.123666920236906,0.187168386436869
17,-43.8654187772481,18.2850133675154,-0.130760634494963,0.0432070050607221,-0.125681850901686,0.186443333122738
18,-44.9658341121104,18.4200482098855,-0.127817860768313,0.0425690224333964,-0.127665514165223,0.18560175298039
19,-46.2311560867413,18.5998366477336,-0.124458743806233,0.0418845998140275,-0.129925729437492,0.184729515187127
20,-47.5774341592608,18.6536565563986,-0.120828840229692,0.0407894068327582,-0.13221984739171,0.18369940768905
21,-49.1682041798362,18.6207001442675,-0.116511332264508,0.0392572623712781,-0.134828338587668,0.182468364603974
22,-50.9442562325178,18.3118835738634,-0.111500125473717,0.0369007979901724,-0.137417608054078,0.180769316744492
23,-52.9443432471567,17.7464936950951,-0.105778947067943,0.033852971450862,-0.140090063167717,0.178774816786902
24,-55.0407546606736,16.6789412571616,-0.0996253567469024,0.0298491312534816,-0.142495371862945,0.176411772129567
25,-57.3399119175459,15.153102758077,-0.0928467305576556,0.0251443105578883,-0.144845488134911,0.173876298447253
26,-59.7960469507624,12.9035330936194,-0.0855166808094994,0.0195914845097335,-0.146909053748737,0.171111656631914
27,-62.5578315834533,10.0498923750408,-0.0773660442045089,0.0137111955459147,-0.148985753183004,0.168434724242537
28,-65.6044245565219,6.28019381899854,-0.0684529796465727,0.00753332877267991,-0.150934736917886,0.165903153295417
29,-69.1344226797499,1.45253589739073,-0.0583483765640368,0.00147953782726093,-0.15307518403857,0.163825315651407
30,-73.1119154298628,-5.5782209702858,-0.0471010283731172,-0.0046002209126755,-0.155143728293798,0.16220124948702
31,-77.5355074129213,-16.5214341484729,-0.0347795567274055,-0.0103163281385759,-0.157341826479804,0.161469794551235
32,-82.1504869757337,-35.5860826795293,-0.0219695892063133,-0.0157206107188376,-0.159357609758293,0.161631210597285
33,-86.781232915729,-65.9274763926695,-0.00907203216425427,-0.0203069025654332,-0.161317116686101,0.162843127565483
34,-88.9994542721997,-83.2171374374489,0.00284243430555163,-0.0238981657580952,-0.162754114803313,0.164523869528992
35,-85.4592187712198,-63.3411301058879,0.013004278106171,-0.0259024346698592,-0.163744879083711,0.166290206557777
36,-82.8760260655906,-51.9565522499796,0.0204802905664795,-0.0261726433463432,-0.163866547674911,0.167202556823502
37,-81.2352184087758,-44.1277975565571,0.0251784783925309,-0.0244233412637513,-0.163306974682186,0.167031803416286
38,-80.5201444189109,-37.9983120776687,0.0270075333006762,-0.0210993163057944,-0.161739965861597,0.165331196573634
39,-80.5684620344877,-31.8868286626463,0.0264779491284913,-0.0164726279059353,-0.15939576812408,0.162417487223648
40,-81.300965545465,-25.4309610427801,0.0238603396969666,-0.0113455268620643,-0.155945594232967,0.158167838547872
41,-82.6064378483873,-17.4370456818803,0.0196707454852029,-0.0061784083535995,-0.151589706742427,0.152985457308799
42,-84.4001641590015,-6.84543577721607,0.0143199938491557,-0.00171907425508543,-0.146050903802198,0.146761316230038
43,-86.4566683524963,12.1408205122452,0.00865138770125166,0.00186114478447175,-0.13971481231362,0.13999478257741
44,-88.6451977522487,53.8884184209191,0.00313351831416815,0.00429530214032635,-0.132494548472281,0.132601183751788
45,-89.1495695592479,72.5727667950456,-0.00185326919456161,0.00590395371073599,-0.124850546435434,0.125003800827624
46,-86.7884452329673,46.7415819136118,-0.00654368038616645,0.00695408957738374,-0.11662031650318,0.117010586427676
47,-84.0621820019865,36.2869644727053,-0.0112495995314087,0.00825971256204789,-0.108161852198087,0.109058528378782
48,-80.4485962324798,31.8820593416742,-0.0167156495067603,0.0103973149381884,-0.0993411931759069,0.101272848078691
49,-75.7656700451682,31.5920849667431,-0.022972413007164,0.0141283485726486,-0.0905578958151422,0.094488488649296
50,-69.6219451868036,32.7775396959025,-0.0303425172212747,0.0195375877198341,-0.0816843182820676,0.0893012516062327
