"PercentStance","APAngle.Convert","MLAngle.Convert","InterpV.BW","InterpML.BW","InterpHz.BW","NetGRF.BW"
0,-23.6954099885669,-8.59557468416969,0.128138887410262,-0.0193690614802004,-0.0562367960276304,0.141270351584530
1,-21.5163168240788,-9.3417957307969,0.130634559286110,-0.021490091012195,-0.0515013011427242,0.142054905268992
2,-19.2822218518061,-10.0413051824397,0.133066067779178,-0.0235620619510964,-0.046552727040944,0.142929722425214
3,-17.0317922559849,-10.6904879101131,0.135432304696402,-0.0255669135143552,-0.0414879976076584,0.143933422690919
4,-14.8038241380689,-11.2830438646621,0.137747474114261,-0.0274822711922831,-0.0364042882980081,0.145103115270589
5,-12.6358741809665,-11.8123099172973,0.140036171851500,-0.0292864815764025,-0.03139386652066,0.146469799907916
6,-10.5647804216130,-12.2762054458396,0.142319149030756,-0.0309686843580411,-0.0265437680133973,0.148048543431050
7,-8.62566534926206,-12.6771069032961,0.144609984823262,-0.0325285581874312,-0.0219364673804459,0.149837790324973
8,-6.84898999869866,-13.0182532336833,0.146921575582089,-0.0339688229251019,-0.0176467598060455,0.151826343017583
9,-5.2591734766303,-13.300687331307,0.149275878591494,-0.0352892132169007,-0.0137406286580224,0.15400461478361
10,-3.87489674052304,-13.5245287741969,0.151703809161415,-0.0364895582326267,-0.0102753545639483,0.156368527797348
11,-2.70945674514623,-13.6927345598185,0.154235469458714,-0.0375778350456908,-0.0072990736851982,0.158914914978214
12,-1.77142320814815,-13.8121371732544,0.156896981684008,-0.0385728380082345,-0.00485235642625904,0.161641801698846
13,-1.06341672341387,-13.8913238598437,0.159714964592018,-0.0394997923441103,-0.00296466983998831,0.164553616724512
14,-0.582319772418586,-13.9365807617152,0.162727934793764,-0.0403813672662878,-0.00165392560531301,0.167671616722826
15,-0.320512097466903,-13.9523328378605,0.165986449776424,-0.0412384237290813,-0.000928536456952253,0.171035000163687
16,-0.267418655431328,-13.9426609113525,0.169542918486697,-0.0420916235753810,-0.00079131951619,0.174691534342037
17,-0.407837054988661,-13.9143395518012,0.173439944219720,-0.0429681153470808,-0.00123458361765428,0.178687429284011
18,-0.72221946375717,-13.8755472774327,0.17770954672051,-0.0438981872382428,-0.00224016659866328,0.183064885176821
19,-1.18760041710402,-13.8326043528341,0.182381347213039,-0.0449072170326825,-0.00378085768253547,0.187866731588323
20,-1.77861088673467,-13.7882337043800,0.187487173297285,-0.0460104433617096,-0.00582196256153375,0.193138023955448
21,-2.46909705958635,-13.7423342556346,0.193060073261790,-0.0472141236566383,-0.00832486027899274,0.198923776002711
22,-3.2332324886104,-13.6957417245137,0.199126002717243,-0.0485260086310883,-0.0112487330502078,0.205261960594375
23,-4.04629598157938,-13.6506379019634,0.205700704936135,-0.0499567172163967,-0.0145510264403091,0.212179607824901
24,-4.88479852127654,-13.6088520353610,0.21278996630643,-0.0515141115656848,-0.0181856650626166,0.219690673140357
25,-5.72764935473053,-13.5691490065955,0.220396158226727,-0.0531938402373037,-0.0221058829922658,0.227799739383433
26,-6.55627312020975,-13.5279652301020,0.228515779481798,-0.0549797624491727,-0.0262634604020194,0.236499482247699
27,-7.35519958335358,-13.4812700677553,0.237133224087977,-0.0568486699931414,-0.0306097019914955,0.245765927464236
28,-8.11223552541388,-13.4266774539445,0.246218004468325,-0.0587785639806456,-0.0350956578109232,0.255558076579811
29,-8.81808818794278,-13.3628520749962,0.255727234216326,-0.0607476359318273,-0.0396713390157050,0.265820444530771
30,-9.46671600127654,-13.2872978793758,0.265612940837342,-0.062726066582999,-0.0442897583776877,0.276489378577894
31,-10.0547119212711,-13.1964712141487,0.275825076545118,-0.0646762655863852,-0.0489070240019357,0.287496763769693
32,-10.5806125119101,-13.0868265992083,0.286307805812509,-0.0665565247688863,-0.0534807832364213,0.298767677023579
33,-11.0440738196663,-12.9571151506891,0.296989335877287,-0.0683312919040743,-0.0579660003389917,0.310212650086053
34,-11.4461293092214,-12.8080083445759,0.307782034997446,-0.0699716039946092,-0.0623176587915429,0.321728607727082
35,-11.7888336603216,-12.6409689323524,0.318586695318094,-0.0714517868632269,-0.0664914319243144,0.333202567215497
36,-12.0749514429794,-12.4570250379322,0.329299823872005,-0.0727449242193306,-0.0704451996570632,0.344518104250754
37,-12.3073523616706,-12.257373791782,0.339813339682378,-0.0738265043395138,-0.0741369701279155,0.355555549680821
38,-12.4885146926323,-12.0447491464537,0.350008832640990,-0.0746824360564028,-0.0775214834885756,0.366187424120895
39,-12.6207399240629,-11.8234708239786,0.35975777923822,-0.0753111331762146,-0.08055213384399,0.376279248390768
40,-12.7063488748605,-11.5985877107302,0.368930590030824,-0.0757210972308615,-0.0831850572923419,0.385698351802374
41,-12.7478576046751,-11.3742043773813,0.377413965393288,-0.0759231932326811,-0.0853852268031364,0.394330152918536
42,-12.7473341713437,-11.1534792334731,0.385119287229294,-0.0759307710141179,-0.0871247618818291,0.402085900667709
43,-12.7067802602245,-10.9389949769859,0.391983877922833,-0.0757609070775449,-0.0883861257365567,0.408904857901386
44,-12.6279928550531,-10.7341337198733,0.397964326195335,-0.075441717952848,-0.0891597355363558,0.414748738602901
45,-12.5128007161971,-10.5428994789674,0.403036579362462,-0.075010592448903,-0.089445532992514,0.419601688099612
46,-12.3629020508078,-10.3690309364701,0.407199161948853,-0.0745075438608923,-0.0892521825077907,0.423471939644689
47,-12.1797165217562,-10.2152822055923,0.410475046841296,-0.0739691518822809,-0.0885957516082036,0.426392315494276
48,-11.9644262478204,-10.0835125610367,0.412904705748259,-0.0734269490580564,-0.0874976933743103,0.428412954079187
49,-11.7180566139399,-9.97584837799104,0.414533919196438,-0.0729133584387371,-0.0859820985456501,0.429590094477851
50,-11.4416654552698,-9.89504274318514,0.415411007226443,-0.0724637911161505,-0.0840759665495306,0.429983806787012
51,-11.1359663142124,-9.84413208636195,0.415587761995552,-0.0721141721986409,-0.0818060293736433,0.42965785014852
52,-10.8017907720779,-9.82498156053568,0.41512678071442,-0.0718912597464164,-0.0792031155921793,0.428686051573588
53,-10.4400632292888,-9.83824133428884,0.414100515717992,-0.07181224418497,-0.0763010124662909,0.427151120841523
