"PercentStance","APAngle.Convert","MLAngle.Convert","InterpV.BW","InterpML.BW","InterpHz.BW","NetGRF.BW"
21,16.4260060262737,-17.7658725372083,0.439837786910748,-0.140927530093578,0.129668260804818,0.479720445043744
22,16.5934386786375,-17.0636998814626,0.445355238694159,-0.136700359484992,0.132710631736650,0.484396932991527
23,16.6915726592066,-16.2807319213960,0.451116242408652,-0.131750958251377,0.135269037332856,0.489041809691171
24,16.7274530030106,-15.4367953775405,0.456677569742247,-0.126105545628992,0.137248381395047,0.493248547427796
25,16.7047218700071,-14.5462248880116,0.461605619271928,-0.119776733836493,0.138529789713936,0.496605191626251
26,16.6277909248225,-13.6233853520040,0.465457880310641,-0.112807228379810,0.139004887623094,0.498697170536507
27,16.5013707225124,-12.6867233265956,0.467806862011375,-0.105310929116296,0.138582879265179,0.499138123530646
28,16.3285134791088,-11.7501903747067,0.468323735489701,-0.0974131004790469,0.137200473317617,0.497634809118641
29,16.1131945997325,-10.8278178981846,0.466766343328181,-0.0892753320045175,0.134841636397342,0.49398701508723
30,15.8611877739568,-9.93788003131509,0.462991006191724,-0.0811203240536266,0.131547443022643,0.488104403334764
31,15.5785009224240,-9.09499233702758,0.457037257197954,-0.0731645385322907,0.127422251582548,0.480075550683471
32,15.2759182755263,-8.31430871307147,0.449075546834304,-0.0656275777409407,0.122650316093052,0.470126499744907
33,14.9738460715517,-7.61658009905383,0.439321036877669,-0.0587473392999756,0.117500807528044,0.458541888040601
34,14.6975985207641,-7.01792661035958,0.428096436010224,-0.0526995995822972,0.112289819722698,0.445704846208953
35,14.4750493241974,-6.52959483466205,0.415836694952026,-0.0475961988977152,0.107349506754136,0.432098914160279
36,14.3368671506789,-6.16758019786106,0.40298487232945,-0.0435474679451398,0.102995750608661,0.418212044224288
37,14.3096565558036,-5.94483566746312,0.389995117235911,-0.0406105418831815,0.0994785117253786,0.404526120139348
38,14.4128353686297,-5.86326445190892,0.377340547002966,-0.038749850533645,0.0969746949193607,0.391524623470326
39,14.6591770013737,-5.9247333727987,0.365407485546044,-0.0379206206288002,0.0955846412969531,0.379601142798362
40,15.0503815880213,-6.12820904939382,0.354495561562762,-0.0380611818964801,0.0953209751790471,0.369055341438299
41,15.5774513573656,-6.45550576528299,0.344848675429404,-0.0390192917174531,0.096137202060531,0.36011869667038
42,16.2278437662169,-6.88368227241348,0.336586188489073,-0.0406341447846742,0.097964727863651,0.35290010471716
43,16.9880019858083,-7.38763514255102,0.329720007051384,-0.0427507978081622,0.100730028589901,0.347403875083340
44,17.8389767539843,-7.92724182359596,0.324234171796011,-0.0451483481951044,0.104343561548686,0.343589508486008
45,18.7578205926421,-8.4612234929066,0.320042140530730,-0.0476092055136348,0.108688387750691,0.341330886087057
46,19.7204865145941,-8.95418085701398,0.316985792920349,-0.0499457993269169,0.113625232875079,0.340419255227525
47,20.7006810347971,-9.36503284911167,0.314922341566119,-0.0519376135638543,0.119003514293150,0.340639741272676
48,21.6741902903476,-9.65789195687472,0.31368687004713,-0.0533822365665106,0.124667513905614,0.341747135531835
49,22.6235452158146,-9.81581880982033,0.313061666226719,-0.0541641556742832,0.130465961499062,0.343457027487329
50,23.5313788596363,-9.82649707302588,0.312873193927555,-0.0541916051082021,0.136244930226367,0.345527200890205
51,24.3833415402346,-9.6843878377495,0.312992649005507,-0.0534130401018181,0.141870050460063,0.347770703771815
52,25.1732951630163,-9.40193508788951,0.313274363018987,-0.0518731049418922,0.147237419524248,0.35001500432042
53,25.8965193975656,-8.99304222477093,0.313620491587737,-0.0496335665576375,0.152262385296618,0.352143632129251
54,26.5489819486917,-8.46828799317885,0.314004656708498,-0.0467506482741554,0.156892261233235,0.354118241811338
55,27.1329902625591,-7.85051257704419,0.314384904553618,-0.043347775123433,0.161107372548166,0.355910779983850
56,27.6521218611639,-7.16676627307505,0.314732987822723,-0.0395745657685648,0.164903166292567,0.357513711811033
57,28.1100223130507,-6.43708695051401,0.315069929578412,-0.0355472774311763,0.168302507220086,0.358968527024141
58,28.5143715102597,-5.68892817635442,0.315376104258630,-0.0314171708994074,0.171337693606037,0.360285624213497
59,28.8714104637517,-4.95213775494949,0.315602227430961,-0.0273459789603903,0.174016376642238,0.361433628574292
60,29.1821300724554,-4.24350371374268,0.315738872257388,-0.0234274549003004,0.176331279649378,0.362398401321336
61,29.4477595918574,-3.57940638745443,0.315752809318815,-0.0197515464045455,0.178264492735788,0.363136599020868
62,29.6699279259616,-2.98200222409098,0.315572236016031,-0.0164390417723289,0.179779774077406,0.363561336511287
63,29.8446534979486,-2.46146028590715,0.315162673536215,-0.0135479090187349,0.180821694910512,0.363603550559652
64,29.9668080099354,-2.02351404553767,0.31449607784981,-0.0111116727025572,0.181331555640573,0.363197446747899
65,30.0327523549248,-1.67875781772777,0.313514488133734,-0.00918855742311992,0.181246708105188,0.362251477645354
66,30.0355618186071,-1.42651991319194,0.312194634393161,-0.00777446282297904,0.180504108988852,0.360704401661423
67,29.9706345120759,-1.26057025982277,0.310521391739479,-0.00683291517637918,0.179067472122997,0.358518316171086
68,29.8388572717009,-1.18421074371098,0.308426174652508,-0.00637557617407352,0.176915220618472,0.355621074275433
69,29.6408872610175,-1.19894303535399,0.305837100820832,-0.00640072959767236,0.17402845456336,0.35194204718332
70,29.3777899042206,-1.29909481982732,0.302703875464796,-0.00686452720310822,0.170410306462362,0.347442701036768
71,29.0547904719672,-1.48274190225806,0.298957711142476,-0.0077383728975234,0.166088889900144,0.34208349100024
72,28.6772048623125,-1.74707716717720,0.29454473696379,-0.00898411599950197,0.161106256860301,0.335846009970191
