"Sweep","GRF0SumVN","GRF0SumMLN","GRF0SumHzN","FilterVN","FilterMLN","FilterHzN"
27466,0.0837897566433567,0.0378319240759241,-0.0400184435564436,0.0498819442254869,-0.0025283969340647,0.0166745273863753
27467,0.0851799566433567,0.0364384240759241,-0.0308900435564436,0.0499431518434157,-0.0025340791016205,0.0167237360446275
27468,0.0810093566433567,0.0294709240759241,-0.0187188435564436,0.0500044043537212,-0.00253991329313152,0.0167727585044375
27469,0.0719730566433567,0.0169294240759241,-0.00654764355644356,0.0500657008899292,-0.00254589821243837,0.0168215891719351
27470,0.0622416566433567,0.00438792407592408,0.0132305564435564,0.0501270407446427,-0.00255203239997828,0.0168702222608177
27471,0.0490347566433567,-0.0137275759240759,0.0330087564435564,0.0501884233271938,-0.00255831429242599,0.0169186518714176
27472,0.0372180566433566,-0.0276625759240759,0.0482227564435564,0.050249848106893,-0.00256474229821476,0.0169668720850073
27473,0.0274866566433566,-0.0374170759240759,0.0649581564435564,0.0503113145490768,-0.00257131487931274,0.0170148770628346
27474,0.0198405566433566,-0.0457780759240759,0.0695223564435564,0.0503728220525946,-0.0025780306257799,0.017062661136227
27475,0.0156699566433566,-0.0513520759240759,0.0740865564435564,0.050434369896418,-0.00258488831492443,0.0171102188767319
27476,0.0121944566433566,-0.0499585759240759,0.0756079564435564,0.0504959571989727,-0.0025918869540961,0.0171575451405119
27477,0.00802385664335665,-0.0485650759240759,0.0710437564435564,0.0505575828889918,-0.0025990258047105,0.01720463509015
27478,0.00941405664335664,-0.0499585759240759,0.0710437564435564,0.0506192456842914,-0.00260630438846647,0.0172514841991163
27479,0.0121944566433566,-0.0443845759240759,0.0680009564435565,0.0506809440794274,-0.00261372248441921,0.0172980882446779
27480,0.0128895566433566,-0.0402040759240759,0.0664795564435565,0.0507426763453547,-0.00262128012027774,0.0173444432971314
27481,0.0135846566433566,-0.0374170759240759,0.0619153564435564,0.0508044405365283,-0.00262897755552043,0.0173905457079865
27482,0.0170601566433566,-0.0332365759240759,0.0558297564435564,0.0508662344984831,-0.00263681526017862,0.0174363920939479
27483,0.0233160566433566,-0.0304495759240759,0.0497441564435564,0.0509280558778158,-0.00264479389458193,0.0174819793135417
27484,0.0309621566433566,-0.0248755759240759,0.0467013564435564,0.0509899021415267,-0.00265291428958409,0.0175273044379651
27485,0.0358278566433566,-0.0193015759240759,0.0436585564435564,0.0510517706069252,-0.00266117742438169,0.0175723647229876
27486,0.0372180566433566,-0.0165145759240759,0.0406157564435564,0.0511136584741747,-0.00266958440096351,0.0176171575866328
27487,0.0413886566433566,-0.0123340759240759,0.0390943564435564,0.0511755628521164,-0.00267813641855912,0.0176616805915916
27488,0.0469494566433566,-0.00954707592407593,0.0375729564435564,0.0512374807778515,-0.0026868347514552,0.017705931430788
27489,0.0490347566433567,-0.00954707592407593,0.0360515564435564,0.0512994092370437,-0.00269568073066123,0.0177499079160996
27490,0.0497298566433566,-0.00954707592407593,0.0314873564435564,0.0513613451844616,-0.00270467573134904,0.0177936079681305
27491,0.0532053566433567,-0.00954707592407593,0.0299659564435564,0.0514232855592393,-0.00271382116751033,0.0178370296033581
27492,0.0545955566433566,-0.00954707592407593,0.0299659564435564,0.0514852272960571,-0.00272311849094445,0.0178801709197058
27493,0.0552906566433566,-0.00815357592407592,0.0299659564435564,0.0515471673358415,-0.00273256919072664,0.0179230300863202
27494,0.0566808566433566,-0.00815357592407592,0.0284445564435564,0.051609102634785,-0.00274217479123167,0.0179656053391291
27495,0.0559857566433566,-0.00676007592407592,0.0269231564435564,0.051671030170245,-0.00275193684871295,0.0180078949774529
27496,0.0559857566433566,-0.00954707592407593,0.0254017564435564,0.0517329469437622,-0.00276185694836198,0.0180498973579891
27497,0.0539004566433566,-0.00954707592407593,0.0269231564435564,0.0517948499807189,-0.00277193670473563,0.0180916108877488
27498,0.0511200566433566,-0.00676007592407592,0.0284445564435564,0.0518567363256755,-0.00278217776458882,0.018133034020672
27499,0.0476445566433567,-0.00954707592407593,0.0345301564435564,0.0519186030324265,-0.00279258180730001,0.0181741652621254
27500,0.0427788566433566,-0.0179080759240759,0.0406157564435564,0.0519804471485357,-0.0028031505467396,0.0182150031839113
27501,0.0365229566433566,-0.0179080759240759,0.0512655564435564,0.0520422656943495,-0.00281388574468722,0.0182555464513611
27502,0.0323523566433566,-0.0206950759240759,0.0527869564435564,0.0521040556367298,-0.00282478923194789,0.0182957938598883
27503,0.0281817566433566,-0.0248755759240759,0.0588725564435564,0.0521658138606269,-0.00283586292609871,0.0183357443715441
