"Sweep","GRF0SumVN","GRF0SumMLN","GRF0SumHzN","FilterVN","FilterMLN","FilterHzN"
30352,-0.0369061714285714,-0.0489857766233766,0.102601647552448,-0.00847933223868911,-0.0165037014070551,0.071841602521498
30353,-0.0376057714285714,-0.0462405766233766,0.0963380475524475,-0.00863600207103235,-0.0164498329523576,0.0717115242311888
30354,-0.0355069714285714,-0.0434953766233766,0.0885085475524476,-0.00879263273398665,-0.0163958443942821,0.0715816577059505
30355,-0.0348073714285714,-0.0407501766233766,0.0838108475524476,-0.00894922297109284,-0.0163417358770736,0.071452005865793
30356,-0.0320089714285714,-0.0338871766233766,0.0728495475524475,-0.00910577167471154,-0.0162875076932952,0.0713225717280418
30357,-0.0327085714285714,-0.0325145766233766,0.0650200475524476,-0.00926227787742649,-0.0162331602637445,0.0711933583674957
30358,-0.0299101714285714,-0.0283967766233766,0.0603223475524476,-0.00941874074368982,-0.0161786941154737,0.0710643688727979
30359,-0.0257125714285714,-0.0242789766233766,0.0524928475524476,-0.00957515956098429,-0.0161241098617072,0.0709356063049695
30360,-0.0250129714285714,-0.0242789766233766,0.0493610475524476,-0.00973153372712012,-0.0160694081836552,0.0708070736618898
30361,-0.0229141714285714,-0.0215337766233766,0.0477951475524475,-0.00988786273535756,-0.0160145898151730,0.0706787738487243
30362,-0.0229141714285714,-0.0187885766233766,0.0430974475524476,-0.0100441461624291,-0.0159596555312125,0.0705507096559218
30363,-0.0222145714285714,-0.0187885766233766,0.0415315475524475,-0.0102003836606689,-0.0159046061372223,0.0704228837426189
30364,-0.0229141714285714,-0.0215337766233766,0.0383997475524476,-0.0103565749532838,-0.0158494424609193,0.0702952986211239
30365,-0.0236137714285714,-0.0201611766233766,0.0399656475524476,-0.0105127198325236,-0.0157941653511702,0.0701679566435628
30366,-0.0222145714285714,-0.0229063766233766,0.0368338475524475,-0.0106688181597843,-0.015738775682089,0.0700408599933913
30367,-0.0229141714285714,-0.0215337766233766,0.0383997475524476,-0.0108248698652284,-0.0156832743576085,0.0699140106806902
30368,-0.0229141714285714,-0.0229063766233766,0.0352679475524476,-0.0109808749461979,-0.0156276623151045,0.0697874105385421
30369,-0.0201157714285714,-0.0256515766233766,0.0368338475524475,-0.0111368334651439,-0.0155719405290204,0.0696610612194054
30370,-0.0250129714285714,-0.0270241766233766,0.0368338475524475,-0.0112927455470730,-0.0155161100173373,0.0695349641925694
30371,-0.0250129714285714,-0.0283967766233766,0.0415315475524475,-0.0114486113798941,-0.0154601718513620,0.0694091207459342
30372,-0.0271117714285714,-0.0283967766233766,0.0477951475524475,-0.0116044312205631,-0.0154041271650420,0.0692835319964413
30373,-0.0292105714285714,-0.0311419766233766,0.0509269475524476,-0.0117602054036443,-0.015347977161911,0.0691581989107777
30374,-0.0320089714285714,-0.0366323766233766,0.0477951475524475,-0.0119159343503553,-0.0152917231234569,0.0690331223287827
30375,-0.0362065714285714,-0.0393775766233766,0.0618882475524476,-0.0120716185802696,-0.0152353664241268,0.0689083029814456
30376,-0.0383053714285714,-0.0407501766233766,0.0650200475524476,-0.0122272587264022,-0.015178908551073,0.0687837415121459
30377,-0.0411037714285714,-0.0462405766233766,0.0697177475524476,-0.0123828555515032,-0.0151223511224769,0.0686594385092495
30378,-0.0418033714285714,-0.0489857766233766,0.0775472475524475,-0.0125384099624189,-0.0150656959049262,0.0685353945408657
30379,-0.0446017714285714,-0.0517309766233766,0.0822449475524475,-0.0126939230213123,-0.0150089448326882,0.0684116101868995
30380,-0.0432025714285714,-0.0489857766233766,0.0853767475524475,-0.0128493959542264,-0.0149521000246136,0.0682880860711021
30381,-0.0453013714285714,-0.0476131766233766,0.0869426475524476,-0.0130048301567477,-0.0148951637915607,0.0681648228887939
30382,-0.0432025714285714,-0.0434953766233766,0.0869426475524476,-0.0131602271965301,-0.0148381386324428,0.0680418214253926
30383,-0.0376057714285714,-0.0366323766233766,0.0838108475524476,-0.0133155888109864,-0.0147810272207968,0.0679190825652063
30384,-0.0292105714285714,-0.0283967766233766,0.0775472475524475,-0.0134709168938655,-0.0147238323813963,0.0677966072888682
30385,-0.0194161714285714,-0.0174159766233766,0.0665859475524476,-0.0136262134656441,-0.0146665570550160,0.0676743966556284
30386,-0.00962177142857143,-0.00368997662337662,0.0571905475524476,-0.0137814806299031,-0.0146092042508711,0.0675524517683391
30387,0.000872228571428574,0.00729082337662338,0.0509269475524476,-0.0139367205214917,-0.0145517769876808,0.0674307737265416
30388,0.00786822857142856,0.0141538233766234,0.0446633475524476,-0.0140919352520329,-0.0144942782299920,0.067309363579551
30389,0.0134650285714286,0.0196442233766234,0.0368338475524475,-0.0142471268588116,-0.0144367108316137,0.0671882222860297
30390,0.0162634285714286,0.0210168233766234,0.0383997475524476,-0.0144022972628446,-0.0143790774937467,0.0670673506795078
30391,0.0169630285714286,0.0210168233766234,0.0399656475524476,-0.0145574482390299,-0.0143213807387561,0.0669467494447165
30392,0.0176626285714286,0.0210168233766234,0.0415315475524475,-0.0147125813981359,-0.0142636228976916,0.066826419111227
30393,0.0169630285714286,0.0196442233766234,0.0430974475524476,-0.0148676981779705,-0.0142058061072876,0.0667063600595237
30394,0.0162634285714286,0.0168990233766234,0.0462292475524476,-0.0150227998403503,-0.0141479323126529,0.066586572530863
30395,0.0155638285714286,0.0127812233766234,0.0477951475524475,-0.0151778874716922,-0.0140900032756480,0.0664670566387519
30396,0.0183622285714286,0.0100360233766234,0.0524928475524476,-0.0153329619843314,-0.0140320205894262,0.0663478123825888
30397,0.0176626285714286,0.00454562337662338,0.0587564475524475,-0.0154880241146981,-0.0139739856972405,0.066228839665088
30398,0.0148642285714286,0.00180042337662338,0.0634541475524475,-0.0156430744198023,-0.0139158999136205,0.0661101383161921
30399,0.0141646285714286,-0.00231737662337662,0.0744154475524476,-0.0157981132783108,-0.013857764446499,0.065991708124013
30400,0.0127654285714286,-0.00918037662337662,0.0697177475524476,-0.0159531408969376,-0.0137995804198113,0.0658735488690162
30401,0.00786822857142856,-0.0105529766233766,0.0697177475524476,-0.0161081573187692,-0.0137413488979920,0.065755660349551
30402,0.0113662285714286,-0.0132981766233766,0.0712836475524476,-0.0162631624327961,-0.0136830709099978,0.0656380423900741
30403,0.00996702857142856,-0.0119255766233766,0.0697177475524476,-0.0164181559810299,-0.0136247474666939,0.0655206948407201
