"Sweep","GRF0SumVN","GRF0SumMLN","GRF0SumHzN","FilterVN","FilterMLN","FilterHzN"
24612,0.0476563615384615,-0.00919348051948052,-0.0361822661338661,0.0448171650717112,-0.0207807561469011,-0.0208791950320747
24613,0.0490465615384615,-0.0147674805194805,-0.0361822661338661,0.0448761843317667,-0.0207789057317524,-0.0208836401774178
24614,0.0462661615384615,-0.0147674805194805,-0.0346608661338661,0.0449350996095644,-0.0207769385472352,-0.0208879748230847
24615,0.0469612615384615,-0.0217349805194805,-0.0331394661338661,0.0449939094194775,-0.0207748541248655,-0.0208921982632952
24616,0.0476563615384615,-0.0231284805194805,-0.0316180661338661,0.0450526122889959,-0.020772651973541,-0.0208963098678471
24617,0.0490465615384615,-0.0245219805194805,-0.0346608661338661,0.0451112067579206,-0.0207703315983217,-0.0209003090757873
24618,0.0504367615384615,-0.0231284805194805,-0.0377036661338661,0.0451696913818805,-0.0207678925143976,-0.0209041953948645
24619,0.0511318615384615,-0.0217349805194805,-0.0346608661338661,0.0452280647382497,-0.0207653342519141,-0.0209079684083369
24620,0.0511318615384615,-0.0231284805194805,-0.0377036661338661,0.0452863254318259,-0.0207626563540605,-0.0209116277817811
24621,0.0525220615384615,-0.0231284805194805,-0.0361822661338661,0.0453444720988285,-0.0207598583746778,-0.0209151732656986
24622,0.0511318615384615,-0.0259154805194805,-0.0346608661338661,0.0454025034094575,-0.0207569398797176,-0.0209186046960209
24623,0.0532171615384615,-0.0245219805194805,-0.0392250661338661,0.0454604180694925,-0.0207539004520695,-0.0209219219935642
24624,0.0566926615384615,-0.0217349805194805,-0.0453106661338661,0.0455182148230927,-0.0207507396949463,-0.0209251251682141
24625,0.0594730615384615,-0.0189479805194805,-0.0483534661338661,0.045575892461119,-0.0207474572280506,-0.0209282143351949
24626,0.0601681615384615,-0.0175544805194805,-0.0544390661338661,0.0456334498344969,-0.0207440526765238,-0.0209311897397462
24627,0.0636436615384615,-0.00919348051948052,-0.0559604661338661,0.0456908858673416,-0.0207405256560459,-0.0209340517823256
24628,0.0664240615384615,-0.00640648051948052,-0.0635674661338661,0.0457481995688816,-0.0207368757526419,-0.0209368010422358
24629,0.0712897615384615,0.00195451948051948,-0.0666102661338661,0.0458053900477852,-0.0207331024957519,-0.0209394383017776
24630,0.0747652615384615,0.00334801948051948,-0.0726958661338661,0.0458624565305671,-0.0207292053284144,-0.0209419645725055
24631,0.0775456615384615,0.00613501948051948,-0.0787814661338661,0.0459193983821577,-0.0207251835803375,-0.0209443811230598
24632,0.0824113615384615,0.00892201948051947,-0.0787814661338661,0.0459762151259913,-0.0207210364477082,-0.0209466895069994
24633,0.0803260615384615,0.0117090194805195,-0.0818242661338661,0.0460329064619355,-0.020716762977815,-0.0209488915859065
24634,0.0810211615384615,0.0103155194805195,-0.0787814661338661,0.0460894722784605,-0.0207123620555963,-0.0209509895430348
24635,0.0782407615384615,0.00892201948051947,-0.0726958661338661,0.0461459126556856,-0.0207078323954823,-0.0209529858853988
24636,0.0705946615384615,-0.000832480519480518,-0.0650888661338661,0.0462022278588263,-0.0207031725447887,-0.0209548834306268
24637,0.0650338615384615,-0.0133739805194805,-0.0483534661338661,0.0462584183198778,-0.020698380905397,-0.0209566852749
24638,0.0532171615384615,-0.0287024805194805,-0.0285752661338661,0.0463144846060977,-0.0206934557790176,-0.0209583947377737
24639,0.0379249615384615,-0.0398504805194805,-0.00727566613386613,0.0463704273750459,-0.0206883954321831,-0.0209600152802029
24640,0.0274984615384615,-0.0551789805194805,0.00641693386613387,0.0464262473147421,-0.020683198169425,-0.0209615504036544
24641,0.0191572615384615,-0.0649334805194805,0.0216309338661339,0.0464819450761424,-0.02067786240645,-0.0209630035486928
24642,0.0135964615384615,-0.0691139805194805,0.0292379338661339,0.0465375212125783,-0.0206723867375423,-0.0209643780067035
24643,0.0108160615384615,-0.0705074805194805,0.0307593338661339,0.0465929761338391,-0.0206667699870865,-0.0209656768510551
24644,0.0115111615384615,-0.0719009805194805,0.0322807338661339,0.0466483100756181,-0.0206610112394346,-0.0209669028929579
24645,0.0163768615384615,-0.0677204805194805,0.0338021338661339,0.046703523085524,-0.0206551098514489,-0.0209680586599141
24646,0.0163768615384615,-0.0663269805194805,0.0292379338661339,0.0467586150251748,-0.0206490654525346,-0.0209691463873053
24647,0.0191572615384615,-0.0621464805194805,0.0261951338661339,0.0468135855809358,-0.0206428779350468,-0.0209701680199616
24648,0.0191572615384615,-0.0565724805194805,0.0216309338661339,0.0468684342744171,-0.0206365474384437,-0.0209711252247658
24649,0.0233278615384615,-0.0537854805194805,0.0185881338661339,0.0469231604710516,-0.0206300743286266,-0.020972019410088
24650,0.0274984615384615,-0.0496049805194805,0.0155453338661339,0.0469777633908348,-0.0206234591748759,-0.0209728517462712
24651,0.0281935615384615,-0.0440309805194805,0.00793833386613387,0.0470322421236251,-0.0206167027272684,-0.0209736231861176
24652,0.0337543615384615,-0.0370634805194805,0.00489553386613387,0.0470865956461263,-0.0206098058921701,-0.0209743344885273
24653,0.0351445615384615,-0.0356699805194805,0.00185273386613387,0.0471408228383899,-0.0206027697038808,-0.0209749862447646
24654,0.0386200615384615,-0.0314894805194805,-0.00119006613386613,0.0471949225005582,-0.0205955952977226,-0.0209755789015725
24655,0.0393151615384615,-0.0314894805194805,-0.00727566613386613,0.0472488933684083,-0.0205882838898662,-0.020976112780609
24656,0.0427906615384615,-0.0287024805194805,-0.00727566613386613,0.047302734126256,-0.0205808367634153,-0.0209765880984096
24657,0.0441808615384615,-0.0273089805194805,-0.00423286613386613,0.0473564434186601,-0.0205732552578588,-0.0209770049831974
24658,0.0462661615384615,-0.0231284805194805,-0.00575426613386613,0.047410019862127,-0.0205655407585253,-0.0209773634806601
24659,0.0448759615384615,-0.0273089805194805,-0.00727566613386613,0.047463462055137,-0.0205576946855561,-0.0209776635523715
24660,0.0448759615384615,-0.0273089805194805,-0.00423286613386613,0.0475167685833685,-0.020549718488173,-0.0209779050757893
24661,0.0455710615384615,-0.0245219805194805,-0.00879706613386613,0.0475699380201237,-0.0205416136461657,-0.0209780878458302
24662,0.0469612615384615,-0.0273089805194805,-0.00879706613386613,0.0476229689262733,-0.0205333816713788,-0.0209782115774948
24663,0.0483514615384615,-0.0273089805194805,-0.00727566613386613,0.0476758598533242,-0.0205250241072763,-0.0209782759111214
24664,0.0497416615384615,-0.0259154805194805,-0.0103184661338661,0.0477286093493672,-0.02051654253043,-0.0209782804165884
24665,0.0497416615384615,-0.0287024805194805,-0.00727566613386613,0.0477812159657466,-0.020507938552491,-0.0209782245948901
24666,0.0469612615384615,-0.0328829805194805,-0.00727566613386613,0.0478336782610894,-0.0204992138236055,-0.0209781078781367
24667,0.0462661615384615,-0.0342764805194805,0.000331333866133867,0.0478859947993344,-0.0204903700425679,-0.0209779296243005
24668,0.0420955615384615,-0.0384569805194805,0.00185273386613387,0.0479381641417607,-0.0204814089722691,-0.0209776891030307
24669,0.0393151615384615,-0.0440309805194805,0.00793833386613387,0.0479901848346962,-0.0204723324570697,-0.0209773854746373
24670,0.0337543615384615,-0.0454244805194805,0.0140239338661339,0.0480420553929054,-0.0204631424430623,-0.0209770177659242
